scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error
full_seed11_bias_0p2_noise0p1_s5_a0p2_b0p7,full,11,bias,0.2,0.1,5,0.2,0.7,crp,1.7145124743245825,1.7821109629740195,1.5841698968166156,2.471821629399677,2.616528232453659
full_seed11_bias_0p2_noise0p1_s9_a0p2_b0p7,full,11,bias,0.2,0.1,9,0.2,0.7,fpr_owa,1.6231813001305724,1.6778852761850007,1.5001598918748815,2.368248287875581,3.2204144968097443
full_seed11_bias_0p2_noise0p1_s9_a0p2_b0p7,full,11,bias,0.2,0.1,9,0.2,0.7,crp,1.657585034296161,1.7129873977140244,1.5475393782923037,2.4012606868396986,3.2204144968097443
full_seed11_bias_0p2_noise0p25_s13_a0p2_b0p7,full,11,bias,0.2,0.25,13,0.2,0.7,fpr_owa,1.0135102273814063,1.084921361017541,0.890772664950317,1.7004180809625586,1.9569972867118044
full_seed11_bias_0p2_noise0p25_s13_a0p2_b0p7,full,11,bias,0.2,0.25,13,0.2,0.7,crp,1.0154799635052378,1.0961429659561668,0.9542973897529381,1.756989408318999,2.1561853172669196
full_seed11_bias_0p2_noise0p25_s5_a0p2_b0p7,full,11,bias,0.2,0.25,5,0.2,0.7,fpr_owa,1.7095086556232202,1.7772408383316467,1.6285574830928446,2.4901249011151867,2.8249633333898125
full_seed11_bias_0p2_noise0p25_s5_a0p2_b0p7,full,11,bias,0.2,0.25,5,0.2,0.7,crp,1.7583045472506709,1.8282851255497217,1.6511486620882474,2.5559205326747456,2.796271661390479
full_seed11_bias_0p2_noise0p25_s9_a0p2_b0p7,full,11,bias,0.2,0.25,9,0.2,0.7,fpr_owa,1.6084043262991234,1.6665981992255743,1.5187091660576462,2.4155706150720135,2.5153981132942484
full_seed11_bias_0p2_noise0p25_s9_a0p2_b0p7,full,11,bias,0.2,0.25,9,0.2,0.7,crp,1.6721970356332996,1.7314854785296458,1.646004610390139,2.437558998750801,2.633311984840087
full_seed11_bias_0p2_noise0p5_s13_a0p2_b0p7,full,11,bias,0.2,0.5,13,0.2,0.7,fpr_owa,1.0970869655488158,1.1850024964553536,1.014177247130617,1.8614584281681685,2.161930519026543
full_seed11_bias_0p2_noise0p5_s13_a0p2_b0p7,full,11,bias,0.2,0.5,13,0.2,0.7,crp,1.2010499817469613,1.3004951342218112,1.1136198254080267,2.089036356992811,3.357672747394251
full_seed11_bias_0p2_noise0p5_s5_a0p2_b0p7,full,11,bias,0.2,0.5,5,0.2,0.7,fpr_owa,1.7153344904173338,1.7944389109749832,1.656316994088388,2.6000603320991904,3.190669428167615
full_seed11_bias_0p2_noise0p5_s5_a0p2_b0p7,full,11,bias,0.2,0.5,5,0.2,0.7,crp,1.8021188868305513,1.891429637255148,1.7328678434988383,2.764270334892757,3.511473634273334
full_seed11_bias_0p2_noise0p5_s9_a0p2_b0p7,full,11,bias,0.2,0.5,9,0.2,0.7,fpr_owa,1.6149342121775172,1.6950306944390492,1.5323546805651165,2.5053373518540423,3.1196665437675213
full_seed11_bias_0p2_noise0p5_s9_a0p2_b0p7,full,11,bias,0.2,0.5,9,0.2,0.7,crp,1.710014634676791,1.792173001568589,1.6538178992733192,2.5476343021546928,3.799623432820918
full_seed11_bias_0p3_noise0p1_s13_a0p2_b0p7,full,11,bias,0.3,0.1,13,0.2,0.7,fpr_owa,1.199318323789421,1.2314152142965569,1.2026784507458006,1.6142463416859383,1.7079499552993989
full_seed11_bias_0p3_noise0p1_s13_a0p2_b0p7,full,11,bias,0.3,0.1,13,0.2,0.7,crp,1.1165840642779221,1.1658644520546182,1.1284088867174011,1.5800041084314864,1.7079499552993989
full_seed11_bias_0p3_noise0p1_s5_a0p2_b0p7,full,11,bias,0.3,0.1,5,0.2,0.7,fpr_owa,2.3024848938608113,2.472570267643972,2.3287420041265325,3.8527376137032427,4.011523827520332
full_seed11_bias_0p3_noise0p1_s5_a0p2_b0p7,full,11,bias,0.3,0.1,5,0.2,0.7,crp,2.2118482310849163,2.3887833112182255,2.173144571062987,3.879932906112541,5.78590771011349
full_seed11_bias_0p3_noise0p1_s9_a0p2_b0p7,full,11,bias,0.3,0.1,9,0.2,0.7,fpr_owa,1.9330514977807416,1.9976172735656577,1.94588371167492,2.733395798307203,2.8782723120472986
full_seed11_bias_0p3_noise0p1_s9_a0p2_b0p7,full,11,bias,0.3,0.1,9,0.2,0.7,crp,1.883696902612378,1.9563317485833875,1.8653400748020235,2.778897525878374,3.7474437805699212
full_seed11_bias_0p3_noise0p25_s13_a0p2_b0p7,full,11,bias,0.3,0.25,13,0.2,0.7,fpr_owa,1.2202549691594897,1.2650357168420354,1.243252204139612,1.7498679534183634,1.9569972867118044
full_seed11_bias_0p3_noise0p25_s13_a0p2_b0p7,full,11,bias,0.3,0.25,13,0.2,0.7,crp,1.1400879755821736,1.2138726203986114,1.125716758092239,1.8409806402756812,2.3998572035869827
full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,full,11,bias,0.3,0.25,5,0.2,0.7,fpr_owa,2.291906548441589,2.4573554625221856,2.2971461584160178,3.7906296867180336,4.037886620209933
full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,full,11,bias,0.3,0.25,5,0.2,0.7,crp,2.21924052186383,2.419296428745897,2.0114598365247516,3.8634673474218713,5.926807580773644
full_seed11_bias_0p3_noise0p25_s9_a0p2_b0p7,full,11,bias,0.3,0.25,9,0.2,0.7,fpr_owa,1.9132037978533583,1.984820598084338,1.9558528374510376,2.7106137205231766,2.925095707154106
full_seed11_bias_0p3_noise0p25_s9_a0p2_b0p7,full,11,bias,0.3,0.25,9,0.2,0.7,crp,1.875681935742377,1.9581774419172464,1.861579628029006,2.8140785803503565,3.8184154473420073
full_seed11_bias_0p3_noise0p5_s13_a0p2_b0p7,full,11,bias,0.3,0.5,13,0.2,0.7,fpr_owa,1.2765329131869463,1.3432288978296472,1.2621147256543441,1.911094376614419,2.3271119947353123
full_seed11_bias_0p3_noise0p5_s13_a0p2_b0p7,full,11,bias,0.3,0.5,13,0.2,0.7,crp,1.3322365919222443,1.4980924045071653,1.218329013686867,2.2734974926710785,5.017784240667929
full_seed11_bias_0p3_noise0p5_s5_a0p2_b0p7,full,11,bias,0.3,0.5,5,0.2,0.7,fpr_owa,2.265321572799552,2.4268811564147286,2.260870037399286,3.7417089225495026,4.0491604927538996
full_seed11_bias_0p3_noise0p5_s5_a0p2_b0p7,full,11,bias,0.3,0.5,5,0.2,0.7,crp,2.2612010181459676,2.506840126078748,2.0333012230205387,4.5599751236976065,6.059590565369439
full_seed11_bias_0p3_noise0p5_s9_a0p2_b0p7,full,11,bias,0.3,0.5,9,0.2,0.7,fpr_owa,1.9033163642340758,2.0043878966784114,1.9120199557539026,2.800734894023965,4.154786143431567
full_seed11_bias_0p3_noise0p5_s9_a0p2_b0p7,full,11,bias,0.3,0.5,9,0.2,0.7,crp,1.8960133838251756,2.045542125857813,1.7668617817293586,3.195436929658649,5.372583555726731
full_seed11_bias_0p4_noise0p1_s13_a0p2_b0p7,full,11,bias,0.4,0.1,13,0.2,0.7,fpr_owa,1.515645458897888,1.6026073490236754,1.5401145852015752,2.274944090265223,2.403062953951454
full_seed11_bias_0p4_noise0p1_s13_a0p2_b0p7,full,11,bias,0.4,0.1,13,0.2,0.7,crp,1.4272755823630348,1.5380031358474526,1.4208987548991017,2.368598221886236,2.73329673234617
full_seed11_bias_0p4_noise0p1_s5_a0p2_b0p7,full,11,bias,0.4,0.1,5,0.2,0.7,fpr_owa,2.3024848938608113,2.472570267643972,2.3287420041265325,3.8527376137032427,4.011523827520332
full_seed11_bias_0p4_noise0p1_s5_a0p2_b0p7,full,11,bias,0.4,0.1,5,0.2,0.7,crp,2.2118482310849163,2.3887833112182255,2.173144571062987,3.879932906112541,5.78590771011349
full_seed11_bias_0p4_noise0p1_s9_a0p2_b0p7,full,11,bias,0.4,0.1,9,0.2,0.7,fpr_owa,2.285832808630524,2.432389303667791,2.2915840409026784,3.6017665934563845,3.785314966581954
full_seed11_bias_0p4_noise0p1_s9_a0p2_b0p7,full,11,bias,0.4,0.1,9,0.2,0.7,crp,2.270678707941703,2.4518015350667905,2.2037519336325957,3.7139398528622665,5.359857204938711
full_seed11_bias_0p4_noise0p1_s9_a0p3_b0p8,full,11,bias,0.4,0.1,9,0.3,0.8,fpr_owa,1.9420274475602863,2.0254747991245083,1.9796369644053917,2.836737924928918,2.9623602876216055
full_seed11_bias_0p4_noise0p1_s9_a0p3_b0p8,full,11,bias,0.4,0.1,9,0.3,0.8,crp,1.973230488206925,2.120534943872774,1.8896838894798091,2.900925987077289,5.355108390540966
full_seed11_bias_0p4_noise0p25_s13_a0p2_b0p7,full,11,bias,0.4,0.25,13,0.2,0.7,fpr_owa,1.5178983727420574,1.608679094267138,1.6054804843329,2.255847884932062,2.637114589568747
full_seed11_bias_0p4_noise0p25_s13_a0p2_b0p7,full,11,bias,0.4,0.25,13,0.2,0.7,crp,1.408194805035421,1.5338689981918419,1.3227015600697398,2.4925105476833957,3.185836405352841
full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,full,11,bias,0.4,0.25,5,0.2,0.7,fpr_owa,2.291906548441589,2.4573554625221856,2.2971461584160178,3.7906296867180336,4.037886620209933
full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,full,11,bias,0.4,0.25,5,0.2,0.7,crp,2.21924052186383,2.419296428745897,2.0114598365247516,3.8634673474218713,5.926807580773644
full_seed11_bias_0p4_noise0p25_s9_a0p2_b0p7,full,11,bias,0.4,0.25,9,0.2,0.7,fpr_owa,2.26323807456087,2.4174770589010453,2.274416289639433,3.605419267326439,4.050213058466242
full_seed11_bias_0p4_noise0p25_s9_a0p2_b0p7,full,11,bias,0.4,0.25,9,0.2,0.7,crp,2.2768537461688347,2.4887410179190828,2.161749108207254,4.383131518294643,5.204473311565608
full_seed11_bias_0p4_noise0p25_s9_a0p3_b0p8,full,11,bias,0.4,0.25,9,0.3,0.8,fpr_owa,1.9376209373084037,2.0262784923870236,1.9600533354341383,2.77067420639829,3.704061912775245
full_seed11_bias_0p4_noise0p25_s9_a0p3_b0p8,full,11,bias,0.4,0.25,9,0.3,0.8,crp,2.055416606307904,2.263799166313982,1.876687627071389,4.1677600216207775,5.678939131241819
full_seed11_bias_0p4_noise0p5_s13_a0p2_b0p7,full,11,bias,0.4,0.5,13,0.2,0.7,fpr_owa,1.551551183764175,1.6656019169485912,1.5984631608243354,2.5175548804396217,4.06881031311335
full_seed11_bias_0p4_noise0p5_s13_a0p2_b0p7,full,11,bias,0.4,0.5,13,0.2,0.7,crp,1.6766746926024687,1.9562162617878491,1.4309689950617979,3.8951834028996326,5.309148182912089
full_seed11_bias_0p4_noise0p5_s5_a0p2_b0p7,full,11,bias,0.4,0.5,5,0.2,0.7,fpr_owa,2.265321572799552,2.4268811564147286,2.260870037399286,3.7417089225495026,4.0491604927538996
full_seed11_bias_0p4_noise0p5_s5_a0p2_b0p7,full,11,bias,0.4,0.5,5,0.2,0.7,crp,2.2612010181459676,2.506840126078748,2.0333012230205387,4.5599751236976065,6.059590565369439
full_seed11_bias_0p4_noise0p5_s9_a0p2_b0p7,full,11,bias,0.4,0.5,9,0.2,0.7,fpr_owa,2.3056992111296344,2.523882352488295,2.191685374515947,4.1828105968498495,5.043675032320456
full_seed11_bias_0p4_noise0p5_s9_a0p2_b0p7,full,11,bias,0.4,0.5,9,0.2,0.7,crp,2.2565064017757743,2.5270816958645894,2.0117265938305637,4.623903980181547,6.322986760496339
full_seed11_bias_0p4_noise0p5_s9_a0p3_b0p8,full,11,bias,0.4,0.5,9,0.3,0.8,fpr_owa,2.005447372108573,2.15500545358966,1.957993028995701,3.6403204584503,4.3262132094128445
full_seed11_bias_0p4_noise0p5_s9_a0p3_b0p8,full,11,bias,0.4,0.5,9,0.3,0.8,crp,2.116875412603532,2.422292671725045,1.7778472426494294,4.978614079424222,6.6542835842940695
full_seed11_drift_0p4_noise0p1_s9_a0p2_b0p7,full,11,drift,0.4,0.1,9,0.2,0.7,fpr_owa,2.019510214894939,2.1352199686267963,1.9634315040505743,3.680095382236398,4.127001198972488
full_seed11_drift_0p4_noise0p1_s9_a0p2_b0p7,full,11,drift,0.4,0.1,9,0.2,0.7,crp,2.0397958904438642,2.165385375304919,1.9462918255767272,3.7874151177081816,4.127001198972488
full_seed11_drift_0p4_noise0p25_s9_a0p2_b0p7,full,11,drift,0.4,0.25,9,0.2,0.7,fpr_owa,1.997677997586229,2.118635896916221,1.9538166620729152,3.712642836250122,4.095301505364583
full_seed11_drift_0p4_noise0p25_s9_a0p2_b0p7,full,11,drift,0.4,0.25,9,0.2,0.7,crp,2.013340629364175,2.143925350840373,1.9541110758297062,3.7814055435373612,4.095301505364583
full_seed11_drift_0p4_noise0p5_s9_a0p2_b0p7,full,11,drift,0.4,0.5,9,0.2,0.7,fpr_owa,1.9478434634879107,2.077804621622849,1.8817647959103878,3.556534396626362,4.115068719107072
full_seed11_drift_0p4_noise0p5_s9_a0p2_b0p7,full,11,drift,0.4,0.5,9,0.2,0.7,crp,1.9667378683925272,2.1063336618289674,1.8996161380552852,3.681386800667613,4.515325656592246
full_seed42_bias_0p0_noise0p1_s13_a0p2_b0p7,full,42,bias,0.0,0.1,13,0.2,0.7,fpr_owa,1.2047472395721721,1.2494632978305504,1.1889131152852905,1.6246678019843126,1.7409750298089346
full_seed42_bias_0p0_noise0p1_s13_a0p2_b0p7,full,42,bias,0.0,0.1,13,0.2,0.7,crp,1.191486461705108,1.2376957719949433,1.179416738452384,1.6232949601216273,1.7409750298089346
full_seed42_bias_0p0_noise0p1_s5_a0p2_b0p7,full,42,bias,0.0,0.1,5,0.2,0.7,fpr_owa,1.7659881470137384,1.8341841107834418,1.6422287024709643,2.4841127883853624,2.582175321874684
full_seed42_bias_0p0_noise0p1_s5_a0p2_b0p7,full,42,bias,0.0,0.1,5,0.2,0.7,crp,1.762177388325051,1.8306894776164422,1.6363627809129733,2.4878959573190524,2.582175321874684
full_seed42_bias_0p0_noise0p1_s9_a0p2_b0p7,full,42,bias,0.0,0.1,9,0.2,0.7,fpr_owa,1.7673726147488216,1.8200468740047437,1.6165328076382752,2.410040800315646,2.5120531370564776
full_seed42_bias_0p0_noise0p1_s9_a0p2_b0p7,full,42,bias,0.0,0.1,9,0.2,0.7,crp,1.7714513101034646,1.8253330804474044,1.6075273062567,2.4287461514803446,2.606538732047753
full_seed42_bias_0p0_noise0p25_s13_a0p2_b0p7,full,42,bias,0.0,0.25,13,0.2,0.7,fpr_owa,1.2239519384539213,1.2817026770540818,1.205182468431389,1.7601139422801741,2.024275092535646
full_seed42_bias_0p0_noise0p25_s13_a0p2_b0p7,full,42,bias,0.0,0.25,13,0.2,0.7,crp,1.228143085224447,1.2918372032148613,1.2215950779880556,1.8098277495831046,2.192575520904943
full_seed42_bias_0p0_noise0p25_s5_a0p2_b0p7,full,42,bias,0.0,0.25,5,0.2,0.7,fpr_owa,1.7534629815201765,1.8176348178843071,1.6702733419829094,2.4988352945612546,2.766426926313108
full_seed42_bias_0p0_noise0p25_s5_a0p2_b0p7,full,42,bias,0.0,0.25,5,0.2,0.7,crp,1.750919109169235,1.8154061964390054,1.6900823210803313,2.498242699555715,2.766426926313108
full_seed42_bias_0p0_noise0p25_s9_a0p2_b0p7,full,42,bias,0.0,0.25,9,0.2,0.7,fpr_owa,1.7426996887661814,1.8000693487288324,1.6339637308116037,2.423123977132854,2.6593326846511403
full_seed42_bias_0p0_noise0p25_s9_a0p2_b0p7,full,42,bias,0.0,0.25,9,0.2,0.7,crp,1.7484486807812436,1.8083113354429754,1.6317921287252473,2.443223640209078,2.673168391044291
full_seed42_bias_0p0_noise0p5_s13_a0p2_b0p7,full,42,bias,0.0,0.5,13,0.2,0.7,fpr_owa,1.2651689934985597,1.340754609269621,1.2510081640849386,1.9562212874413472,2.5391523953948094
full_seed42_bias_0p0_noise0p5_s13_a0p2_b0p7,full,42,bias,0.0,0.5,13,0.2,0.7,crp,1.3676452851344152,1.4522375873098015,1.3720112990616642,2.172286327021716,2.5764505734208294
full_seed42_bias_0p0_noise0p5_s5_a0p2_b0p7,full,42,bias,0.0,0.5,5,0.2,0.7,fpr_owa,1.7663549785759736,1.8352427039921135,1.7353897935097486,2.5297316606163123,3.0735129337104823
full_seed42_bias_0p0_noise0p5_s5_a0p2_b0p7,full,42,bias,0.0,0.5,5,0.2,0.7,crp,1.7476247049529305,1.8164450216378187,1.752183367507019,2.5375877416012282,3.0281323556913127
full_seed42_bias_0p0_noise0p5_s9_a0p2_b0p7,full,42,bias,0.0,0.5,9,0.2,0.7,fpr_owa,1.7166312646319943,1.7837266978711785,1.6667549411243054,2.4252408629733706,2.9130770837817237
full_seed42_bias_0p0_noise0p5_s9_a0p2_b0p7,full,42,bias,0.0,0.5,9,0.2,0.7,crp,1.7104942297752126,1.7791879314311425,1.6387112181433765,2.4711459704104075,2.7732476705860205
full_seed42_bias_0p1_noise0p1_s13_a0p2_b0p7,full,42,bias,0.1,0.1,13,0.2,0.7,fpr_owa,1.100679588611807,1.1382170060713972,1.0825862995128566,1.5749386050940166,1.6999793311916493
full_seed42_bias_0p1_noise0p1_s13_a0p2_b0p7,full,42,bias,0.1,0.1,13,0.2,0.7,crp,1.095953515337573,1.135150686042287,1.083847932690114,1.5321854559583945,1.6999793311916493
full_seed42_bias_0p1_noise0p1_s5_a0p2_b0p7,full,42,bias,0.1,0.1,5,0.2,0.7,fpr_owa,1.7659881470137384,1.8341841107834418,1.6422287024709643,2.4841127883853624,2.582175321874684
full_seed42_bias_0p1_noise0p1_s5_a0p2_b0p7,full,42,bias,0.1,0.1,5,0.2,0.7,crp,1.762177388325051,1.8306894776164422,1.6363627809129733,2.4878959573190524,2.582175321874684
full_seed42_bias_0p1_noise0p1_s9_a0p2_b0p7,full,42,bias,0.1,0.1,9,0.2,0.7,fpr_owa,1.7135554779198225,1.759053277349291,1.6166508763503677,2.359583409424745,2.5120531370564776
full_seed42_bias_0p1_noise0p1_s9_a0p2_b0p7,full,42,bias,0.1,0.1,9,0.2,0.7,crp,1.7290124407573069,1.777188070566706,1.6183627616805052,2.4047864702884953,2.6258607027034606
full_seed42_bias_0p1_noise0p25_s13_a0p2_b0p7,full,42,bias,0.1,0.25,13,0.2,0.7,fpr_owa,1.1275665820558223,1.1765830793380845,1.1105210975685447,1.665097330194273,1.9006810444329747
full_seed42_bias_0p1_noise0p25_s13_a0p2_b0p7,full,42,bias,0.1,0.25,13,0.2,0.7,crp,1.1361413092486707,1.1897447778679717,1.1361446230513303,1.650828333596083,2.0951275238533786
full_seed42_bias_0p1_noise0p25_s5_a0p2_b0p7,full,42,bias,0.1,0.25,5,0.2,0.7,fpr_owa,1.7534629815201765,1.8176348178843071,1.6702733419829094,2.4988352945612546,2.766426926313108
full_seed42_bias_0p1_noise0p25_s5_a0p2_b0p7,full,42,bias,0.1,0.25,5,0.2,0.7,crp,1.750919109169235,1.8154061964390054,1.6900823210803313,2.498242699555715,2.766426926313108
full_seed42_bias_0p1_noise0p25_s9_a0p2_b0p7,full,42,bias,0.1,0.25,9,0.2,0.7,fpr_owa,1.697751497625077,1.74924917966126,1.605684180538338,2.3587571327857444,2.6593326846511403
full_seed42_bias_0p1_noise0p25_s9_a0p2_b0p7,full,42,bias,0.1,0.25,9,0.2,0.7,crp,1.7086526775914588,1.763525342166923,1.6203851092420307,2.4429961501652135,2.7400200169615547
full_seed42_bias_0p1_noise0p5_s13_a0p2_b0p7,full,42,bias,0.1,0.5,13,0.2,0.7,fpr_owa,1.1900211045042468,1.2541837000180884,1.187986430322964,1.872390052094699,2.1447835628418845
full_seed42_bias_0p1_noise0p5_s13_a0p2_b0p7,full,42,bias,0.1,0.5,13,0.2,0.7,crp,1.2919469582007286,1.3717481171532153,1.278385482431024,2.080323377653322,2.5764505734208294
full_seed42_bias_0p1_noise0p5_s5_a0p2_b0p7,full,42,bias,0.1,0.5,5,0.2,0.7,fpr_owa,1.7663549785759736,1.8352427039921135,1.7353897935097486,2.5297316606163123,3.0735129337104823
full_seed42_bias_0p1_noise0p5_s5_a0p2_b0p7,full,42,bias,0.1,0.5,5,0.2,0.7,crp,1.7476247049529305,1.8164450216378187,1.752183367507019,2.5375877416012282,3.0281323556913127
full_seed42_bias_0p1_noise0p5_s9_a0p2_b0p7,full,42,bias,0.1,0.5,9,0.2,0.7,fpr_owa,1.6897399944144247,1.755633501239277,1.653847352288372,2.3985752140720615,2.9130770837817237
full_seed42_bias_0p1_noise0p5_s9_a0p2_b0p7,full,42,bias,0.1,0.5,9,0.2,0.7,crp,1.698394980488434,1.7682295430138815,1.640644128256882,2.4701993416022865,3.4246488507773907
full_seed42_bias_0p2_noise0p1_s13_a0p2_b0p7,full,42,bias,0.2,0.1,13,0.2,0.7,fpr_owa,0.99389753397637,1.0460788381455404,0.9288850178209953,1.5749386050940166,1.6999793311916493
full_seed42_bias_0p2_noise0p1_s13_a0p2_b0p7,full,42,bias,0.2,0.1,13,0.2,0.7,crp,0.9614553042496164,1.0182666339217747,0.8921875283132623,1.5528127505488667,1.6999793311916493
full_seed42_bias_0p2_noise0p1_s5_a0p2_b0p7,full,42,bias,0.2,0.1,5,0.2,0.7,fpr_owa,1.705992140709372,1.7713425715336781,1.5962048516684635,2.433318260702521,2.582175321874684
full_seed42_bias_0p2_noise0p1_s5_a0p2_b0p7,full,42,bias,0.2,0.1,5,0.2,0.7,crp,1.7338230040015739,1.8025386704900574,1.6184703797983557,2.4971867337258624,2.7937512177675607
full_seed42_bias_0p2_noise0p1_s9_a0p2_b0p7,full,42,bias,0.2,0.1,9,0.2,0.7,fpr_owa,1.6224557906577324,1.671223580001463,1.5381505264792328,2.355383738183478,2.5120531370564776
full_seed42_bias_0p2_noise0p1_s9_a0p2_b0p7,full,42,bias,0.2,0.1,9,0.2,0.7,crp,1.6580475569077289,1.7068009078353799,1.5679027509866303,2.3870320918445223,2.6258607027034606
full_seed42_bias_0p2_noise0p25_s13_a0p2_b0p7,full,42,bias,0.2,0.25,13,0.2,0.7,fpr_owa,1.0077263352978336,1.0729670752446043,0.9507012148886532,1.665097330194273,1.9006810444329747
full_seed42_bias_0p2_noise0p25_s13_a0p2_b0p7,full,42,bias,0.2,0.25,13,0.2,0.7,crp,1.0082566664935066,1.0770547610194587,0.9562979543926207,1.643681582884968,1.9028733951877155
full_seed42_bias_0p2_noise0p25_s5_a0p2_b0p7,full,42,bias,0.2,0.25,5,0.2,0.7,fpr_owa,1.7048428297589846,1.7701857223971684,1.6540942696665015,2.4920939159600244,2.766426926313108
full_seed42_bias_0p2_noise0p25_s5_a0p2_b0p7,full,42,bias,0.2,0.25,5,0.2,0.7,crp,1.761554734249833,1.828947867392748,1.702503771956943,2.5484927254143446,2.766426926313108
full_seed42_bias_0p2_noise0p25_s9_a0p2_b0p7,full,42,bias,0.2,0.25,9,0.2,0.7,fpr_owa,1.61141378151082,1.666226294628791,1.5307110789186167,2.3612735410008123,2.9473204338711043
full_seed42_bias_0p2_noise0p25_s9_a0p2_b0p7,full,42,bias,0.2,0.25,9,0.2,0.7,crp,1.6662994819393093,1.7214184269424384,1.563544133178604,2.438278697446277,2.7400200169615547
full_seed42_bias_0p2_noise0p5_s13_a0p2_b0p7,full,42,bias,0.2,0.5,13,0.2,0.7,fpr_owa,1.0696213045688263,1.1482389161042224,1.0853911429644496,1.84052683737967,2.1447835628418845
full_seed42_bias_0p2_noise0p5_s13_a0p2_b0p7,full,42,bias,0.2,0.5,13,0.2,0.7,crp,1.2383978293161089,1.366395644179252,1.205096145426697,2.0882168606669347,4.186621419966569
full_seed42_bias_0p2_noise0p5_s5_a0p2_b0p7,full,42,bias,0.2,0.5,5,0.2,0.7,fpr_owa,1.7087370574043714,1.7808210958786366,1.6756932242404006,2.5192084854791053,3.0735129337104823
full_seed42_bias_0p2_noise0p5_s5_a0p2_b0p7,full,42,bias,0.2,0.5,5,0.2,0.7,crp,1.7650916098117393,1.8388604313078936,1.7638530142994706,2.61223122006114,3.2988842995990226
full_seed42_bias_0p2_noise0p5_s9_a0p2_b0p7,full,42,bias,0.2,0.5,9,0.2,0.7,fpr_owa,1.6415390108179069,1.7194080316666003,1.5754077955302728,2.5638648289380006,3.4174157131613505
full_seed42_bias_0p2_noise0p5_s9_a0p2_b0p7,full,42,bias,0.2,0.5,9,0.2,0.7,crp,1.7139374782043786,1.7924267543597483,1.6509363781502238,2.616217483559647,3.4246488507773907
full_seed42_bias_0p3_noise0p1_s13_a0p2_b0p7,full,42,bias,0.3,0.1,13,0.2,0.7,fpr_owa,1.207653804735817,1.2333773627921205,1.2014935446786783,1.5877207692163904,1.735269545332903
full_seed42_bias_0p3_noise0p1_s13_a0p2_b0p7,full,42,bias,0.3,0.1,13,0.2,0.7,crp,1.1332600042629333,1.174396981838258,1.137468519385345,1.566469425375519,1.662075395112748
full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,full,42,bias,0.3,0.1,5,0.2,0.7,fpr_owa,2.3045336564327177,2.471398149836626,2.3478673089393656,3.8788769727516765,4.098232606103902
full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,full,42,bias,0.3,0.1,5,0.2,0.7,crp,2.223949510925775,2.3944064711708575,2.1942081007189125,3.8992445645412435,4.477457830622888
full_seed42_bias_0p3_noise0p1_s9_a0p2_b0p7,full,42,bias,0.3,0.1,9,0.2,0.7,fpr_owa,1.940304316447207,2.001135860271326,1.9549124604499006,2.7229573680115275,2.9022547170312354
full_seed42_bias_0p3_noise0p1_s9_a0p2_b0p7,full,42,bias,0.3,0.1,9,0.2,0.7,crp,1.9011111710468827,1.9683412630521315,1.8897533998264806,2.767119127243706,3.060739972293556
full_seed42_bias_0p3_noise0p25_s13_a0p2_b0p7,full,42,bias,0.3,0.25,13,0.2,0.7,fpr_owa,1.2204045263159402,1.2608082624174113,1.2163770878740374,1.7080369595547615,1.902418724896079
full_seed42_bias_0p3_noise0p25_s13_a0p2_b0p7,full,42,bias,0.3,0.25,13,0.2,0.7,crp,1.1713654648719143,1.250200805946615,1.1736952330107067,1.8010885193759398,3.6796506365984976
full_seed42_bias_0p3_noise0p25_s5_a0p2_b0p7,full,42,bias,0.3,0.25,5,0.2,0.7,fpr_owa,2.290019921452979,2.449931958812031,2.2727147852403995,3.7849220341879652,4.171349114159853
full_seed42_bias_0p3_noise0p25_s5_a0p2_b0p7,full,42,bias,0.3,0.25,5,0.2,0.7,crp,2.216545927589843,2.388592933028653,2.072603960187477,3.8848794943821847,5.020517981540752
full_seed42_bias_0p3_noise0p25_s9_a0p2_b0p7,full,42,bias,0.3,0.25,9,0.2,0.7,fpr_owa,1.915437906103396,1.9789921942176405,1.8945556323138446,2.69654517364526,2.8989189656491687
full_seed42_bias_0p3_noise0p25_s9_a0p2_b0p7,full,42,bias,0.3,0.25,9,0.2,0.7,crp,1.9052314725258104,1.9988831944773497,1.8881709058666223,2.845788381009639,4.668206117500154
full_seed42_bias_0p3_noise0p5_s13_a0p2_b0p7,full,42,bias,0.3,0.5,13,0.2,0.7,fpr_owa,1.2843179339168993,1.3482207475739327,1.2421021007153716,1.9515518685496738,2.5850335784519767
full_seed42_bias_0p3_noise0p5_s13_a0p2_b0p7,full,42,bias,0.3,0.5,13,0.2,0.7,crp,1.4106617638288663,1.5946016827685905,1.2963342098641395,2.742972567990947,5.087921152037249
full_seed42_bias_0p3_noise0p5_s5_a0p2_b0p7,full,42,bias,0.3,0.5,5,0.2,0.7,fpr_owa,2.2538828212636024,2.40388151337754,2.141788416755472,3.76211692078567,4.283367943056219
