scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,crp,1.7437141059282861,1.8479755862666896,1.650976118342022,2.6974974188416643,5.891149313366318
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,fpr_owa,1.5222458810462507,1.601131292949359,1.524244863832195,2.264640449960412,2.4271773397410685
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,crp,0.971419797065269,1.143156532714664,0.9708142372126247,1.6254578646237827,5.10582607875422
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,fpr_owa,2.3045336564327177,2.471398149836626,2.3478673089393656,3.8788769727516765,4.098232606103902
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,crp,1.8065967476708513,1.8990339284926592,1.6698305173938834,2.5533714270547567,3.819748088768618
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,fpr_owa,2.2882989179550255,2.429456257701526,2.2636533973127504,3.6056287396968876,3.83893091644921
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,crp,2.243586778741002,2.541471235533723,1.8620104906274446,4.994961344406772,6.45783028881147
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,fpr_owa,1.512169320992462,1.5985232896678137,1.5873364026092212,2.3316661074689335,2.5886269454551774
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,crp,0.9613737737674526,1.1972595216681623,0.9002064913168524,1.7513813545660117,6.042572634187048
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,fpr_owa,2.290019921452979,2.449931958812031,2.2727147852403995,3.7849220341879652,4.171349114159853
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,crp,1.8427322771091525,1.9425750180998487,1.7104226158080997,2.8307861106419905,4.397036679620049
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,fpr_owa,2.2775415247578366,2.4322899210155717,2.235008237733159,3.5802733525479304,4.960055080868219
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,crp,2.175069851852826,2.466151732580964,1.7118680706372036,4.695275163061325,6.557794822608589
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,fpr_owa,1.554891547556589,1.6624277947716988,1.5149196640231195,2.5965970784669277,3.7477588006639664
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,crp,1.1205178805723977,1.386651718246865,1.0753968919082912,2.1454216685078236,6.307394694319299
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,fpr_owa,2.2538828212636024,2.40388151337754,2.141788416755472,3.76211692078567,4.283367943056219
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,crp,1.9012033487524083,2.010927375473843,1.8173445971781383,3.043086487670995,5.269824174516888
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,fpr_owa,2.309459860599249,2.4978908847343164,2.1755018434436604,4.202460803484763,4.9477288997392606
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,crp,2.213261991712055,2.5678931314456817,1.8156099457789798,5.306362072923533,6.775000676204261
