scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,crp,1.9148314434144165,2.0012617782292157,1.8614128261823732,2.844760097137015,3.6868603343914614
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,fpr_owa,1.5222458810462507,1.601131292949359,1.524244863832195,2.264640449960412,2.4271773397410685
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,crp,1.4896731049045797,1.574677324095407,1.495290248150771,2.264640449960412,2.4271773397410685
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,fpr_owa,2.3045336564327177,2.471398149836626,2.3478673089393656,3.8788769727516765,4.098232606103902
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,crp,2.285298200469307,2.449391071462173,2.310575715530248,3.8788769727516765,4.098232606103902
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,fpr_owa,2.2882989179550255,2.429456257701526,2.2636533973127504,3.6056287396968876,3.83893091644921
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,crp,2.2703627716350665,2.408951104559653,2.2294346754280623,3.6056287396968876,3.83893091644921
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,fpr_owa,1.512169320992462,1.5985232896678137,1.5873364026092212,2.3316661074689335,2.5886269454551774
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,crp,1.4765364920924744,1.5717718593703387,1.5661577616470053,2.3316661074689335,2.5886269454551774
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,fpr_owa,2.290019921452979,2.449931958812031,2.2727147852403995,3.7849220341879652,4.171349114159853
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,crp,2.2712827414526924,2.4287045004548187,2.2318730715445234,3.7849220341879652,4.171349114159853
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,fpr_owa,2.2775415247578366,2.4322899210155717,2.235008237733159,3.5802733525479304,4.960055080868219
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,crp,2.2626759931260496,2.415442435513375,2.2288427653245684,3.5802733525479304,4.960055080868219
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,fpr_owa,1.554891547556589,1.6624277947716988,1.5149196640231195,2.5965970784669277,3.7477588006639664
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,crp,1.5256601900246176,1.6454101347027659,1.4835324926637898,2.5958325342913877,3.9181902731708784
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,fpr_owa,2.2538828212636024,2.40388151337754,2.141788416755472,3.76211692078567,4.283367943056219
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,crp,2.2244455585856087,2.377760484542355,2.0953068214680455,3.7785279710099107,4.4696577523523695
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,fpr_owa,2.309459860599249,2.4978908847343164,2.1755018434436604,4.202460803484763,4.9477288997392606
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,crp,2.282978238580611,2.468425799873653,2.109782455198257,4.202460803484763,4.861478883976086
