scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,mean_rounds,converged_rate,mean_consensus_degree,mean_excluded_per_tick
full_seed101_bias_0p4_noise0p5_s13_a0p2_b0p7,full,101,bias,0.4,0.5,13,0.2,0.7,1.7416666666666667,0.30833333333333335,0.5286446910861601,3.3375
full_seed101_bias_0p4_noise0p5_s5_a0p2_b0p7,full,101,bias,0.4,0.5,5,0.2,0.7,1.375,0.475,0.5714506984066984,0.5166666666666667
full_seed101_bias_0p4_noise0p5_s9_a0p2_b0p7,full,101,bias,0.4,0.5,9,0.2,0.7,1.5833333333333333,0.45,0.5542313683195599,1.4375
full_seed11_bias_0p0_noise0p1_s13_a0p2_b0p7,full,11,bias,0.0,0.1,13,0.2,0.7,2.004166666666667,0.21666666666666667,0.6107807600775591,2.1666666666666665
full_seed11_bias_0p0_noise0p1_s5_a0p2_b0p7,full,11,bias,0.0,0.1,5,0.2,0.7,1.0375,0.9125,0.7759339574630606,0.041666666666666664
full_seed11_bias_0p0_noise0p1_s9_a0p2_b0p7,full,11,bias,0.0,0.1,9,0.2,0.7,1.6875,0.7875,0.7540961782459107,0.7833333333333333
full_seed11_bias_0p0_noise0p25_s13_a0p2_b0p7,full,11,bias,0.0,0.25,13,0.2,0.7,2.308333333333333,0.3875,0.6711493016484792,3.5
full_seed11_bias_0p0_noise0p25_s5_a0p2_b0p7,full,11,bias,0.0,0.25,5,0.2,0.7,1.1458333333333333,0.775,0.7566500681514393,0.16666666666666666
full_seed11_bias_0p0_noise0p25_s9_a0p2_b0p7,full,11,bias,0.0,0.25,9,0.2,0.7,1.7916666666666667,0.7666666666666667,0.7433082230516056,1.0083333333333333
full_seed11_bias_0p0_noise0p5_s13_a0p2_b0p7,full,11,bias,0.0,0.5,13,0.2,0.7,2.2083333333333335,0.4375,0.6903693199047223,4.95
full_seed11_bias_0p0_noise0p5_s5_a0p2_b0p7,full,11,bias,0.0,0.5,5,0.2,0.7,1.5041666666666667,0.6833333333333333,0.7383936446256034,0.65
full_seed11_bias_0p0_noise0p5_s9_a0p2_b0p7,full,11,bias,0.0,0.5,9,0.2,0.7,1.9291666666666667,0.7125,0.7360335595493546,2.004166666666667
full_seed11_bias_0p1_noise0p1_s13_a0p2_b0p7,full,11,bias,0.1,0.1,13,0.2,0.7,2.1166666666666667,0.1875,0.6052708314503119,2.779166666666667
full_seed11_bias_0p1_noise0p1_s5_a0p2_b0p7,full,11,bias,0.1,0.1,5,0.2,0.7,1.0375,0.9125,0.7759339574630606,0.041666666666666664
full_seed11_bias_0p1_noise0p1_s9_a0p2_b0p7,full,11,bias,0.1,0.1,9,0.2,0.7,1.7916666666666667,0.8083333333333333,0.7624707515505407,1.2791666666666666
full_seed11_bias_0p1_noise0p25_s13_a0p2_b0p7,full,11,bias,0.1,0.25,13,0.2,0.7,2.279166666666667,0.3625,0.6672658557416715,4.058333333333334
full_seed11_bias_0p1_noise0p25_s5_a0p2_b0p7,full,11,bias,0.1,0.25,5,0.2,0.7,1.1458333333333333,0.775,0.7566500681514393,0.16666666666666666
full_seed11_bias_0p1_noise0p25_s9_a0p2_b0p7,full,11,bias,0.1,0.25,9,0.2,0.7,1.85,0.8166666666666667,0.7544180722883796,1.5916666666666666
full_seed11_bias_0p1_noise0p5_s13_a0p2_b0p7,full,11,bias,0.1,0.5,13,0.2,0.7,2.120833333333333,0.425,0.6714204969285299,5.141666666666667
full_seed11_bias_0p1_noise0p5_s5_a0p2_b0p7,full,11,bias,0.1,0.5,5,0.2,0.7,1.5041666666666667,0.6833333333333333,0.7383936446256034,0.65
full_seed11_bias_0p1_noise0p5_s9_a0p2_b0p7,full,11,bias,0.1,0.5,9,0.2,0.7,1.925,0.7541666666666667,0.7454799889598258,2.5375
full_seed11_bias_0p2_noise0p1_s13_a0p2_b0p7,full,11,bias,0.2,0.1,13,0.2,0.7,1.9958333333333333,0.325,0.6562907836024579,3.870833333333333
full_seed11_bias_0p2_noise0p1_s5_a0p2_b0p7,full,11,bias,0.2,0.1,5,0.2,0.7,1.425,0.9041666666666667,0.7780056560351121,0.4791666666666667
full_seed11_bias_0p2_noise0p1_s9_a0p2_b0p7,full,11,bias,0.2,0.1,9,0.2,0.7,1.7916666666666667,0.85,0.7766625898029763,1.8833333333333333
full_seed11_bias_0p2_noise0p25_s13_a0p2_b0p7,full,11,bias,0.2,0.25,13,0.2,0.7,2.029166666666667,0.275,0.5953456970131774,3.6416666666666666
full_seed11_bias_0p2_noise0p25_s5_a0p2_b0p7,full,11,bias,0.2,0.25,5,0.2,0.7,1.4666666666666666,0.7958333333333333,0.7529300641610415,0.5958333333333333
full_seed11_bias_0p2_noise0p25_s9_a0p2_b0p7,full,11,bias,0.2,0.25,9,0.2,0.7,1.8458333333333334,0.8291666666666667,0.766635608377536,2.175
full_seed11_bias_0p2_noise0p5_s13_a0p2_b0p7,full,11,bias,0.2,0.5,13,0.2,0.7,1.9,0.3541666666666667,0.5977514369872833,4.425
full_seed11_bias_0p2_noise0p5_s5_a0p2_b0p7,full,11,bias,0.2,0.5,5,0.2,0.7,1.5375,0.5916666666666667,0.67476216358923,0.7083333333333334
full_seed11_bias_0p2_noise0p5_s9_a0p2_b0p7,full,11,bias,0.2,0.5,9,0.2,0.7,1.8625,0.7208333333333333,0.7264609171833326,2.7083333333333335
full_seed11_bias_0p3_noise0p1_s13_a0p2_b0p7,full,11,bias,0.3,0.1,13,0.2,0.7,1.8833333333333333,0.37083333333333335,0.6515385334007592,3.7125
full_seed11_bias_0p3_noise0p1_s5_a0p2_b0p7,full,11,bias,0.3,0.1,5,0.2,0.7,1.175,0.6916666666666667,0.6647069506464252,0.32083333333333336
full_seed11_bias_0p3_noise0p1_s9_a0p2_b0p7,full,11,bias,0.3,0.1,9,0.2,0.7,1.7375,0.8083333333333333,0.7650651074808141,2.2416666666666667
full_seed11_bias_0p3_noise0p25_s13_a0p2_b0p7,full,11,bias,0.3,0.25,13,0.2,0.7,1.95,0.2875,0.5788164042856946,3.441666666666667
full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,full,11,bias,0.3,0.25,5,0.2,0.7,1.2125,0.5833333333333334,0.6274911735980376,0.3333333333333333
full_seed11_bias_0p3_noise0p25_s9_a0p2_b0p7,full,11,bias,0.3,0.25,9,0.2,0.7,1.7333333333333334,0.7416666666666667,0.721650744138638,2.0833333333333335
full_seed11_bias_0p3_noise0p5_s13_a0p2_b0p7,full,11,bias,0.3,0.5,13,0.2,0.7,1.8041666666666667,0.31666666666666665,0.5528256440642518,3.65
full_seed11_bias_0p3_noise0p5_s5_a0p2_b0p7,full,11,bias,0.3,0.5,5,0.2,0.7,1.35,0.44166666666666665,0.5641488823010228,0.4625
full_seed11_bias_0p3_noise0p5_s9_a0p2_b0p7,full,11,bias,0.3,0.5,9,0.2,0.7,1.7083333333333333,0.5958333333333333,0.6527627879141389,2.154166666666667
full_seed11_bias_0p4_noise0p1_s13_a0p2_b0p7,full,11,bias,0.4,0.1,13,0.2,0.7,1.925,0.4125,0.6747283758753366,4.045833333333333
full_seed11_bias_0p4_noise0p1_s5_a0p2_b0p7,full,11,bias,0.4,0.1,5,0.2,0.7,1.175,0.6916666666666667,0.6647069506464252,0.32083333333333336
full_seed11_bias_0p4_noise0p1_s9_a0p2_b0p7,full,11,bias,0.4,0.1,9,0.2,0.7,1.5833333333333333,0.5791666666666667,0.640736228073311,1.2375
full_seed11_bias_0p4_noise0p1_s9_a0p3_b0p8,full,11,bias,0.4,0.1,9,0.3,0.8,1.5833333333333333,0.5791666666666667,0.640736228073311,1.2375
full_seed11_bias_0p4_noise0p25_s13_a0p2_b0p7,full,11,bias,0.4,0.25,13,0.2,0.7,1.8958333333333333,0.2916666666666667,0.5612072794052677,3.0416666666666665
full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,full,11,bias,0.4,0.25,5,0.2,0.7,1.2125,0.5833333333333334,0.6274911735980376,0.3333333333333333
full_seed11_bias_0p4_noise0p25_s9_a0p2_b0p7,full,11,bias,0.4,0.25,9,0.2,0.7,1.6083333333333334,0.5458333333333333,0.60866273651588,1.3083333333333333
full_seed11_bias_0p4_noise0p25_s9_a0p3_b0p8,full,11,bias,0.4,0.25,9,0.3,0.8,1.6083333333333334,0.5458333333333333,0.60866273651588,1.3083333333333333
full_seed11_bias_0p4_noise0p5_s13_a0p2_b0p7,full,11,bias,0.4,0.5,13,0.2,0.7,1.7416666666666667,0.2708333333333333,0.518596187782936,3.1041666666666665
full_seed11_bias_0p4_noise0p5_s5_a0p2_b0p7,full,11,bias,0.4,0.5,5,0.2,0.7,1.35,0.44166666666666665,0.5641488823010228,0.4625
full_seed11_bias_0p4_noise0p5_s9_a0p2_b0p7,full,11,bias,0.4,0.5,9,0.2,0.7,1.5666666666666667,0.44583333333333336,0.5562668003094939,1.3916666666666666
full_seed11_bias_0p4_noise0p5_s9_a0p3_b0p8,full,11,bias,0.4,0.5,9,0.3,0.8,1.5666666666666667,0.44583333333333336,0.5562668003094939,1.3916666666666666
full_seed11_drift_0p4_noise0p1_s9_a0p2_b0p7,full,11,drift,0.4,0.1,9,0.2,0.7,1.8,0.6666666666666666,0.7219944477427797,1.5875
full_seed11_drift_0p4_noise0p25_s9_a0p2_b0p7,full,11,drift,0.4,0.25,9,0.2,0.7,1.8166666666666667,0.625,0.6914639032278608,1.575
full_seed11_drift_0p4_noise0p5_s9_a0p2_b0p7,full,11,drift,0.4,0.5,9,0.2,0.7,1.8541666666666667,0.5958333333333333,0.6772422606045183,2.191666666666667
full_seed42_bias_0p0_noise0p1_s13_a0p2_b0p7,full,42,bias,0.0,0.1,13,0.2,0.7,1.9916666666666667,0.21666666666666667,0.6182749653657136,2.216666666666667
full_seed42_bias_0p0_noise0p1_s5_a0p2_b0p7,full,42,bias,0.0,0.1,5,0.2,0.7,1.0333333333333334,0.925,0.7782796500259875,0.041666666666666664
full_seed42_bias_0p0_noise0p1_s9_a0p2_b0p7,full,42,bias,0.0,0.1,9,0.2,0.7,1.6875,0.7958333333333333,0.7537238613826112,0.775
full_seed42_bias_0p0_noise0p25_s13_a0p2_b0p7,full,42,bias,0.0,0.25,13,0.2,0.7,2.2291666666666665,0.37083333333333335,0.674099229799589,3.4833333333333334
full_seed42_bias_0p0_noise0p25_s5_a0p2_b0p7,full,42,bias,0.0,0.25,5,0.2,0.7,1.1125,0.775,0.7588439419226182,0.13333333333333333
full_seed42_bias_0p0_noise0p25_s9_a0p2_b0p7,full,42,bias,0.0,0.25,9,0.2,0.7,1.7666666666666666,0.775,0.7472233369230438,1.0375
full_seed42_bias_0p0_noise0p5_s13_a0p2_b0p7,full,42,bias,0.0,0.5,13,0.2,0.7,2.2125,0.4708333333333333,0.6981394679552068,4.9
full_seed42_bias_0p0_noise0p5_s5_a0p2_b0p7,full,42,bias,0.0,0.5,5,0.2,0.7,1.4208333333333334,0.6333333333333333,0.7265293538607074,0.5375
full_seed42_bias_0p0_noise0p5_s9_a0p2_b0p7,full,42,bias,0.0,0.5,9,0.2,0.7,1.9208333333333334,0.7041666666666667,0.7386935253048527,1.9708333333333334
full_seed42_bias_0p1_noise0p1_s13_a0p2_b0p7,full,42,bias,0.1,0.1,13,0.2,0.7,2.0791666666666666,0.2,0.6136449705203773,2.7875
full_seed42_bias_0p1_noise0p1_s5_a0p2_b0p7,full,42,bias,0.1,0.1,5,0.2,0.7,1.0333333333333334,0.925,0.7782796500259875,0.041666666666666664
full_seed42_bias_0p1_noise0p1_s9_a0p2_b0p7,full,42,bias,0.1,0.1,9,0.2,0.7,1.7791666666666666,0.8041666666666667,0.7620863246812579,1.275
full_seed42_bias_0p1_noise0p25_s13_a0p2_b0p7,full,42,bias,0.1,0.25,13,0.2,0.7,2.2375,0.36666666666666664,0.6767151733965616,4.170833333333333
full_seed42_bias_0p1_noise0p25_s5_a0p2_b0p7,full,42,bias,0.1,0.25,5,0.2,0.7,1.1125,0.775,0.7588439419226182,0.13333333333333333
full_seed42_bias_0p1_noise0p25_s9_a0p2_b0p7,full,42,bias,0.1,0.25,9,0.2,0.7,1.85,0.7916666666666666,0.755646137488483,1.5708333333333333
full_seed42_bias_0p1_noise0p5_s13_a0p2_b0p7,full,42,bias,0.1,0.5,13,0.2,0.7,2.1416666666666666,0.45416666666666666,0.6776339136616301,5.1875
full_seed42_bias_0p1_noise0p5_s5_a0p2_b0p7,full,42,bias,0.1,0.5,5,0.2,0.7,1.4208333333333334,0.6333333333333333,0.7265293538607074,0.5375
full_seed42_bias_0p1_noise0p5_s9_a0p2_b0p7,full,42,bias,0.1,0.5,9,0.2,0.7,1.95,0.7625,0.7529493865130337,2.5708333333333333
full_seed42_bias_0p2_noise0p1_s13_a0p2_b0p7,full,42,bias,0.2,0.1,13,0.2,0.7,1.9666666666666666,0.3416666666666667,0.6608226272561062,3.8958333333333335
full_seed42_bias_0p2_noise0p1_s5_a0p2_b0p7,full,42,bias,0.2,0.1,5,0.2,0.7,1.4125,0.925,0.7793502016678886,0.475
full_seed42_bias_0p2_noise0p1_s9_a0p2_b0p7,full,42,bias,0.2,0.1,9,0.2,0.7,1.7791666666666666,0.85,0.7750482623248949,1.8541666666666667
full_seed42_bias_0p2_noise0p25_s13_a0p2_b0p7,full,42,bias,0.2,0.25,13,0.2,0.7,1.9875,0.3,0.617149649284727,3.870833333333333
full_seed42_bias_0p2_noise0p25_s5_a0p2_b0p7,full,42,bias,0.2,0.25,5,0.2,0.7,1.4291666666666667,0.7958333333333333,0.7536586085412559,0.5375
full_seed42_bias_0p2_noise0p25_s9_a0p2_b0p7,full,42,bias,0.2,0.25,9,0.2,0.7,1.8375,0.8375,0.7651982842805618,2.095833333333333
full_seed42_bias_0p2_noise0p5_s13_a0p2_b0p7,full,42,bias,0.2,0.5,13,0.2,0.7,1.9291666666666667,0.3625,0.5986075454649529,4.458333333333333
full_seed42_bias_0p2_noise0p5_s5_a0p2_b0p7,full,42,bias,0.2,0.5,5,0.2,0.7,1.5458333333333334,0.6541666666666667,0.6968280486079323,0.7625
full_seed42_bias_0p2_noise0p5_s9_a0p2_b0p7,full,42,bias,0.2,0.5,9,0.2,0.7,1.8875,0.7333333333333333,0.7310899410023493,2.691666666666667
full_seed42_bias_0p3_noise0p1_s13_a0p2_b0p7,full,42,bias,0.3,0.1,13,0.2,0.7,1.8708333333333333,0.375,0.6590384674565737,3.7875
full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,full,42,bias,0.3,0.1,5,0.2,0.7,1.1625,0.7041666666666667,0.6666987117580613,0.3125
full_seed42_bias_0p3_noise0p1_s9_a0p2_b0p7,full,42,bias,0.3,0.1,9,0.2,0.7,1.7083333333333333,0.7958333333333333,0.757464731431509,2.120833333333333
full_seed42_bias_0p3_noise0p25_s13_a0p2_b0p7,full,42,bias,0.3,0.25,13,0.2,0.7,1.9125,0.31666666666666665,0.6019201023294756,3.620833333333333
full_seed42_bias_0p3_noise0p25_s5_a0p2_b0p7,full,42,bias,0.3,0.25,5,0.2,0.7,1.1875,0.5875,0.6367063307898034,0.325
full_seed42_bias_0p3_noise0p25_s9_a0p2_b0p7,full,42,bias,0.3,0.25,9,0.2,0.7,1.7458333333333333,0.7541666666666667,0.731527718158496,2.183333333333333
full_seed42_bias_0p3_noise0p5_s13_a0p2_b0p7,full,42,bias,0.3,0.5,13,0.2,0.7,1.8125,0.3125,0.5440188723222692,3.558333333333333
full_seed42_bias_0p3_noise0p5_s5_a0p2_b0p7,full,42,bias,0.3,0.5,5,0.2,0.7,1.325,0.4666666666666667,0.5768632030155533,0.45
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,1.7291666666666667,0.6041666666666666,0.6498991389915358,2.15
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,1.9166666666666667,0.4166666666666667,0.6844500163373178,4.154166666666667
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,1.1625,0.7041666666666667,0.6666987117580613,0.3125
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,1.5708333333333333,0.5625,0.626456452310569,1.2125
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,1.9083333333333334,0.325,0.6000333066767989,3.7
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,1.1875,0.5875,0.6367063307898034,0.325
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,1.5833333333333333,0.5083333333333333,0.5904317559143395,1.2916666666666667
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,1.7666666666666666,0.29583333333333334,0.5263664653602743,3.25
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,1.325,0.4666666666666667,0.5768632030155533,0.45
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,1.5875,0.45,0.5547537543881453,1.3958333333333333
