scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,mean_rounds,converged_rate,mean_consensus_degree,mean_excluded_per_tick
full_seed11_bias_0p1_noise0p1_s9_a0p2_b0p7,full,11,bias,0.1,0.1,9,0.2,0.7,1.3083333333333333,0.9083333333333333,0.7974604822477893,0.30833333333333335
full_seed11_bias_0p1_noise0p25_s13_a0p2_b0p7,full,11,bias,0.1,0.25,13,0.2,0.7,1.3291666666666666,0.575,0.7093498859311566,0.32916666666666666
full_seed11_bias_0p1_noise0p25_s5_a0p2_b0p7,full,11,bias,0.1,0.25,5,0.2,0.7,1.0,0.9958333333333333,0.8670661618588066,0.0
full_seed11_bias_0p1_noise0p25_s9_a0p2_b0p7,full,11,bias,0.1,0.25,9,0.2,0.7,1.2791666666666666,0.8708333333333333,0.7799132710971673,0.2791666666666667
full_seed11_bias_0p1_noise0p5_s13_a0p2_b0p7,full,11,bias,0.1,0.5,13,0.2,0.7,1.3958333333333333,0.4708333333333333,0.6846765700181707,0.475
full_seed11_bias_0p1_noise0p5_s5_a0p2_b0p7,full,11,bias,0.1,0.5,5,0.2,0.7,1.0083333333333333,0.9625,0.8204247471853504,0.008333333333333333
full_seed11_bias_0p1_noise0p5_s9_a0p2_b0p7,full,11,bias,0.1,0.5,9,0.2,0.7,1.3166666666666667,0.7958333333333333,0.74910150587412,0.32916666666666666
full_seed11_bias_0p2_noise0p1_s13_a0p2_b0p7,full,11,bias,0.2,0.1,13,0.2,0.7,1.2041666666666666,0.4625,0.6472202133052325,0.30833333333333335
full_seed11_bias_0p2_noise0p1_s5_a0p2_b0p7,full,11,bias,0.2,0.1,5,0.2,0.7,1.275,0.875,0.8451610965058567,0.275
full_seed11_bias_0p2_noise0p1_s9_a0p2_b0p7,full,11,bias,0.2,0.1,9,0.2,0.7,1.1958333333333333,0.7,0.7249126876301257,0.225
full_seed11_bias_0p2_noise0p25_s13_a0p2_b0p7,full,11,bias,0.2,0.25,13,0.2,0.7,1.275,0.43333333333333335,0.6407321504105296,0.42083333333333334
full_seed11_bias_0p2_noise0p25_s5_a0p2_b0p7,full,11,bias,0.2,0.25,5,0.2,0.7,1.2541666666666667,0.85,0.8205077530990939,0.25416666666666665
full_seed11_bias_0p2_noise0p25_s9_a0p2_b0p7,full,11,bias,0.2,0.25,9,0.2,0.7,1.2208333333333334,0.7041666666666667,0.7199066913811146,0.26666666666666666
full_seed11_bias_0p2_noise0p5_s13_a0p2_b0p7,full,11,bias,0.2,0.5,13,0.2,0.7,1.5291666666666666,0.39166666666666666,0.6391310405960664,0.8541666666666666
full_seed11_bias_0p2_noise0p5_s5_a0p2_b0p7,full,11,bias,0.2,0.5,5,0.2,0.7,1.2625,0.8166666666666667,0.7797020231692166,0.2708333333333333
full_seed11_bias_0p2_noise0p5_s9_a0p2_b0p7,full,11,bias,0.2,0.5,9,0.2,0.7,1.275,0.65,0.6986988749407232,0.35833333333333334
full_seed11_bias_0p3_noise0p1_s13_a0p2_b0p7,full,11,bias,0.3,0.1,13,0.2,0.7,1.0791666666666666,0.4375,0.6157534635236555,0.15416666666666667
full_seed11_bias_0p3_noise0p1_s5_a0p2_b0p7,full,11,bias,0.3,0.1,5,0.2,0.7,1.0583333333333333,0.6333333333333333,0.7010219954128915,0.07083333333333333
full_seed11_bias_0p3_noise0p1_s9_a0p2_b0p7,full,11,bias,0.3,0.1,9,0.2,0.7,1.0541666666666667,0.6166666666666667,0.6668611936588985,0.09166666666666666
full_seed11_bias_0p3_noise0p25_s13_a0p2_b0p7,full,11,bias,0.3,0.25,13,0.2,0.7,1.1458333333333333,0.4166666666666667,0.6072407989286105,0.24166666666666667
full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,full,11,bias,0.3,0.25,5,0.2,0.7,1.0916666666666666,0.6333333333333333,0.6934246230771958,0.10416666666666667
full_seed11_bias_0p3_noise0p25_s9_a0p2_b0p7,full,11,bias,0.3,0.25,9,0.2,0.7,1.1166666666666667,0.6083333333333333,0.662643519464915,0.15
full_seed11_bias_0p3_noise0p5_s13_a0p2_b0p7,full,11,bias,0.3,0.5,13,0.2,0.7,1.4708333333333334,0.35,0.6046616928125593,0.8041666666666667
full_seed11_bias_0p3_noise0p5_s5_a0p2_b0p7,full,11,bias,0.3,0.5,5,0.2,0.7,1.1875,0.6333333333333333,0.6764147867695672,0.21666666666666667
full_seed11_bias_0p3_noise0p5_s9_a0p2_b0p7,full,11,bias,0.3,0.5,9,0.2,0.7,1.3083333333333333,0.5833333333333334,0.660172988535957,0.4
full_seed11_bias_0p4_noise0p1_s13_a0p2_b0p7,full,11,bias,0.4,0.1,13,0.2,0.7,1.0458333333333334,0.43333333333333335,0.6038258025711755,0.12916666666666668
full_seed11_bias_0p4_noise0p1_s5_a0p2_b0p7,full,11,bias,0.4,0.1,5,0.2,0.7,1.0583333333333333,0.6333333333333333,0.7010219954128915,0.07083333333333333
full_seed11_bias_0p4_noise0p1_s9_a0p2_b0p7,full,11,bias,0.4,0.1,9,0.2,0.7,1.0291666666666666,0.6125,0.648034978189837,0.07083333333333333
full_seed11_bias_0p4_noise0p1_s9_a0p3_b0p8,full,11,bias,0.4,0.1,9,0.3,0.8,1.0291666666666666,0.6125,0.648034978189837,0.07083333333333333
full_seed11_bias_0p4_noise0p25_s13_a0p2_b0p7,full,11,bias,0.4,0.25,13,0.2,0.7,1.0708333333333333,0.4125,0.5928965888696679,0.17083333333333334
full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,full,11,bias,0.4,0.25,5,0.2,0.7,1.0916666666666666,0.6333333333333333,0.6934246230771958,0.10416666666666667
full_seed11_bias_0p4_noise0p25_s9_a0p2_b0p7,full,11,bias,0.4,0.25,9,0.2,0.7,1.0666666666666667,0.6,0.641395096494458,0.11666666666666667
full_seed11_bias_0p4_noise0p25_s9_a0p3_b0p8,full,11,bias,0.4,0.25,9,0.3,0.8,1.0666666666666667,0.6,0.641395096494458,0.11666666666666667
full_seed11_bias_0p4_noise0p5_s13_a0p2_b0p7,full,11,bias,0.4,0.5,13,0.2,0.7,1.3875,0.32916666666666666,0.578107753517897,0.6666666666666666
full_seed11_bias_0p4_noise0p5_s5_a0p2_b0p7,full,11,bias,0.4,0.5,5,0.2,0.7,1.1875,0.6333333333333333,0.6764147867695672,0.21666666666666667
full_seed11_bias_0p4_noise0p5_s9_a0p2_b0p7,full,11,bias,0.4,0.5,9,0.2,0.7,1.2291666666666667,0.5583333333333333,0.6261417514033532,0.3125
full_seed11_bias_0p4_noise0p5_s9_a0p3_b0p8,full,11,bias,0.4,0.5,9,0.3,0.8,1.2291666666666667,0.5583333333333333,0.6261417514033532,0.3125
full_seed11_drift_0p4_noise0p1_s9_a0p2_b0p7,full,11,drift,0.4,0.1,9,0.2,0.7,1.0,0.7791666666666667,0.7559686969982196,0.0
full_seed11_drift_0p4_noise0p25_s9_a0p2_b0p7,full,11,drift,0.4,0.25,9,0.2,0.7,1.0041666666666667,0.7583333333333333,0.7448559144281753,0.004166666666666667
full_seed11_drift_0p4_noise0p5_s9_a0p2_b0p7,full,11,drift,0.4,0.5,9,0.2,0.7,1.1,0.6916666666666667,0.722131092424926,0.10416666666666667
full_seed42_bias_0p0_noise0p1_s13_a0p2_b0p7,full,42,bias,0.0,0.1,13,0.2,0.7,1.0,0.6291666666666667,0.7327074056031726,0.0
full_seed42_bias_0p0_noise0p1_s5_a0p2_b0p7,full,42,bias,0.0,0.1,5,0.2,0.7,1.0,1.0,0.886459916122894,0.0
full_seed42_bias_0p0_noise0p1_s9_a0p2_b0p7,full,42,bias,0.0,0.1,9,0.2,0.7,1.0,1.0,0.8165070868794124,0.0
full_seed42_bias_0p0_noise0p25_s13_a0p2_b0p7,full,42,bias,0.0,0.25,13,0.2,0.7,1.0,0.5833333333333334,0.7194763352304356,0.0
full_seed42_bias_0p0_noise0p25_s5_a0p2_b0p7,full,42,bias,0.0,0.25,5,0.2,0.7,1.0,0.9958333333333333,0.870575060587834,0.0
full_seed42_bias_0p0_noise0p25_s9_a0p2_b0p7,full,42,bias,0.0,0.25,9,0.2,0.7,1.0,0.9916666666666667,0.8026484763129607,0.0
full_seed42_bias_0p0_noise0p5_s13_a0p2_b0p7,full,42,bias,0.0,0.5,13,0.2,0.7,1.1708333333333334,0.5,0.6972664702296207,0.18333333333333332
full_seed42_bias_0p0_noise0p5_s5_a0p2_b0p7,full,42,bias,0.0,0.5,5,0.2,0.7,1.0166666666666666,0.9666666666666667,0.8268670853006412,0.016666666666666666
full_seed42_bias_0p0_noise0p5_s9_a0p2_b0p7,full,42,bias,0.0,0.5,9,0.2,0.7,1.05,0.9125,0.7693062434138663,0.05
full_seed42_bias_0p1_noise0p1_s13_a0p2_b0p7,full,42,bias,0.1,0.1,13,0.2,0.7,1.3791666666666667,0.6083333333333333,0.727628898097104,0.37916666666666665
full_seed42_bias_0p1_noise0p1_s5_a0p2_b0p7,full,42,bias,0.1,0.1,5,0.2,0.7,1.0,1.0,0.886459916122894,0.0
full_seed42_bias_0p1_noise0p1_s9_a0p2_b0p7,full,42,bias,0.1,0.1,9,0.2,0.7,1.3125,0.9125,0.7977661209169528,0.3125
full_seed42_bias_0p1_noise0p25_s13_a0p2_b0p7,full,42,bias,0.1,0.25,13,0.2,0.7,1.3333333333333333,0.5208333333333334,0.7086806084896344,0.3333333333333333
full_seed42_bias_0p1_noise0p25_s5_a0p2_b0p7,full,42,bias,0.1,0.25,5,0.2,0.7,1.0,0.9958333333333333,0.870575060587834,0.0
full_seed42_bias_0p1_noise0p25_s9_a0p2_b0p7,full,42,bias,0.1,0.25,9,0.2,0.7,1.2416666666666667,0.825,0.7726127073838552,0.24166666666666667
full_seed42_bias_0p1_noise0p5_s13_a0p2_b0p7,full,42,bias,0.1,0.5,13,0.2,0.7,1.4,0.43333333333333335,0.6849244259654473,0.5041666666666667
full_seed42_bias_0p1_noise0p5_s5_a0p2_b0p7,full,42,bias,0.1,0.5,5,0.2,0.7,1.0166666666666666,0.9666666666666667,0.8268670853006412,0.016666666666666666
full_seed42_bias_0p1_noise0p5_s9_a0p2_b0p7,full,42,bias,0.1,0.5,9,0.2,0.7,1.2916666666666667,0.7666666666666667,0.7429179791709563,0.30416666666666664
full_seed42_bias_0p2_noise0p1_s13_a0p2_b0p7,full,42,bias,0.2,0.1,13,0.2,0.7,1.2208333333333334,0.4625,0.6486721936525558,0.32916666666666666
full_seed42_bias_0p2_noise0p1_s5_a0p2_b0p7,full,42,bias,0.2,0.1,5,0.2,0.7,1.2791666666666666,0.8791666666666667,0.8473878515309413,0.2791666666666667
full_seed42_bias_0p2_noise0p1_s9_a0p2_b0p7,full,42,bias,0.2,0.1,9,0.2,0.7,1.225,0.7208333333333333,0.7304194947355358,0.25833333333333336
full_seed42_bias_0p2_noise0p25_s13_a0p2_b0p7,full,42,bias,0.2,0.25,13,0.2,0.7,1.2875,0.425,0.6426400245375989,0.4166666666666667
full_seed42_bias_0p2_noise0p25_s5_a0p2_b0p7,full,42,bias,0.2,0.25,5,0.2,0.7,1.2375,0.8333333333333334,0.8186034056589604,0.2375
full_seed42_bias_0p2_noise0p25_s9_a0p2_b0p7,full,42,bias,0.2,0.25,9,0.2,0.7,1.2583333333333333,0.7125,0.7235807012149335,0.29583333333333334
full_seed42_bias_0p2_noise0p5_s13_a0p2_b0p7,full,42,bias,0.2,0.5,13,0.2,0.7,1.5458333333333334,0.375,0.6381136215283223,0.8916666666666667
full_seed42_bias_0p2_noise0p5_s5_a0p2_b0p7,full,42,bias,0.2,0.5,5,0.2,0.7,1.2416666666666667,0.8,0.7770029113471418,0.24583333333333332
full_seed42_bias_0p2_noise0p5_s9_a0p2_b0p7,full,42,bias,0.2,0.5,9,0.2,0.7,1.3708333333333333,0.7041666666666667,0.7118232421309634,0.4625
full_seed42_bias_0p3_noise0p1_s13_a0p2_b0p7,full,42,bias,0.3,0.1,13,0.2,0.7,1.05,0.43333333333333335,0.6144212345689513,0.12083333333333333
full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,full,42,bias,0.3,0.1,5,0.2,0.7,1.0416666666666667,0.625,0.6980793872949621,0.05416666666666667
full_seed42_bias_0p3_noise0p1_s9_a0p2_b0p7,full,42,bias,0.3,0.1,9,0.2,0.7,1.0541666666666667,0.6208333333333333,0.6682080615183147,0.09583333333333334
full_seed42_bias_0p3_noise0p25_s13_a0p2_b0p7,full,42,bias,0.3,0.25,13,0.2,0.7,1.125,0.39166666666666666,0.6063474533154017,0.22916666666666666
full_seed42_bias_0p3_noise0p25_s5_a0p2_b0p7,full,42,bias,0.3,0.25,5,0.2,0.7,1.0625,0.6291666666666667,0.6928437602483956,0.08333333333333333
full_seed42_bias_0p3_noise0p25_s9_a0p2_b0p7,full,42,bias,0.3,0.25,9,0.2,0.7,1.1,0.6041666666666666,0.6608624286606275,0.14166666666666666
full_seed42_bias_0p3_noise0p5_s13_a0p2_b0p7,full,42,bias,0.3,0.5,13,0.2,0.7,1.4583333333333333,0.3458333333333333,0.6001964405149908,0.7458333333333333
full_seed42_bias_0p3_noise0p5_s5_a0p2_b0p7,full,42,bias,0.3,0.5,5,0.2,0.7,1.2208333333333334,0.6625,0.6945752400037807,0.24166666666666667
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,1.2958333333333334,0.5875,0.6561860111535005,0.425
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,1.0375,0.44166666666666665,0.604152523778373,0.11666666666666667
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,1.0416666666666667,0.625,0.6980793872949621,0.05416666666666667
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,1.0291666666666666,0.6083333333333333,0.648146776093469,0.07083333333333333
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,1.0958333333333334,0.3875,0.592866654348853,0.20416666666666666
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,1.0625,0.6291666666666667,0.6928437602483956,0.08333333333333333
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,1.0625,0.6,0.6411545332202875,0.10416666666666667
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,1.3958333333333333,0.32916666666666666,0.5790108452298942,0.6791666666666667
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,1.2208333333333334,0.6625,0.6945752400037807,0.24166666666666667
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,1.2291666666666667,0.5708333333333333,0.6297102613305915,0.3375
