scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,crp,1.8145310703991198,1.9121335639948591,1.7210262165795465,2.7138084917507967,4.058840010850371
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,fpr_owa,1.5222458810462507,1.601131292949359,1.524244863832195,2.264640449960412,2.4271773397410685
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,crp,1.0688291019788652,1.4958516372186643,0.9571238607669437,2.4723423895596466,6.522712190166968
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,fpr_owa,2.3045336564327177,2.471398149836626,2.3478673089393656,3.8788769727516765,4.098232606103902
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,crp,2.0967547112387885,2.2193186099638345,2.2218828394973036,3.505147293512692,3.7014709244667627
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,fpr_owa,2.2882989179550255,2.429456257701526,2.2636533973127504,3.6056287396968876,3.83893091644921
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,crp,2.416599910541493,2.709618756997906,2.309688939935272,6.228823850893919,6.544902933224056
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,fpr_owa,1.512169320992462,1.5985232896678137,1.5873364026092212,2.3316661074689335,2.5886269454551774
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,crp,1.3953398492517244,1.6753048094959546,1.301664263908858,2.5317217829924616,6.334909242595469
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,fpr_owa,2.290019921452979,2.449931958812031,2.2727147852403995,3.7849220341879652,4.171349114159853
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,crp,2.1184788251415023,2.2540433051166677,2.0657206693476855,3.5502638194154064,4.000482262798618
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,fpr_owa,2.2775415247578366,2.4322899210155717,2.235008237733159,3.5802733525479304,4.960055080868219
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,crp,2.3559985678442,2.603492658945983,2.1985051420019106,4.6188736817258365,6.371114694341228
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,fpr_owa,1.554891547556589,1.6624277947716988,1.5149196640231195,2.5965970784669277,3.7477588006639664
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,crp,1.558945292813551,1.697658899085044,1.571873994678258,2.5965970784669277,3.7477588006639664
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,fpr_owa,2.2538828212636024,2.40388151337754,2.141788416755472,3.76211692078567,4.283367943056219
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,crp,2.1411368293181514,2.2893733259787403,2.0339276382854337,3.5503289162691454,4.283367943056219
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,fpr_owa,2.309459860599249,2.4978908847343164,2.1755018434436604,4.202460803484763,4.9477288997392606
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,crp,2.2820413073861943,2.485572556702233,2.1273217875713195,4.225103346577349,5.488689015370118
