family,case,metric,before,after,delta,display_3dp_changed
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.635627242101269,2.607680169858071,-0.027947072243198257,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.615689664001628,1.6092898553031505,-0.00639980869847756,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.371577205956523,5.364087887202291,-0.007489318754232421,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.7710078365230535,5.618080010346581,-0.15292782617647216,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p3_b0p8,mae,1.7527100937196238,1.7372971996833315,-0.015412894036292313,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.041678853496111,2.0243416189469676,-0.017337234549143155,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5479962633873487,1.5272198444275322,-0.020776418959816523,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.8065245507660745,3.8000274020848432,-0.006497148681231302,True
robust_extension,full_seed23_spike_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.170561707392609,4.0594556703911655,-0.11110603700144317,True
robust_extension,full_seed23_spike_0p3_noise0p1_s9_a0p2_b0p7,mae,1.706009418721654,1.7060255020871042,1.608336545033673e-05,False
robust_extension,full_seed23_spike_0p3_noise0p1_s9_a0p2_b0p7,rmse,1.9611327407395798,1.961165171615917,3.2430876337308234e-05,False
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p2_b0p7,mae,2.215668080340369,2.2150849252911855,-0.0005831550491834925,True
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.6373879225878847,2.6346653742261927,-0.0027225483616919455,True
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.400961225531807,5.397452717157671,-0.0035085083741357437,True
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p3_b0p8,mae,1.7503829791811234,1.7492790021893048,-0.0011039769918186337,True
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.03869039889208,2.038213055153781,-0.0004773437382992185,True
robust_extension,full_seed23_spike_0p3_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.8094697780410387,3.7838326972379943,-0.025637080803044388,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p2_b0p7,mae,2.17597804211389,2.1584565060107272,-0.01752153610316265,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.6263843333545926,2.603896042637047,-0.022488290717545656,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.6758270511410833,1.6662631512196486,-0.009563899921434693,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p2_b0p7,p95_absolute_error,5.417631160564269,5.300883300570433,-0.11674785999383541,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p3_b0p8,mae,1.736016564569798,1.7220313864465904,-0.013985178123207653,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p3_b0p8,rmse,2.043219990457353,2.0286964611647247,-0.014523529292628456,True
robust_extension,full_seed23_spike_0p3_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.5512253359253565,1.5391658949490317,-0.012059440976324831,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p2_b0p7,mae,2.2253340805589468,2.2054101371339736,-0.019923943424973167,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.635627242101269,2.607680169858071,-0.027947072243198257,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.615689664001628,1.6092898553031505,-0.00639980869847756,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.371577205956523,5.364087887202291,-0.007489318754232421,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.7710078365230535,5.618080010346581,-0.15292782617647216,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p3_b0p8,mae,1.7527100937196238,1.7372971996833315,-0.015412894036292313,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.041678853496111,2.0243416189469676,-0.017337234549143155,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5479962633873487,1.5272198444275322,-0.020776418959816523,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.8065245507660745,3.8000274020848432,-0.006497148681231302,True
robust_extension,full_seed23_spike_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.170561707392609,4.0594556703911655,-0.11110603700144317,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p2_b0p7,mae,2.215668080340369,2.2150849252911855,-0.0005831550491834925,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.6373879225878847,2.6346653742261927,-0.0027225483616919455,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.400961225531807,5.397452717157671,-0.0035085083741357437,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p3_b0p8,mae,1.7503829791811234,1.7492790021893048,-0.0011039769918186337,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.03869039889208,2.038213055153781,-0.0004773437382992185,True
robust_extension,full_seed23_spike_0p4_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.8094697780410387,3.7838326972379943,-0.025637080803044388,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p2_b0p7,mae,2.17597804211389,2.1584565060107272,-0.01752153610316265,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.6263843333545926,2.603896042637047,-0.022488290717545656,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.6758270511410833,1.6662631512196486,-0.009563899921434693,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p2_b0p7,p95_absolute_error,5.417631160564269,5.300883300570433,-0.11674785999383541,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p3_b0p8,mae,1.736016564569798,1.7220313864465904,-0.013985178123207653,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p3_b0p8,rmse,2.043219990457353,2.0286964611647247,-0.014523529292628456,True
robust_extension,full_seed23_spike_0p4_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.5512253359253565,1.5391658949490317,-0.012059440976324831,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p2_b0p7,mae,2.3120712152545484,2.309046279437566,-0.003024935816982488,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.477970423297906,2.473247711488219,-0.004722711809686864,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.8946886163287417,3.874015100751022,-0.02067351557771957,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.161361295119536,4.022169758569719,-0.1391915365498173,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p3_b0p8,mae,2.009969832644481,2.00845736473599,-0.001512467908491022,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.1052051104380314,2.1029284213425234,-0.0022766890955079333,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.1100048497346564,3.1078249586715367,-0.0021798910631196655,True
robust_extension,full_seed29_bias_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.3896751704740797,3.2233216227713313,-0.16635354770274846,True
robust_extension,full_seed29_bias_0p3_noise0p25_s5_a0p2_b0p7,mae,2.2828467678647613,2.283394152043512,0.000547384178750665,False
robust_extension,full_seed29_bias_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.446337126270012,2.4472334011377064,0.000896274867694391,True
robust_extension,full_seed29_bias_0p3_noise0p25_s5_a0p2_b0p7,max_absolute_error,4.004801201438164,4.07199871265143,0.06719751121326567,True
robust_extension,full_seed29_bias_0p3_noise0p25_s5_a0p3_b0p8,mae,1.986424259576108,1.9866979516654832,0.0002736920893753325,True
robust_extension,full_seed29_bias_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.0808024855706093,2.081223740682206,0.00042125511159651907,False
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p2_b0p7,mae,2.3120712152545484,2.309046279437566,-0.003024935816982488,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.477970423297906,2.473247711488219,-0.004722711809686864,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.8946886163287417,3.874015100751022,-0.02067351557771957,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.161361295119536,4.022169758569719,-0.1391915365498173,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p3_b0p8,mae,2.009969832644481,2.00845736473599,-0.001512467908491022,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.1052051104380314,2.1029284213425234,-0.0022766890955079333,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.1100048497346564,3.1078249586715367,-0.0021798910631196655,True
robust_extension,full_seed29_bias_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.3896751704740797,3.2233216227713313,-0.16635354770274846,True
robust_extension,full_seed29_bias_0p4_noise0p25_s5_a0p2_b0p7,mae,2.2828467678647613,2.283394152043512,0.000547384178750665,False
robust_extension,full_seed29_bias_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.446337126270012,2.4472334011377064,0.000896274867694391,True
robust_extension,full_seed29_bias_0p4_noise0p25_s5_a0p2_b0p7,max_absolute_error,4.004801201438164,4.07199871265143,0.06719751121326567,True
robust_extension,full_seed29_bias_0p4_noise0p25_s5_a0p3_b0p8,mae,1.986424259576108,1.9866979516654832,0.0002736920893753325,True
robust_extension,full_seed29_bias_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.0808024855706093,2.081223740682206,0.00042125511159651907,False
robust_extension,full_seed29_drift_0p3_noise0p1_s5_a0p2_b0p7,mae,1.9477906466440424,1.9463858461046957,-0.0014048005393467733,True
robust_extension,full_seed29_drift_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.0445881574196036,2.0422584554413534,-0.0023297019782502204,True
robust_extension,full_seed29_drift_0p3_noise0p1_s5_a0p3_b0p8,mae,1.8855556042228334,1.88485320395316,-0.0007024002696733866,True
robust_extension,full_seed29_drift_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.9617789403980452,1.9607033052243747,-0.0010756351736704861,True
robust_extension,full_seed29_drift_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.0876751704740792,2.9245283908156736,-0.16314677965840563,True
robust_extension,full_seed29_drift_0p4_noise0p1_s5_a0p2_b0p7,mae,1.9477906466440424,1.9463858461046957,-0.0014048005393467733,True
robust_extension,full_seed29_drift_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.0445881574196036,2.0422584554413534,-0.0023297019782502204,True
robust_extension,full_seed29_drift_0p4_noise0p1_s5_a0p3_b0p8,mae,1.8855556042228334,1.88485320395316,-0.0007024002696733866,True
robust_extension,full_seed29_drift_0p4_noise0p1_s5_a0p3_b0p8,rmse,1.9617789403980452,1.9607033052243747,-0.0010756351736704861,True
robust_extension,full_seed29_drift_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.0876751704740792,2.9245283908156736,-0.16314677965840563,True
robust_extension,full_seed29_mixed_0p3_noise0p1_s5_a0p2_b0p7,mae,1.9804511385366728,1.9820712738143083,0.0016201352776354927,True
robust_extension,full_seed29_mixed_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.1653036558600407,2.1660700421541828,0.0007663862941420518,True
robust_extension,full_seed29_mixed_0p3_noise0p1_s5_a0p3_b0p8,mae,1.8260324029460147,1.8252223353071968,-0.0008100676388178574,True
robust_extension,full_seed29_mixed_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.951844842333848,1.951567328031783,-0.00027751430206501837,False
robust_extension,full_seed29_mixed_0p3_noise0p25_s5_a0p2_b0p7,mae,1.9441557844742945,1.9447031686530454,0.0005473841787508871,True
robust_extension,full_seed29_mixed_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.1252619996571505,2.126293618356532,0.0010316186993817311,True
robust_extension,full_seed29_mixed_0p3_noise0p25_s5_a0p3_b0p8,mae,1.7986057799612236,1.7988794720505987,0.00027369208937511047,False
robust_extension,full_seed29_mixed_0p3_noise0p25_s5_a0p3_b0p8,rmse,1.927381076303918,1.9278358561134965,0.00045477980957842057,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p2_b0p7,mae,1.9318200700188772,1.9498314534788292,0.018011383459952013,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.121330497564805,2.1484823867826504,0.027151889217845504,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.7077890202835728,1.711486098922901,0.0036970786393282218,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p2_b0p7,p95_absolute_error,3.8368432136938195,3.884893353433405,0.04805013973958561,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p3_b0p8,mae,1.7759980886093736,1.7894078356861909,0.013409747076817302,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p3_b0p8,rmse,1.9139662218881421,1.9286092585678034,0.01464303667966127,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.676390135068011,1.6874313049397374,0.01104116987172632,True
robust_extension,full_seed29_mixed_0p3_noise0p5_s5_a0p3_b0p8,p95_absolute_error,2.8737199318014337,2.90087723190581,0.027157300104376336,True
robust_extension,full_seed29_mixed_0p4_noise0p1_s5_a0p2_b0p7,mae,1.9804511385366728,1.9820712738143083,0.0016201352776354927,True
robust_extension,full_seed29_mixed_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.1653036558600407,2.1660700421541828,0.0007663862941420518,True
robust_extension,full_seed29_mixed_0p4_noise0p1_s5_a0p3_b0p8,mae,1.8260324029460147,1.8252223353071968,-0.0008100676388178574,True
robust_extension,full_seed29_mixed_0p4_noise0p1_s5_a0p3_b0p8,rmse,1.951844842333848,1.951567328031783,-0.00027751430206501837,False
robust_extension,full_seed29_mixed_0p4_noise0p25_s5_a0p2_b0p7,mae,1.9441557844742945,1.9447031686530454,0.0005473841787508871,True
robust_extension,full_seed29_mixed_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.1252619996571505,2.126293618356532,0.0010316186993817311,True
robust_extension,full_seed29_mixed_0p4_noise0p25_s5_a0p3_b0p8,mae,1.7986057799612236,1.7988794720505987,0.00027369208937511047,False
robust_extension,full_seed29_mixed_0p4_noise0p25_s5_a0p3_b0p8,rmse,1.927381076303918,1.9278358561134965,0.00045477980957842057,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p2_b0p7,mae,1.9318200700188772,1.9498314534788292,0.018011383459952013,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.121330497564805,2.1484823867826504,0.027151889217845504,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.7077890202835728,1.711486098922901,0.0036970786393282218,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p2_b0p7,p95_absolute_error,3.8368432136938195,3.884893353433405,0.04805013973958561,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p3_b0p8,mae,1.7759980886093736,1.7894078356861909,0.013409747076817302,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p3_b0p8,rmse,1.9139662218881421,1.9286092585678034,0.01464303667966127,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.676390135068011,1.6874313049397374,0.01104116987172632,True
robust_extension,full_seed29_mixed_0p4_noise0p5_s5_a0p3_b0p8,p95_absolute_error,2.8737199318014337,2.90087723190581,0.027157300104376336,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p2_b0p7,mae,2.225831163389153,2.1856989367213773,-0.04013222666777594,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.631589672498555,2.5801156257166245,-0.05147404678193057,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.6366468949611628,1.6252543473347227,-0.011392547626440042,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.242306824294515,5.205200847325923,-0.037105976968592636,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.761361295119537,5.72999502472726,-0.031366270392276796,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p3_b0p8,mae,1.7678157295925228,1.7398734875800168,-0.027942242012505947,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.0512258783384794,2.0172552218986404,-0.033970656439838987,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5776490806680474,1.5619963338656109,-0.015652746802436557,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.8147592817998808,3.7370712366630725,-0.07768804513680827,True
robust_extension,full_seed29_spike_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.18967517047408,4.075816288483103,-0.11385888199097671,True
robust_extension,full_seed29_spike_0p3_noise0p1_s9_a0p2_b0p7,mae,1.6538586854024013,1.6500506497278071,-0.0038080356745942012,True
robust_extension,full_seed29_spike_0p3_noise0p1_s9_a0p2_b0p7,rmse,1.9027278571297235,1.896527423926196,-0.006200433203527478,True
robust_extension,full_seed29_spike_0p3_noise0p1_s9_a0p2_b0p7,p95_absolute_error,3.5706710803941166,3.4485412610862918,-0.12212981930782485,True
robust_extension,full_seed29_spike_0p3_noise0p1_s9_a0p2_b0p7,max_absolute_error,4.057154766246058,3.981568665906331,-0.07558610033972712,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p2_b0p7,mae,2.224426542032631,2.2128274153015957,-0.011599126731035359,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.6343879252411724,2.619866859368001,-0.01452106587317159,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p2_b0p7,median_absolute_error,1.6733630010575533,1.664506476729294,-0.00885652432825923,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.300960155838108,5.281064439273836,-0.019895716564271915,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p2_b0p7,max_absolute_error,5.777869128997897,5.636085455295994,-0.14178367370190248,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p3_b0p8,mae,1.7612166922920205,1.7597627719208095,-0.0014539203712109483,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.049923363678623,2.0418799651638686,-0.00804339851475433,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.812946948368692,3.774580172479251,-0.03836677588944104,True
robust_extension,full_seed29_spike_0p3_noise0p25_s5_a0p3_b0p8,max_absolute_error,4.248841035467319,4.116419354769469,-0.13242168069784999,True
robust_extension,full_seed29_spike_0p3_noise0p5_s5_a0p2_b0p7,mae,2.209509506329662,2.2079379454513335,-0.0015715608783284374,True
robust_extension,full_seed29_spike_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.621853266583126,2.620626498787494,-0.0012267677956319112,True
robust_extension,full_seed29_spike_0p3_noise0p5_s5_a0p2_b0p7,p95_absolute_error,5.276407885819239,5.263483755269631,-0.012924130549608392,True
robust_extension,full_seed29_spike_0p3_noise0p5_s5_a0p3_b0p8,mae,1.7601200529896885,1.760572339098903,0.00045228610921443924,True
robust_extension,full_seed29_spike_0p3_noise0p5_s5_a0p3_b0p8,rmse,2.042112676151205,2.041753005311856,-0.0003596708393489578,False
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p2_b0p7,mae,2.225831163389153,2.1856989367213773,-0.04013222666777594,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.631589672498555,2.5801156257166245,-0.05147404678193057,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.6366468949611628,1.6252543473347227,-0.011392547626440042,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.242306824294515,5.205200847325923,-0.037105976968592636,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.761361295119537,5.72999502472726,-0.031366270392276796,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p3_b0p8,mae,1.7678157295925228,1.7398734875800168,-0.027942242012505947,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.0512258783384794,2.0172552218986404,-0.033970656439838987,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5776490806680474,1.5619963338656109,-0.015652746802436557,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.8147592817998808,3.7370712366630725,-0.07768804513680827,True
robust_extension,full_seed29_spike_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.18967517047408,4.075816288483103,-0.11385888199097671,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p2_b0p7,mae,2.224426542032631,2.2128274153015957,-0.011599126731035359,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.6343879252411724,2.619866859368001,-0.01452106587317159,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p2_b0p7,median_absolute_error,1.6733630010575533,1.664506476729294,-0.00885652432825923,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.300960155838108,5.281064439273836,-0.019895716564271915,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p2_b0p7,max_absolute_error,5.777869128997897,5.636085455295994,-0.14178367370190248,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p3_b0p8,mae,1.7612166922920205,1.7597627719208095,-0.0014539203712109483,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.049923363678623,2.0418799651638686,-0.00804339851475433,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.812946948368692,3.774580172479251,-0.03836677588944104,True
robust_extension,full_seed29_spike_0p4_noise0p25_s5_a0p3_b0p8,max_absolute_error,4.248841035467319,4.116419354769469,-0.13242168069784999,True
robust_extension,full_seed29_spike_0p4_noise0p5_s5_a0p2_b0p7,mae,2.209509506329662,2.2079379454513335,-0.0015715608783284374,True
robust_extension,full_seed29_spike_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.621853266583126,2.620626498787494,-0.0012267677956319112,True
robust_extension,full_seed29_spike_0p4_noise0p5_s5_a0p2_b0p7,p95_absolute_error,5.276407885819239,5.263483755269631,-0.012924130549608392,True
robust_extension,full_seed29_spike_0p4_noise0p5_s5_a0p3_b0p8,mae,1.7601200529896885,1.760572339098903,0.00045228610921443924,True
robust_extension,full_seed29_spike_0p4_noise0p5_s5_a0p3_b0p8,rmse,2.042112676151205,2.041753005311856,-0.0003596708393489578,False
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p2_b0p7,mae,2.302701570501706,2.3030922321840275,0.0003906616823212694,False
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.4701637198046367,2.470780110521699,0.0006163907170622096,True
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.848202195348612,3.8494512741263573,0.0012490787777452717,True
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.0101447276053905,4.00646127839623,-0.0036834492091601945,True
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p3_b0p8,mae,2.001198368393673,2.0013936992348333,0.00019533084116041266,False
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.0963086729206335,2.0965971257872913,0.0002884528666577957,True
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.1066604340536497,3.10800368367816,0.0013432496245102676,True
robust_extension,full_seed31_bias_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.2202150135459178,3.2183732889413377,-0.0018417246045800972,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p2_b0p7,mae,2.302701570501706,2.3030922321840275,0.0003906616823212694,False
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.4701637198046367,2.470780110521699,0.0006163907170622096,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.848202195348612,3.8494512741263573,0.0012490787777452717,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.0101447276053905,4.00646127839623,-0.0036834492091601945,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p3_b0p8,mae,2.001198368393673,2.0013936992348333,0.00019533084116041266,False
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.0963086729206335,2.0965971257872913,0.0002884528666577957,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.1066604340536497,3.10800368367816,0.0013432496245102676,True
robust_extension,full_seed31_bias_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.2202150135459178,3.2183732889413377,-0.0018417246045800972,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p2_b0p7,mae,1.946228460063326,1.928118510756287,-0.01810994930703891,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.1258853276230245,2.096699586192349,-0.029185741430675538,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.6528908607356554,1.6296363873968995,-0.023254473338755854,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.748210258943655,3.742005074967922,-0.006205183975732886,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.573367822849129,5.521416975042239,-0.0519508478068893,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p3_b0p8,mae,1.790101688562528,1.7759189495824712,-0.014182738980056842,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.928184599333515,1.9115324711496673,-0.016652128183847648,True
robust_extension,full_seed31_mixed_0p3_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.6693206834653722,1.6598474549479805,-0.00947322851739174,True
