family,case,tick,exact_tie,tie_distinct_measurements,order_changed,aggregate_delta
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,102,True,True,True,-0.017035028792069085
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,104,True,True,True,6.47013291076858
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,149,True,True,True,-6.79591794210274
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.12234311883855264
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,163,True,True,True,6.415760233598375
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,164,True,True,True,0.012789750899859342
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,165,True,True,True,-0.02538666246717458
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,166,True,True,True,-6.3579385198122145
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,173,True,True,True,6.468543646965771
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p2_b0p7,179,True,True,True,-6.442613517018984
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,93,True,True,True,-3.3492269098613026
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,102,True,True,True,-0.008517514396034542
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,104,True,True,True,3.235066455384291
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,149,True,True,True,-3.397958971051371
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.06117155941927632
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,163,True,True,True,3.2078801167991884
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,164,True,True,True,0.006394875449929671
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,165,True,True,True,-0.012693331233587513
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,166,True,True,True,-3.1789692599061077
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,173,True,True,True,3.234271823482886
robust_extension,full_seed42_spike_0p4_noise0p1_s5_a0p3_b0p8,179,True,True,True,-3.2213067585094928
robust_extension,full_seed7_bias_0p3_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185562308
robust_extension,full_seed7_bias_0p3_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_bias_0p3_noise0p1_s9_a0p2_b0p7,165,True,True,True,0.010377802833515748
robust_extension,full_seed7_bias_0p3_noise0p1_s9_a0p3_b0p8,165,True,True,True,0.003891676062568239
robust_extension,full_seed7_bias_0p4_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185562308
robust_extension,full_seed7_bias_0p4_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_drift_0p3_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185561864
robust_extension,full_seed7_drift_0p3_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_drift_0p4_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185561864
robust_extension,full_seed7_drift_0p4_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_mixed_0p3_noise0p1_s5_a0p2_b0p7,155,True,True,True,-6.8138977245300465
robust_extension,full_seed7_mixed_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,-6.316262520015871
robust_extension,full_seed7_mixed_0p3_noise0p1_s5_a0p3_b0p8,155,True,True,True,-3.406948862265024
robust_extension,full_seed7_mixed_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,-3.158131260007936
robust_extension,full_seed7_mixed_0p4_noise0p1_s5_a0p2_b0p7,155,True,True,True,-6.8138977245300465
robust_extension,full_seed7_mixed_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,-6.316262520015871
robust_extension,full_seed7_mixed_0p4_noise0p1_s5_a0p3_b0p8,155,True,True,True,-3.406948862265024
robust_extension,full_seed7_mixed_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,-3.158131260007936
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,94,True,True,True,-6.178214814258986
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,99,True,True,True,6.257709395030783
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.022455260427835633
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,104,True,True,True,0.16257730985620444
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,155,True,True,True,-0.4138977245300457
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,6.483737479984131
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,162,True,True,True,6.487852738723705
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,163,True,True,True,-0.0664620875287949
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,164,True,True,True,-0.01665979850354482
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,166,True,True,True,6.366886645046222
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,167,True,True,True,6.061364440006589
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185562308
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,94,True,True,True,-3.089107407129494
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,99,True,True,True,3.1288546975153917
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.011227630213917816
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,104,True,True,True,0.08128865492810222
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,155,True,True,True,-0.20694886226502285
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,3.241868739992066
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,162,True,True,True,3.2439263693618523
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,163,True,True,True,-0.03323104376439745
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,164,True,True,True,-0.008329899251771966
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,166,True,True,True,3.183443322523112
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,167,True,True,True,3.0306822200032952
robust_extension,full_seed7_spike_0p3_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p2_b0p7,102,True,True,True,-0.7095089794029914
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p2_b0p7,164,True,True,True,-2.9585621213912283e-05
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p2_b0p7,165,True,True,True,-0.7186893056430472
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p2_b0p7,169,True,True,True,0.0008258294933854993
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p3_b0p8,102,True,True,True,0.0
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p3_b0p8,164,True,True,True,0.0
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p3_b0p8,165,True,True,True,0.0
robust_extension,full_seed7_spike_0p3_noise0p1_s9_a0p3_b0p8,169,True,True,True,0.0
robust_extension,full_seed7_spike_0p3_noise0p25_s5_a0p2_b0p7,100,True,True,True,-0.05628346053912647
robust_extension,full_seed7_spike_0p3_noise0p25_s5_a0p2_b0p7,135,True,True,True,-0.5730794480417813
robust_extension,full_seed7_spike_0p3_noise0p25_s5_a0p3_b0p8,100,True,True,True,-0.028141730269563237
robust_extension,full_seed7_spike_0p3_noise0p25_s5_a0p3_b0p8,135,True,True,True,-0.2865397240208907
robust_extension,full_seed7_spike_0p3_noise0p25_s9_a0p2_b0p7,165,True,True,True,-0.7300716537962573
robust_extension,full_seed7_spike_0p3_noise0p25_s9_a0p3_b0p8,165,True,True,True,0.0
robust_extension,full_seed7_spike_0p3_noise0p5_s9_a0p2_b0p7,174,True,True,True,0.02542823869765265
robust_extension,full_seed7_spike_0p3_noise0p5_s9_a0p3_b0p8,174,True,True,True,0.0
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,94,True,True,True,-6.178214814258986
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,99,True,True,True,6.257709395030783
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.022455260427835633
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,104,True,True,True,0.16257730985620444
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,155,True,True,True,-0.4138977245300457
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,6.483737479984131
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,162,True,True,True,6.487852738723705
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,163,True,True,True,-0.0664620875287949
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,164,True,True,True,-0.01665979850354482
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,166,True,True,True,6.366886645046222
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,167,True,True,True,6.061364440006589
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p2_b0p7,177,True,True,True,-0.013169146185562308
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,94,True,True,True,-3.089107407129494
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,99,True,True,True,3.1288546975153917
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.011227630213917816
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,104,True,True,True,0.08128865492810222
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,155,True,True,True,-0.20694886226502285
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,3.241868739992066
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,162,True,True,True,3.2439263693618523
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,163,True,True,True,-0.03323104376439745
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,164,True,True,True,-0.008329899251771966
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,166,True,True,True,3.183443322523112
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,167,True,True,True,3.0306822200032952
robust_extension,full_seed7_spike_0p4_noise0p1_s5_a0p3_b0p8,177,True,True,True,-0.006584573092780932
robust_extension,full_seed7_spike_0p4_noise0p25_s5_a0p2_b0p7,100,True,True,True,-0.05628346053912647
robust_extension,full_seed7_spike_0p4_noise0p25_s5_a0p2_b0p7,135,True,True,True,-0.5730794480417813
robust_extension,full_seed7_spike_0p4_noise0p25_s5_a0p3_b0p8,100,True,True,True,-0.028141730269563237
robust_extension,full_seed7_spike_0p4_noise0p25_s5_a0p3_b0p8,135,True,True,True,-0.2865397240208907
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877639
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,104,True,True,True,-0.00013744933363923906
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s9_a0p3_b0p8,104,True,True,True,0.0
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,178,True,True,True,-0.1834257940889774
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,178,True,True,True,-0.0917128970444887
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877639
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,178,True,True,True,-0.1834257940889774
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p3_b0p8,178,True,True,True,-0.0917128970444887
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,149,True,True,True,-0.48863591673064466
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.20704154218014414
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877639
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p3_b0p8,149,True,True,True,-0.24431795836532189
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.1035207710900723
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p2_b0p7,147,True,True,True,6.495502734738709
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p3_b0p8,147,True,True,True,3.2477513673693554
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p2_b0p7,142,True,True,True,-0.07059069817674457
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p3_b0p8,142,True,True,True,-0.035295349088372285
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,149,True,True,True,-0.48863591673064466
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.20704154218014414
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877639
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p3_b0p8,149,True,True,True,-0.24431795836532189
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.1035207710900723
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p2_b0p7,147,True,True,True,6.495502734738709
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p3_b0p8,147,True,True,True,3.2477513673693554
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p2_b0p7,142,True,True,True,-0.07059069817674457
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p3_b0p8,142,True,True,True,-0.035295349088372285
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,94,True,True,True,0.15199673119849688
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,99,True,True,True,-6.428795883148748
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,104,True,True,True,0.1951244827037133
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,149,True,True,True,5.911364083269357
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,-6.1929584578198575
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,161,True,True,True,6.404291596820788
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,162,True,True,True,6.431672890010667
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,164,True,True,True,-0.03494096341275643
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,178,True,True,True,-0.0733121938477761
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,94,True,True,True,0.07599836559924844
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,99,True,True,True,-3.214397941574375
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877617
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,104,True,True,True,0.09756224135185665
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,149,True,True,True,2.9556820416346783
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,-3.096479228909929
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,161,True,True,True,3.2021457984103945
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,162,True,True,True,3.215836445005334
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,164,True,True,True,-0.017470481706378216
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,178,True,True,True,-0.03665609692388805
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,103,True,True,True,-0.005543208076143447
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,104,True,True,True,-0.021817947411829408
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,166,True,True,True,-0.00965203318342267
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p3_b0p8,103,True,True,True,0.0
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p3_b0p8,104,True,True,True,0.0
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p3_b0p8,166,True,True,True,0.0
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,149,True,True,True,5.86647598840776
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,161,True,True,True,6.386012625991597
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,178,True,True,True,-0.1834257940889774
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,149,True,True,True,2.93323799420388
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,161,True,True,True,3.193006312995799
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,178,True,True,True,-0.0917128970444887
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p2_b0p7,142,True,True,True,-6.470590698176745
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p3_b0p8,142,True,True,True,-3.235295349088373
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,94,True,True,True,0.15199673119849688
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,99,True,True,True,-6.428795883148748
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,100,True,True,True,-0.08197809991755234
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,104,True,True,True,0.1951244827037133
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,149,True,True,True,5.911364083269357
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,-6.1929584578198575
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,161,True,True,True,6.404291596820788
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,162,True,True,True,6.431672890010667
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,164,True,True,True,-0.03494096341275643
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,178,True,True,True,-0.0733121938477761
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,94,True,True,True,0.07599836559924844
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,99,True,True,True,-3.214397941574375
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,100,True,True,True,-0.04098904995877617
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,104,True,True,True,0.09756224135185665
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,149,True,True,True,2.9556820416346783
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,-3.096479228909929
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,161,True,True,True,3.2021457984103945
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,162,True,True,True,3.215836445005334
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,164,True,True,True,-0.017470481706378216
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,178,True,True,True,-0.03665609692388805
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,149,True,True,True,5.86647598840776
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,161,True,True,True,6.386012625991597
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,178,True,True,True,-0.1834257940889774
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,149,True,True,True,2.93323799420388
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,161,True,True,True,3.193006312995799
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,178,True,True,True,-0.0917128970444887
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p2_b0p7,142,True,True,True,-6.470590698176745
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p3_b0p8,142,True,True,True,-3.235295349088373
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,161,True,True,True,0.13732562990760222
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p3_b0p8,161,True,True,True,0.06866281495380111
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,161,True,True,True,0.13732562990760222
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p3_b0p8,161,True,True,True,0.06866281495380111
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p2_b0p7,161,True,True,True,0.13732562990760266
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p3_b0p8,161,True,True,True,0.06866281495380111
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p2_b0p7,161,True,True,True,0.13732562990760266
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p3_b0p8,161,True,True,True,0.06866281495380111
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.16322093701258567
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.08161046850629283
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p2_b0p7,150,True,True,True,0.04276238892585926
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p3_b0p8,150,True,True,True,0.02138119446292963
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.16322093701258567
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.08161046850629283
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p2_b0p7,150,True,True,True,0.04276238892585926
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p3_b0p8,150,True,True,True,0.02138119446292963
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,94,True,True,True,0.22783418286224322
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,104,True,True,True,6.5858981787056425
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,156,True,True,True,0.16322093701258567
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,161,True,True,True,0.06481679838719057
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,164,True,True,True,6.440647604222498
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,166,True,True,True,-6.450911585726171
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,94,True,True,True,0.11391709143112161
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,104,True,True,True,3.292949089352822
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,156,True,True,True,0.08161046850629283
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,161,True,True,True,0.03240839919359573
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,164,True,True,True,3.2203238021112495
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,166,True,True,True,-3.2254557928630856
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p2_b0p7,104,True,True,True,-0.020611351285574564
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p2_b0p7,105,True,True,True,0.01980963528396651
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p2_b0p7,169,True,True,True,0.01112946742761245
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p3_b0p8,104,True,True,True,0.0
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p3_b0p8,105,True,True,True,0.0
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p3_b0p8,169,True,True,True,0.0
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p2_b0p7,150,True,True,True,6.4427623889258605
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p2_b0p7,161,True,True,True,0.13732562990760222
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p3_b0p8,150,True,True,True,3.2213811944629307
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p3_b0p8,161,True,True,True,0.06866281495380111
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s9_a0p2_b0p7,169,True,True,True,0.015524249378423394
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s9_a0p3_b0p8,169,True,True,True,0.0
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p2_b0p7,161,True,True,True,0.2581736824416243
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p3_b0p8,161,True,True,True,0.12908684122081215
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,94,True,True,True,0.22783418286224322
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,104,True,True,True,6.5858981787056425
