seed,scenario_index,attack,intensity,condition,tick,true_temperature_c,estimate_c,estimator_error_c,ambient_c,load_c_per_step,fan_before,fan_after,executed_action,action_source,verifier_accepted,rejection_reasons,fallback,anomaly_count,confidence,predicted_candidate_next_c,predicted_maintain_next_c,next_true_temperature_c,crp_rounds,crp_converged,crp_excluded,crp_latency_seconds,runtime_step_latency_seconds,attack_active
11,14,stuck,high,fpr_crp,112,29.957917911987355,30.12828816526141,0.1703702532740543,27.0,0.85,0.6,0.6,maintain,supervisor,True,,,0,0.3592358891884548,30.2000251120405,30.2000251120405,30.1187884396215,1,False,0,0.00017718225717544556,0.00014756806194782257,True
11,14,stuck,high,fpr_crp,113,30.1187884396215,30.374567496898784,0.2557790572772838,27.0,0.85,0.6,0.7,increase_fan_speed,supervisor,True,,,0,0.35427431135455567,30.338602097146882,30.426602097146883,30.17445274331428,1,False,0,0.000184621661901474,0.00013717077672481537,True
11,14,stuck,high,fpr_crp,114,30.17445274331428,30.32265337704742,0.14820063373313985,27.0,0.85,0.7,0.7999999999999999,increase_fan_speed,supervisor,True,,,0,0.3602095259653034,30.20284110688363,30.29084110688363,30.12556961853906,1,False,0,0.00017032120376825333,0.00013461336493492126,True
11,14,stuck,high,fpr_crp,115,30.12556961853906,30.26060963153764,0.13504001299858004,27.0,0.85,0.7999999999999999,0.7999999999999999,maintain,supervisor,True,,,0,0.36280725156355537,30.14576086101463,30.14576086101463,30.102177472867403,1,False,0,0.0001786472275853157,0.00014365743845701218,True
11,14,stuck,high,fpr_crp,116,30.102177472867403,30.158449372117655,0.05627189925025178,27.0,0.85,0.7999999999999999,0.7999999999999999,maintain,supervisor,True,,,0,0.36060483868106213,30.051773422348244,30.051773422348244,30.06187184386742,1,False,0,0.00020877551287412643,0.00013372115790843964,True
11,14,stuck,high,fpr_crp,117,30.06187184386742,30.33923292294472,0.277361079077302,27.0,0.85,0.7999999999999999,0.8999999999999999,increase_fan_speed,supervisor,True,,,0,0.36730288712971887,30.13009428910914,30.218094289109143,29.93318855252565,1,False,0,0.0001732436940073967,0.00013092253357172012,True
11,14,stuck,high,fpr_crp,118,29.93318855252565,30.19189682660562,0.25870827407997155,27.0,0.85,0.8999999999999999,0.8999999999999999,maintain,supervisor,True,,,0,0.36508977011390914,29.99454508047717,29.99454508047717,29.792657233777103,1,False,0,0.00016854796558618546,0.0001301504671573639,True
11,14,stuck,high,fpr_crp,119,29.792657233777103,30.069150033330136,0.27649279955303285,27.0,0.85,0.8999999999999999,0.8999999999999999,maintain,supervisor,True,,,0,0.3638375754826759,29.881618030663724,29.881618030663724,29.68233084489878,1,False,0,0.00019778497517108917,0.00013083312660455704,True
11,14,stuck,high,fpr_crp,120,29.68233084489878,29.892391429050353,0.2100605841515737,26.0,0.7,0.8999999999999999,0.8999999999999999,maintain,supervisor,True,,,0,0.3526555409461578,29.489000114726323,29.489000114726323,29.392924285008455,1,False,0,0.000174633227288723,0.00013434235006570816,True
11,14,stuck,high,fpr_crp,121,29.392924285008455,29.623847640995024,0.23092335598656888,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.34701149831854905,29.24193982971542,29.24193982971542,29.116354135538057,1,False,0,0.00019810162484645844,0.00010868720710277557,True
