seed,scenario_index,attack,intensity,condition,tick,true_temperature_c,estimate_c,estimator_error_c,ambient_c,load_c_per_step,fan_before,fan_after,executed_action,action_source,verifier_accepted,rejection_reasons,fallback,anomaly_count,confidence,predicted_candidate_next_c,predicted_maintain_next_c,next_true_temperature_c,crp_rounds,crp_converged,crp_excluded,crp_latency_seconds,runtime_step_latency_seconds,attack_active
101,10,spike,high,fpr_crp,0,30.0,29.96451622153042,-0.03548377846957962,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9568284222050818,29.907354923807986,29.907354923807986,29.961717578634115,1,True,0,0.0002853507176041603,0.00019517168402671814,False
101,10,spike,high,fpr_crp,1,29.961717578634115,29.940191827691017,-0.021525750943098387,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9199589754137433,29.884976481475732,29.884976481475732,29.938299750991085,1,True,0,0.00020449236035346985,0.00014285556972026825,False
101,10,spike,high,fpr_crp,2,29.938299750991085,29.993961308766412,0.055661557775327,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9540180938499747,29.934444404065097,29.934444404065097,29.949068892181693,1,True,0,0.00018226075917482376,0.0001457827165722847,False
101,10,spike,high,fpr_crp,3,29.949068892181693,29.919926671266527,-0.029142220915165495,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9413361879821982,29.866332537565203,29.866332537565203,29.943608975800984,1,True,0,0.00018776021897792816,0.00012287497520446777,False
101,10,spike,high,fpr_crp,4,29.943608975800984,29.89589473022374,-0.04771424557724302,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9433705275852365,29.84422315180584,29.84422315180584,29.947262034700394,1,True,0,0.00016948673874139786,0.0001278398558497429,False
101,10,spike,high,fpr_crp,5,29.947262034700394,30.066473527366618,0.11921149266622422,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.957861628480427,30.00115564517729,30.00115564517729,29.941908894161006,1,True,0,0.0001578889787197113,0.00011793803423643112,False
101,10,spike,high,fpr_crp,6,29.941908894161006,29.843116217610106,-0.09879267655090018,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9545219060057382,29.795666920201295,29.795666920201295,29.920853404368355,1,True,0,0.0001550428569316864,0.00012159254401922226,False
101,10,spike,high,fpr_crp,7,29.920853404368355,29.985585722555854,0.0647323181874988,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9709940568381749,29.926738864751382,29.926738864751382,29.874661318370087,1,True,0,0.00018355436623096466,0.00012071803212165833,False
101,10,spike,high,fpr_crp,8,29.874661318370087,29.9789447065698,0.10428338819971117,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9535361519721263,29.92062913004421,29.92062913004421,29.862986748100802,1,True,0,0.0001637004315853119,0.00011970289051532745,False
101,10,spike,high,fpr_crp,9,29.862986748100802,29.725100463857128,-0.13788628424367388,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9357480274044901,29.687092426748556,29.687092426748556,29.87295953257072,1,True,0,0.00016072671860456467,0.00011652056127786636,False
101,10,spike,high,fpr_crp,10,29.87295953257072,29.97327792980351,0.1003183972327868,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.933881834766801,29.915415695419227,29.915415695419227,29.853526952569457,1,True,0,0.00017463602125644684,0.0001306803897023201,False
101,10,spike,high,fpr_crp,11,29.853526952569457,29.764885154558577,-0.08864179801087957,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9641430835873339,29.723694342193888,29.723694342193888,29.87451030961499,1,True,0,0.00016532652080059052,0.00012205913662910461,False
101,10,spike,high,fpr_crp,12,29.87451030961499,29.848471474627928,-0.026038834987062387,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.943282550763408,29.80059375665769,29.80059375665769,29.8661048799361,1,True,0,0.00016569625586271286,0.00011914130300283432,False
101,10,spike,high,fpr_crp,13,29.8661048799361,29.878345642102005,0.01224076216590575,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9620768977341552,29.828077990733842,29.828077990733842,29.858658010325914,1,True,0,0.00016203336417675018,0.000125066377222538,False
101,10,spike,high,fpr_crp,14,29.858658010325914,29.972981121869328,0.11432311154341335,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9292814480830928,29.915142632119778,29.915142632119778,29.862188878174784,1,True,0,0.00017709843814373016,0.00012467056512832642,False
101,10,spike,high,fpr_crp,15,29.862188878174784,29.964787624052516,0.10259874587773155,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.934645912966395,29.907604614128314,29.907604614128314,29.84683796295729,1,True,0,0.00016477890312671661,0.000115908682346344,False
101,10,spike,high,fpr_crp,16,29.84683796295729,29.755703166129617,-0.09113479682767434,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9499348879466161,29.715246912839245,29.715246912839245,29.82239321428566,1,True,0,0.00015665683895349503,0.00013623852282762527,False
101,10,spike,high,fpr_crp,17,29.82239321428566,29.86198773641709,0.03959452213142711,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9428127300168181,29.81302871750372,29.81302871750372,29.85512617052713,1,True,0,0.0001764567568898201,0.00012168288230895996,False
101,10,spike,high,fpr_crp,18,29.85512617052713,29.922376959702813,0.06725078917568439,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9644209584666795,29.868586802926586,29.868586802926586,29.830836833729283,1,True,0,0.00016764458268880844,0.00012014154344797134,False
101,10,spike,high,fpr_crp,19,29.830836833729283,29.85966890271336,0.028832068984076642,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9380154288546936,29.810895390496288,29.810895390496288,29.840193473867238,1,True,0,0.00016325246542692184,0.00012961309403181076,False
101,10,spike,high,fpr_crp,20,29.840193473867238,29.769659580399317,-0.07053389346792116,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.961879752083336,29.72808681396737,29.72808681396737,29.82335941857064,1,True,0,0.0001616906374692917,0.00012454576790332794,False
101,10,spike,high,fpr_crp,21,29.82335941857064,29.979242454775815,0.15588303620517507,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9644366986282932,29.920903058393748,29.920903058393748,29.838002656029772,1,True,0,0.00016928557306528091,0.00012060347944498062,False
