scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,mean_rounds,converged_rate,mean_consensus_degree,mean_excluded_per_tick,beta
full_seed101_bias_0p0_noise0p5_s5_a0p3_b0p8,101,bias,0.0,0.5,5,0.3,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.8
full_seed101_bias_0p0_noise0p5_s9_a0p2_b0p7,101,bias,0.0,0.5,9,0.2,1.8208333333333333,0.3416666666666667,0.6541872576829071,1.5,0.7
full_seed101_bias_0p0_noise0p5_s9_a0p3_b0p8,101,bias,0.0,0.5,9,0.3,1.8208333333333333,0.3416666666666667,0.6541872576829071,1.5,0.8
full_seed101_bias_0p1_noise0p1_s13_a0p2_b0p7,101,bias,0.1,0.1,13,0.2,1.2125,0.0,0.4735557897203765,0.2583333333333333,0.7
full_seed101_bias_0p1_noise0p1_s13_a0p3_b0p8,101,bias,0.1,0.1,13,0.3,1.2125,0.0,0.4735557897203765,0.2583333333333333,0.8
full_seed101_bias_0p1_noise0p1_s5_a0p2_b0p7,101,bias,0.1,0.1,5,0.2,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.7
full_seed101_bias_0p1_noise0p1_s5_a0p3_b0p8,101,bias,0.1,0.1,5,0.3,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.8
full_seed101_bias_0p1_noise0p1_s9_a0p2_b0p7,101,bias,0.1,0.1,9,0.2,1.1833333333333331,0.1208333333333333,0.6040809759333906,0.2083333333333333,0.7
full_seed101_bias_0p1_noise0p1_s9_a0p3_b0p8,101,bias,0.1,0.1,9,0.3,1.1833333333333331,0.1208333333333333,0.6040809759333906,0.2083333333333333,0.8
full_seed101_bias_0p1_noise0p25_s13_a0p2_b0p7,101,bias,0.1,0.25,13,0.2,1.5625,0.0,0.4693626640850823,0.8166666666666667,0.7
full_seed101_bias_0p1_noise0p25_s13_a0p3_b0p8,101,bias,0.1,0.25,13,0.3,1.5625,0.0,0.4693626640850823,0.8166666666666667,0.8
full_seed101_bias_0p1_noise0p25_s5_a0p2_b0p7,101,bias,0.1,0.25,5,0.2,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.7
full_seed101_bias_0p1_noise0p25_s5_a0p3_b0p8,101,bias,0.1,0.25,5,0.3,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.8
full_seed101_bias_0p1_noise0p25_s9_a0p2_b0p7,101,bias,0.1,0.25,9,0.2,1.4041666666666666,0.1416666666666666,0.6057957588392391,0.525,0.7
full_seed101_bias_0p1_noise0p25_s9_a0p3_b0p8,101,bias,0.1,0.25,9,0.3,1.4041666666666666,0.1416666666666666,0.6057957588392391,0.525,0.8
full_seed101_bias_0p1_noise0p5_s13_a0p2_b0p7,101,bias,0.1,0.5,13,0.2,2.020833333333333,0.0083333333333333,0.477077827473182,2.9875,0.7
full_seed101_bias_0p1_noise0p5_s13_a0p3_b0p8,101,bias,0.1,0.5,13,0.3,2.020833333333333,0.0083333333333333,0.477077827473182,2.9875,0.8
full_seed101_bias_0p1_noise0p5_s5_a0p2_b0p7,101,bias,0.1,0.5,5,0.2,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.7
full_seed101_bias_0p1_noise0p5_s5_a0p3_b0p8,101,bias,0.1,0.5,5,0.3,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.8
full_seed101_bias_0p1_noise0p5_s9_a0p2_b0p7,101,bias,0.1,0.5,9,0.2,1.8541666666666667,0.2833333333333333,0.6170597789277177,1.7208333333333334,0.7
full_seed101_bias_0p1_noise0p5_s9_a0p3_b0p8,101,bias,0.1,0.5,9,0.3,1.8541666666666667,0.2833333333333333,0.6170597789277177,1.7208333333333334,0.8
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,1.2791666666666666,0.0,0.4334336905640144,0.4125,0.7
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,1.2791666666666666,0.0,0.4334336905640144,0.4125,0.8
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,1.1416666666666666,0.6291666666666667,0.6812566629932737,0.1458333333333333,0.7
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,1.1416666666666666,0.6291666666666667,0.6812566629932737,0.1458333333333333,0.8
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,1.2166666666666666,0.1041666666666666,0.5591213867174822,0.2833333333333333,0.7
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,1.2166666666666666,0.1041666666666666,0.5591213867174822,0.2833333333333333,0.8
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,1.6125,0.0,0.4274920105596603,0.9958333333333332,0.7
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,1.6125,0.0,0.4274920105596603,0.9958333333333332,0.8
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,1.2625,0.5458333333333333,0.6749222539279288,0.2958333333333333,0.7
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,1.2625,0.5458333333333333,0.6749222539279288,0.2958333333333333,0.8
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,1.4333333333333331,0.1125,0.5583110373630364,0.6333333333333333,0.7
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,1.4333333333333331,0.1125,0.5583110373630364,0.6333333333333333,0.8
full_seed101_bias_0p2_noise0p5_s13_a0p2_b0p7,101,bias,0.2,0.5,13,0.2,2.0416666666666665,0.0083333333333333,0.431660484483248,3.3041666666666667,0.7
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,2.0416666666666665,0.0083333333333333,0.431660484483248,3.3041666666666667,0.8
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,1.5875,0.4791666666666667,0.6473024762996958,0.7666666666666667,0.7
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,1.5875,0.4791666666666667,0.6473024762996958,0.7666666666666667,0.8
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,1.8708333333333331,0.225,0.5696775759258893,1.8958333333333333,0.7
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,1.8708333333333331,0.225,0.5696775759258893,1.8958333333333333,0.8
full_seed101_bias_0p3_noise0p1_s13_a0p2_b0p7,101,bias,0.3,0.1,13,0.2,1.2958333333333334,0.0,0.4240005023350304,0.4666666666666667,0.7
full_seed101_bias_0p3_noise0p1_s13_a0p3_b0p8,101,bias,0.3,0.1,13,0.3,1.2958333333333334,0.0,0.4240005023350304,0.4666666666666667,0.8
full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,101,bias,0.3,0.1,5,0.2,1.1458333333333333,0.5708333333333333,0.6079927187578268,0.175,0.7
full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,101,bias,0.3,0.1,5,0.3,1.1458333333333333,0.5708333333333333,0.6079927187578268,0.175,0.8
full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,101,bias,0.3,0.1,9,0.2,1.2208333333333334,0.1041666666666666,0.5247079289223793,0.3208333333333333,0.7
full_seed101_bias_0p3_noise0p1_s9_a0p3_b0p8,101,bias,0.3,0.1,9,0.3,1.2208333333333334,0.1041666666666666,0.5247079289223793,0.3208333333333333,0.8
full_seed101_bias_0p3_noise0p25_s13_a0p2_b0p7,101,bias,0.3,0.25,13,0.2,1.6125,0.0,0.4157861785960255,1.0458333333333334,0.7
full_seed101_bias_0p3_noise0p25_s13_a0p3_b0p8,101,bias,0.3,0.25,13,0.3,1.6125,0.0,0.4157861785960255,1.0458333333333334,0.8
full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,101,bias,0.3,0.25,5,0.2,1.2666666666666666,0.45,0.5871236409118833,0.3333333333333333,0.7
full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,101,bias,0.3,0.25,5,0.3,1.2666666666666666,0.45,0.5871236409118833,0.3333333333333333,0.8
full_seed101_bias_0p3_noise0p25_s9_a0p2_b0p7,101,bias,0.3,0.25,9,0.2,1.475,0.1083333333333333,0.5235956970201558,0.7208333333333333,0.7
full_seed101_bias_0p3_noise0p25_s9_a0p3_b0p8,101,bias,0.3,0.25,9,0.3,1.475,0.1083333333333333,0.5235956970201558,0.7208333333333333,0.8
full_seed101_bias_0p3_noise0p5_s13_a0p2_b0p7,101,bias,0.3,0.5,13,0.2,2.0541666666666667,0.0083333333333333,0.4184639708882669,3.370833333333333,0.7
full_seed101_bias_0p3_noise0p5_s13_a0p3_b0p8,101,bias,0.3,0.5,13,0.3,2.0541666666666667,0.0083333333333333,0.4184639708882669,3.370833333333333,0.8
full_seed101_bias_0p3_noise0p5_s5_a0p2_b0p7,101,bias,0.3,0.5,5,0.2,1.5875,0.3875,0.5617340560167019,0.8,0.7
full_seed101_bias_0p3_noise0p5_s5_a0p3_b0p8,101,bias,0.3,0.5,5,0.3,1.5875,0.3875,0.5617340560167019,0.8,0.8
full_seed101_bias_0p3_noise0p5_s9_a0p2_b0p7,101,bias,0.3,0.5,9,0.2,1.8791666666666669,0.2125,0.5334270908594616,2.025,0.7
full_seed101_bias_0p3_noise0p5_s9_a0p3_b0p8,101,bias,0.3,0.5,9,0.3,1.8791666666666669,0.2125,0.5334270908594616,2.025,0.8
full_seed101_bias_0p4_noise0p1_s13_a0p2_b0p7,101,bias,0.4,0.1,13,0.2,1.3083333333333331,0.0,0.4240054488785084,0.5083333333333333,0.7
full_seed101_bias_0p4_noise0p1_s13_a0p3_b0p8,101,bias,0.4,0.1,13,0.3,1.3083333333333331,0.0,0.4240054488785084,0.5083333333333333,0.8
full_seed101_bias_0p4_noise0p1_s5_a0p2_b0p7,101,bias,0.4,0.1,5,0.2,1.1458333333333333,0.5708333333333333,0.6079927187578268,0.175,0.7
full_seed101_bias_0p4_noise0p1_s5_a0p3_b0p8,101,bias,0.4,0.1,5,0.3,1.1458333333333333,0.5708333333333333,0.6079927187578268,0.175,0.8
full_seed101_bias_0p4_noise0p1_s9_a0p2_b0p7,101,bias,0.4,0.1,9,0.2,1.2208333333333334,0.1041666666666666,0.5091963737522662,0.35,0.7
full_seed101_bias_0p4_noise0p1_s9_a0p3_b0p8,101,bias,0.4,0.1,9,0.3,1.2208333333333334,0.1041666666666666,0.5091963737522662,0.35,0.8
full_seed101_bias_0p4_noise0p25_s13_a0p2_b0p7,101,bias,0.4,0.25,13,0.2,1.6125,0.0,0.4145162971857714,1.0875,0.7
full_seed101_bias_0p4_noise0p25_s13_a0p3_b0p8,101,bias,0.4,0.25,13,0.3,1.6125,0.0,0.4145162971857714,1.0875,0.8
full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,101,bias,0.4,0.25,5,0.2,1.2666666666666666,0.45,0.5871236409118833,0.3333333333333333,0.7
full_seed101_bias_0p4_noise0p25_s5_a0p3_b0p8,101,bias,0.4,0.25,5,0.3,1.2666666666666666,0.45,0.5871236409118833,0.3333333333333333,0.8
full_seed101_bias_0p4_noise0p25_s9_a0p2_b0p7,101,bias,0.4,0.25,9,0.2,1.4458333333333333,0.1083333333333333,0.5050602106449816,0.7416666666666667,0.7
full_seed101_bias_0p4_noise0p25_s9_a0p3_b0p8,101,bias,0.4,0.25,9,0.3,1.4458333333333333,0.1083333333333333,0.5050602106449816,0.7416666666666667,0.8
full_seed101_bias_0p4_noise0p5_s13_a0p2_b0p7,101,bias,0.4,0.5,13,0.2,2.0708333333333333,0.0083333333333333,0.4155822844279379,3.408333333333333,0.7
full_seed101_bias_0p4_noise0p5_s13_a0p3_b0p8,101,bias,0.4,0.5,13,0.3,2.0708333333333333,0.0083333333333333,0.4155822844279379,3.408333333333333,0.8
full_seed101_bias_0p4_noise0p5_s5_a0p2_b0p7,101,bias,0.4,0.5,5,0.2,1.5875,0.3875,0.5617340560167019,0.8,0.7
full_seed101_bias_0p4_noise0p5_s5_a0p3_b0p8,101,bias,0.4,0.5,5,0.3,1.5875,0.3875,0.5617340560167019,0.8,0.8
full_seed101_bias_0p4_noise0p5_s9_a0p2_b0p7,101,bias,0.4,0.5,9,0.2,1.8833333333333333,0.2041666666666666,0.5168471529153191,2.0083333333333333,0.7
full_seed101_bias_0p4_noise0p5_s9_a0p3_b0p8,101,bias,0.4,0.5,9,0.3,1.8833333333333333,0.2041666666666666,0.5168471529153191,2.0083333333333333,0.8
full_seed101_drift_0p0_noise0p1_s13_a0p2_b0p7,101,drift,0.0,0.1,13,0.2,1.0958333333333334,0.0,0.4991901365284283,0.1333333333333333,0.7
full_seed101_drift_0p0_noise0p1_s13_a0p3_b0p8,101,drift,0.0,0.1,13,0.3,1.0958333333333334,0.0,0.4991901365284283,0.1333333333333333,0.8
full_seed101_drift_0p0_noise0p1_s5_a0p2_b0p7,101,drift,0.0,0.1,5,0.2,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.7
full_seed101_drift_0p0_noise0p1_s5_a0p3_b0p8,101,drift,0.0,0.1,5,0.3,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.8
full_seed101_drift_0p0_noise0p1_s9_a0p2_b0p7,101,drift,0.0,0.1,9,0.2,1.0666666666666669,0.1541666666666666,0.6536324791015907,0.0833333333333333,0.7
full_seed101_drift_0p0_noise0p1_s9_a0p3_b0p8,101,drift,0.0,0.1,9,0.3,1.0666666666666669,0.1541666666666666,0.6536324791015907,0.0833333333333333,0.8
full_seed101_drift_0p0_noise0p25_s13_a0p2_b0p7,101,drift,0.0,0.25,13,0.2,1.4583333333333333,0.0,0.4913478416459155,0.6125,0.7
full_seed101_drift_0p0_noise0p25_s13_a0p3_b0p8,101,drift,0.0,0.25,13,0.3,1.4583333333333333,0.0,0.4913478416459155,0.6125,0.8
full_seed101_drift_0p0_noise0p25_s5_a0p2_b0p7,101,drift,0.0,0.25,5,0.2,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.7
full_seed101_drift_0p0_noise0p25_s5_a0p3_b0p8,101,drift,0.0,0.25,5,0.3,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.8
full_seed101_drift_0p0_noise0p25_s9_a0p2_b0p7,101,drift,0.0,0.25,9,0.2,1.2625,0.1708333333333333,0.6467098229696224,0.3375,0.7
full_seed101_drift_0p0_noise0p25_s9_a0p3_b0p8,101,drift,0.0,0.25,9,0.3,1.2625,0.1708333333333333,0.6467098229696224,0.3375,0.8
full_seed101_drift_0p0_noise0p5_s13_a0p2_b0p7,101,drift,0.0,0.5,13,0.2,2.025,0.0125,0.5021589839615876,2.8041666666666667,0.7
full_seed101_drift_0p0_noise0p5_s13_a0p3_b0p8,101,drift,0.0,0.5,13,0.3,2.025,0.0125,0.5021589839615876,2.8041666666666667,0.8
full_seed101_drift_0p0_noise0p5_s5_a0p2_b0p7,101,drift,0.0,0.5,5,0.2,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.7
full_seed101_drift_0p0_noise0p5_s5_a0p3_b0p8,101,drift,0.0,0.5,5,0.3,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.8
full_seed101_drift_0p0_noise0p5_s9_a0p2_b0p7,101,drift,0.0,0.5,9,0.2,1.8208333333333333,0.3416666666666667,0.6541872576829071,1.5,0.7
full_seed101_drift_0p0_noise0p5_s9_a0p3_b0p8,101,drift,0.0,0.5,9,0.3,1.8208333333333333,0.3416666666666667,0.6541872576829071,1.5,0.8
full_seed101_drift_0p1_noise0p1_s13_a0p2_b0p7,101,drift,0.1,0.1,13,0.2,1.1583333333333334,0.0,0.4825690929907793,0.2,0.7
full_seed101_drift_0p1_noise0p1_s13_a0p3_b0p8,101,drift,0.1,0.1,13,0.3,1.1583333333333334,0.0,0.4825690929907793,0.2,0.8
full_seed101_drift_0p1_noise0p1_s5_a0p2_b0p7,101,drift,0.1,0.1,5,0.2,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.7
full_seed101_drift_0p1_noise0p1_s5_a0p3_b0p8,101,drift,0.1,0.1,5,0.3,1.0375,0.8916666666666667,0.7771980432237896,0.0416666666666666,0.8
full_seed101_drift_0p1_noise0p1_s9_a0p2_b0p7,101,drift,0.1,0.1,9,0.2,1.1083333333333334,0.1208333333333333,0.6225177214333866,0.1333333333333333,0.7
full_seed101_drift_0p1_noise0p1_s9_a0p3_b0p8,101,drift,0.1,0.1,9,0.3,1.1083333333333334,0.1208333333333333,0.6225177214333866,0.1333333333333333,0.8
full_seed101_drift_0p1_noise0p25_s13_a0p2_b0p7,101,drift,0.1,0.25,13,0.2,1.5083333333333333,0.0,0.477261831025124,0.7166666666666667,0.7
full_seed101_drift_0p1_noise0p25_s13_a0p3_b0p8,101,drift,0.1,0.25,13,0.3,1.5083333333333333,0.0,0.477261831025124,0.7166666666666667,0.8
full_seed101_drift_0p1_noise0p25_s5_a0p2_b0p7,101,drift,0.1,0.25,5,0.2,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.7
full_seed101_drift_0p1_noise0p25_s5_a0p3_b0p8,101,drift,0.1,0.25,5,0.3,1.1083333333333334,0.7375,0.7493478059764258,0.1166666666666666,0.8
full_seed101_drift_0p1_noise0p25_s9_a0p2_b0p7,101,drift,0.1,0.25,9,0.2,1.3208333333333333,0.15,0.6220017508401735,0.4166666666666667,0.7
full_seed101_drift_0p1_noise0p25_s9_a0p3_b0p8,101,drift,0.1,0.25,9,0.3,1.3208333333333333,0.15,0.6220017508401735,0.4166666666666667,0.8
full_seed101_drift_0p1_noise0p5_s13_a0p2_b0p7,101,drift,0.1,0.5,13,0.2,2.0458333333333334,0.0125,0.4860246747226646,2.9208333333333334,0.7
full_seed101_drift_0p1_noise0p5_s13_a0p3_b0p8,101,drift,0.1,0.5,13,0.3,2.0458333333333334,0.0125,0.4860246747226646,2.9208333333333334,0.8
full_seed101_drift_0p1_noise0p5_s5_a0p2_b0p7,101,drift,0.1,0.5,5,0.2,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.7
full_seed101_drift_0p1_noise0p5_s5_a0p3_b0p8,101,drift,0.1,0.5,5,0.3,1.4791666666666667,0.6166666666666667,0.7180153970263334,0.6125,0.8
full_seed101_drift_0p1_noise0p5_s9_a0p2_b0p7,101,drift,0.1,0.5,9,0.2,1.8083333333333331,0.3,0.6320913032493156,1.5666666666666669,0.7
full_seed101_drift_0p1_noise0p5_s9_a0p3_b0p8,101,drift,0.1,0.5,9,0.3,1.8083333333333331,0.3,0.6320913032493156,1.5666666666666669,0.8
full_seed101_drift_0p2_noise0p1_s13_a0p2_b0p7,101,drift,0.2,0.1,13,0.2,1.2041666666666666,0.0,0.456885502229343,0.2791666666666667,0.7
full_seed101_drift_0p2_noise0p1_s13_a0p3_b0p8,101,drift,0.2,0.1,13,0.3,1.2041666666666666,0.0,0.456885502229343,0.2791666666666667,0.8
full_seed101_drift_0p2_noise0p1_s5_a0p2_b0p7,101,drift,0.2,0.1,5,0.2,1.0625,0.6916666666666667,0.715262305987631,0.0708333333333333,0.7
full_seed101_drift_0p2_noise0p1_s5_a0p3_b0p8,101,drift,0.2,0.1,5,0.3,1.0625,0.6916666666666667,0.715262305987631,0.0708333333333333,0.8
full_seed101_drift_0p2_noise0p1_s9_a0p2_b0p7,101,drift,0.2,0.1,9,0.2,1.1208333333333331,0.1083333333333333,0.59541816890933,0.1541666666666666,0.7
full_seed101_drift_0p2_noise0p1_s9_a0p3_b0p8,101,drift,0.2,0.1,9,0.3,1.1208333333333331,0.1083333333333333,0.59541816890933,0.1541666666666666,0.8
full_seed101_drift_0p2_noise0p25_s13_a0p2_b0p7,101,drift,0.2,0.25,13,0.2,1.5416666666666667,0.0,0.4506004433410686,0.8083333333333333,0.7
full_seed101_drift_0p2_noise0p25_s13_a0p3_b0p8,101,drift,0.2,0.25,13,0.3,1.5416666666666667,0.0,0.4506004433410686,0.8083333333333333,0.8
full_seed101_drift_0p2_noise0p25_s5_a0p2_b0p7,101,drift,0.2,0.25,5,0.2,1.1625,0.5833333333333334,0.7046100391051273,0.1833333333333333,0.7
full_seed101_drift_0p2_noise0p25_s5_a0p3_b0p8,101,drift,0.2,0.25,5,0.3,1.1625,0.5833333333333334,0.7046100391051273,0.1833333333333333,0.8
full_seed101_drift_0p2_noise0p25_s9_a0p2_b0p7,101,drift,0.2,0.25,9,0.2,1.3541666666666667,0.125,0.594485066696629,0.4708333333333333,0.7
full_seed101_drift_0p2_noise0p25_s9_a0p3_b0p8,101,drift,0.2,0.25,9,0.3,1.3541666666666667,0.125,0.594485066696629,0.4708333333333333,0.8
full_seed101_drift_0p2_noise0p5_s13_a0p2_b0p7,101,drift,0.2,0.5,13,0.2,2.066666666666667,0.0083333333333333,0.456689590444001,3.0541666666666667,0.7
full_seed101_drift_0p2_noise0p5_s13_a0p3_b0p8,101,drift,0.2,0.5,13,0.3,2.066666666666667,0.0083333333333333,0.456689590444001,3.0541666666666667,0.8
full_seed101_drift_0p2_noise0p5_s5_a0p2_b0p7,101,drift,0.2,0.5,5,0.2,1.5041666666666669,0.4958333333333333,0.6742421641900977,0.6458333333333334,0.7
full_seed101_drift_0p2_noise0p5_s5_a0p3_b0p8,101,drift,0.2,0.5,5,0.3,1.5041666666666669,0.4958333333333333,0.6742421641900977,0.6458333333333334,0.8
full_seed101_drift_0p2_noise0p5_s9_a0p2_b0p7,101,drift,0.2,0.5,9,0.2,1.8333333333333333,0.2708333333333333,0.6075439776021146,1.6583333333333334,0.7
full_seed101_drift_0p2_noise0p5_s9_a0p3_b0p8,101,drift,0.2,0.5,9,0.3,1.8333333333333333,0.2708333333333333,0.6075439776021146,1.6583333333333334,0.8
full_seed101_drift_0p3_noise0p1_s13_a0p2_b0p7,101,drift,0.3,0.1,13,0.2,1.1875,0.0,0.4493378611475205,0.2708333333333333,0.7
full_seed101_drift_0p3_noise0p1_s13_a0p3_b0p8,101,drift,0.3,0.1,13,0.3,1.1875,0.0,0.4493378611475205,0.2708333333333333,0.8
full_seed101_drift_0p3_noise0p1_s5_a0p2_b0p7,101,drift,0.3,0.1,5,0.2,1.0791666666666666,0.6375,0.6766571462256761,0.0833333333333333,0.7
full_seed101_drift_0p3_noise0p1_s5_a0p3_b0p8,101,drift,0.3,0.1,5,0.3,1.0791666666666666,0.6375,0.6766571462256761,0.0833333333333333,0.8
full_seed101_drift_0p3_noise0p1_s9_a0p2_b0p7,101,drift,0.3,0.1,9,0.2,1.1333333333333333,0.1083333333333333,0.5776635788715415,0.1666666666666666,0.7
full_seed101_drift_0p3_noise0p1_s9_a0p3_b0p8,101,drift,0.3,0.1,9,0.3,1.1333333333333333,0.1083333333333333,0.5776635788715415,0.1666666666666666,0.8
full_seed101_drift_0p3_noise0p25_s13_a0p2_b0p7,101,drift,0.3,0.25,13,0.2,1.5666666666666669,0.0,0.4424222199380728,0.8333333333333334,0.7
full_seed101_drift_0p3_noise0p25_s13_a0p3_b0p8,101,drift,0.3,0.25,13,0.3,1.5666666666666669,0.0,0.4424222199380728,0.8333333333333334,0.8
full_seed101_drift_0p3_noise0p25_s5_a0p2_b0p7,101,drift,0.3,0.25,5,0.2,1.1916666666666669,0.5291666666666667,0.6631814324151711,0.2166666666666666,0.7
full_seed101_drift_0p3_noise0p25_s5_a0p3_b0p8,101,drift,0.3,0.25,5,0.3,1.1916666666666669,0.5291666666666667,0.6631814324151711,0.2166666666666666,0.8
full_seed101_drift_0p3_noise0p25_s9_a0p2_b0p7,101,drift,0.3,0.25,9,0.2,1.3916666666666666,0.1166666666666666,0.5764372650734504,0.5166666666666667,0.7
full_seed101_drift_0p3_noise0p25_s9_a0p3_b0p8,101,drift,0.3,0.25,9,0.3,1.3916666666666666,0.1166666666666666,0.5764372650734504,0.5166666666666667,0.8
full_seed101_drift_0p3_noise0p5_s13_a0p2_b0p7,101,drift,0.3,0.5,13,0.2,2.0458333333333334,0.0083333333333333,0.4476968920482757,3.120833333333333,0.7
full_seed101_drift_0p3_noise0p5_s13_a0p3_b0p8,101,drift,0.3,0.5,13,0.3,2.0458333333333334,0.0083333333333333,0.4476968920482757,3.120833333333333,0.8
full_seed101_drift_0p3_noise0p5_s5_a0p2_b0p7,101,drift,0.3,0.5,5,0.2,1.5208333333333333,0.45,0.6414297797585582,0.6791666666666667,0.7
full_seed101_drift_0p3_noise0p5_s5_a0p3_b0p8,101,drift,0.3,0.5,5,0.3,1.5208333333333333,0.45,0.6414297797585582,0.6791666666666667,0.8
