scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,beta
full_seed101_drift_0p4_noise0p5_s5_a0p2_b0p7,101,drift,0.4,0.5,5,0.2,crp,1.8911919286474583,2.005214847385847,1.857409066498388,3.021081795121927,4.388494568757411,0.7
full_seed101_drift_0p4_noise0p5_s5_a0p3_b0p8,101,drift,0.4,0.5,5,0.3,fpr_owa,1.8711205488479985,1.9771024659733696,1.8774911197003843,2.892948269714983,3.9426845731934095,0.8
full_seed101_drift_0p4_noise0p5_s5_a0p3_b0p8,101,drift,0.4,0.5,5,0.3,crp,1.8631060269017248,1.9699248021030025,1.8742425728992065,2.9176490340150845,3.9426845731934095,0.8
full_seed101_drift_0p4_noise0p5_s9_a0p2_b0p7,101,drift,0.4,0.5,9,0.2,fpr_owa,1.9655866184628423,2.105414429386095,1.8927539728224547,3.660999257109336,4.266429013631763,0.7
full_seed101_drift_0p4_noise0p5_s9_a0p2_b0p7,101,drift,0.4,0.5,9,0.2,crp,1.9608339567436976,2.103390442354458,1.8927539728224547,3.557142296652031,5.212170584120097,0.7
full_seed101_drift_0p4_noise0p5_s9_a0p3_b0p8,101,drift,0.4,0.5,9,0.3,fpr_owa,1.906930907817651,2.024876386002492,1.8418443474238144,3.210273552823273,4.688155392476928,0.8
full_seed101_drift_0p4_noise0p5_s9_a0p3_b0p8,101,drift,0.4,0.5,9,0.3,crp,1.9270252739354925,2.061434040680927,1.8406301363223707,3.298530574500327,5.146966851448302,0.8
full_seed101_freeze_0p0_noise0p1_s13_a0p2_b0p7,101,freeze,0.0,0.1,13,0.2,fpr_owa,1.2005996835464343,1.2492934636752335,1.1936329513941824,1.6485568056889095,1.7438379620698026,0.7
full_seed101_freeze_0p0_noise0p1_s13_a0p2_b0p7,101,freeze,0.0,0.1,13,0.2,crp,1.2005996835464343,1.2492934636752335,1.1936329513941824,1.6485568056889095,1.7438379620698026,0.7
full_seed101_freeze_0p0_noise0p1_s13_a0p3_b0p8,101,freeze,0.0,0.1,13,0.3,fpr_owa,1.459851850307026,1.5405262522493737,1.4105131735776282,2.0889440810659385,2.241185361713773,0.8
full_seed101_freeze_0p0_noise0p1_s13_a0p3_b0p8,101,freeze,0.0,0.1,13,0.3,crp,1.459851850307026,1.5405262522493737,1.4105131735776282,2.0889440810659385,2.241185361713773,0.8
full_seed101_freeze_0p0_noise0p1_s5_a0p2_b0p7,101,freeze,0.0,0.1,5,0.2,fpr_owa,1.767117669704048,1.8354108405671965,1.6600840900874871,2.4665471628706577,2.623309323256321,0.7
full_seed101_freeze_0p0_noise0p1_s5_a0p2_b0p7,101,freeze,0.0,0.1,5,0.2,crp,1.767117669704048,1.8354108405671965,1.6600840900874871,2.4665471628706577,2.623309323256321,0.7
full_seed101_freeze_0p0_noise0p1_s5_a0p3_b0p8,101,freeze,0.0,0.1,5,0.3,fpr_owa,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.5856445900776754,0.8
full_seed101_freeze_0p0_noise0p1_s5_a0p3_b0p8,101,freeze,0.0,0.1,5,0.3,crp,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.5856445900776754,0.8
full_seed101_freeze_0p0_noise0p1_s9_a0p2_b0p7,101,freeze,0.0,0.1,9,0.2,fpr_owa,1.7649217452909671,1.8188107961041775,1.6358181714411566,2.402411083444426,2.5208303773184952,0.7
full_seed101_freeze_0p0_noise0p1_s9_a0p2_b0p7,101,freeze,0.0,0.1,9,0.2,crp,1.7649217452909671,1.8188107961041775,1.6358181714411566,2.402411083444426,2.5208303773184952,0.7
full_seed101_freeze_0p0_noise0p1_s9_a0p3_b0p8,101,freeze,0.0,0.1,9,0.3,fpr_owa,1.748512793146674,1.822359247104944,1.6160641797705488,2.483087558392486,2.621842066792208,0.8
full_seed101_freeze_0p0_noise0p1_s9_a0p3_b0p8,101,freeze,0.0,0.1,9,0.3,crp,1.748512793146674,1.822359247104944,1.6160641797705488,2.483087558392486,2.621842066792208,0.8
full_seed101_freeze_0p0_noise0p25_s13_a0p2_b0p7,101,freeze,0.0,0.25,13,0.2,fpr_owa,1.236562460285135,1.2956308708465365,1.2044535377120542,1.82105823882284,1.93807001433504,0.7
full_seed101_freeze_0p0_noise0p25_s13_a0p2_b0p7,101,freeze,0.0,0.25,13,0.2,crp,1.236562460285135,1.2956308708465365,1.2044535377120542,1.82105823882284,1.93807001433504,0.7
full_seed101_freeze_0p0_noise0p25_s13_a0p3_b0p8,101,freeze,0.0,0.25,13,0.3,fpr_owa,1.4423166327854453,1.5394491390162115,1.4096630712143363,2.215127343217554,2.402718544702593,0.8
full_seed101_freeze_0p0_noise0p25_s13_a0p3_b0p8,101,freeze,0.0,0.25,13,0.3,crp,1.4423166327854453,1.5394491390162115,1.4096630712143363,2.215127343217554,2.402718544702593,0.8
full_seed101_freeze_0p0_noise0p25_s5_a0p2_b0p7,101,freeze,0.0,0.25,5,0.2,fpr_owa,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_freeze_0p0_noise0p25_s5_a0p2_b0p7,101,freeze,0.0,0.25,5,0.2,crp,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_freeze_0p0_noise0p25_s5_a0p3_b0p8,101,freeze,0.0,0.25,5,0.3,fpr_owa,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_freeze_0p0_noise0p25_s5_a0p3_b0p8,101,freeze,0.0,0.25,5,0.3,crp,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_freeze_0p0_noise0p25_s9_a0p2_b0p7,101,freeze,0.0,0.25,9,0.2,fpr_owa,1.7298027951227697,1.795488778870893,1.6024240184477152,2.4398284480022494,2.632631395399988,0.7
full_seed101_freeze_0p0_noise0p25_s9_a0p2_b0p7,101,freeze,0.0,0.25,9,0.2,crp,1.7298027951227697,1.795488778870893,1.6024240184477152,2.4398284480022494,2.632631395399988,0.7
full_seed101_freeze_0p0_noise0p25_s9_a0p3_b0p8,101,freeze,0.0,0.25,9,0.3,fpr_owa,1.7256608562942817,1.7990798317672998,1.6358554405371024,2.4886343819454897,2.781453042917504,0.8
full_seed101_freeze_0p0_noise0p25_s9_a0p3_b0p8,101,freeze,0.0,0.25,9,0.3,crp,1.7256608562942817,1.7990798317672998,1.6358554405371024,2.4886343819454897,2.781453042917504,0.8
full_seed101_freeze_0p0_noise0p5_s13_a0p2_b0p7,101,freeze,0.0,0.5,13,0.2,fpr_owa,1.2839222170748892,1.3602123416225274,1.240801419563994,2.046768449975125,2.3782249001293287,0.7
full_seed101_freeze_0p0_noise0p5_s13_a0p2_b0p7,101,freeze,0.0,0.5,13,0.2,crp,1.2997189676694498,1.3803135158877573,1.240801419563994,2.053681390863597,2.434949713201487,0.7
full_seed101_freeze_0p0_noise0p5_s13_a0p3_b0p8,101,freeze,0.0,0.5,13,0.3,fpr_owa,1.3542700790443412,1.4646362664908377,1.2917001243824369,2.3401931281901307,2.585645126688344,0.8
full_seed101_freeze_0p0_noise0p5_s13_a0p3_b0p8,101,freeze,0.0,0.5,13,0.3,crp,1.3795600058190316,1.4935824973058032,1.297581587519955,2.364057041305829,2.6816652677859327,0.8
full_seed101_freeze_0p0_noise0p5_s5_a0p2_b0p7,101,freeze,0.0,0.5,5,0.2,fpr_owa,1.709271226509631,1.8044491280747168,1.6461929187271442,2.6895015239178703,3.020868080479137,0.7
full_seed101_freeze_0p0_noise0p5_s5_a0p2_b0p7,101,freeze,0.0,0.5,5,0.2,crp,1.7108937448554966,1.806884459017612,1.6461929187271442,2.6986287482273794,3.020868080479137,0.7
full_seed101_freeze_0p0_noise0p5_s5_a0p3_b0p8,101,freeze,0.0,0.5,5,0.3,fpr_owa,1.703342370087818,1.80311874125599,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_freeze_0p0_noise0p5_s5_a0p3_b0p8,101,freeze,0.0,0.5,5,0.3,crp,1.70423412637046,1.8045258351022189,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_freeze_0p0_noise0p5_s9_a0p2_b0p7,101,freeze,0.0,0.5,9,0.2,fpr_owa,1.70044414129838,1.7783768765686925,1.641228448021633,2.5752813313069827,2.867533613785253,0.7
full_seed101_freeze_0p0_noise0p5_s9_a0p2_b0p7,101,freeze,0.0,0.5,9,0.2,crp,1.6992102758586314,1.777116659734978,1.641228448021633,2.5752813313069827,2.867533613785253,0.7
full_seed101_freeze_0p0_noise0p5_s9_a0p3_b0p8,101,freeze,0.0,0.5,9,0.3,fpr_owa,1.6909088150660572,1.7716248152131142,1.5885115885765302,2.610265449817572,3.033435246204024,0.8
full_seed101_freeze_0p0_noise0p5_s9_a0p3_b0p8,101,freeze,0.0,0.5,9,0.3,crp,1.692712423537461,1.7730546854818758,1.605303248533299,2.610265449817572,3.033435246204024,0.8
full_seed101_freeze_0p1_noise0p1_s13_a0p2_b0p7,101,freeze,0.1,0.1,13,0.2,fpr_owa,1.1998149316062623,1.2493430963426797,1.1936329513941824,1.6493486746710642,1.7438379620698026,0.7
full_seed101_freeze_0p1_noise0p1_s13_a0p2_b0p7,101,freeze,0.1,0.1,13,0.2,crp,1.1998149316062623,1.2493430963426797,1.1936329513941824,1.6493486746710642,1.7438379620698026,0.7
full_seed101_freeze_0p1_noise0p1_s13_a0p3_b0p8,101,freeze,0.1,0.1,13,0.3,fpr_owa,1.45736703770427,1.536009120294032,1.4105131735776282,2.0822996460170384,2.1907118190644783,0.8
full_seed101_freeze_0p1_noise0p1_s13_a0p3_b0p8,101,freeze,0.1,0.1,13,0.3,crp,1.45736703770427,1.536009120294032,1.4105131735776282,2.0822996460170384,2.1907118190644783,0.8
full_seed101_freeze_0p1_noise0p1_s5_a0p2_b0p7,101,freeze,0.1,0.1,5,0.2,fpr_owa,1.767117669704048,1.8354108405671965,1.6600840900874871,2.4665471628706577,2.623309323256321,0.7
full_seed101_freeze_0p1_noise0p1_s5_a0p2_b0p7,101,freeze,0.1,0.1,5,0.2,crp,1.767117669704048,1.8354108405671965,1.6600840900874871,2.4665471628706577,2.623309323256321,0.7
full_seed101_freeze_0p1_noise0p1_s5_a0p3_b0p8,101,freeze,0.1,0.1,5,0.3,fpr_owa,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.5856445900776754,0.8
full_seed101_freeze_0p1_noise0p1_s5_a0p3_b0p8,101,freeze,0.1,0.1,5,0.3,crp,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.5856445900776754,0.8
full_seed101_freeze_0p1_noise0p1_s9_a0p2_b0p7,101,freeze,0.1,0.1,9,0.2,fpr_owa,1.7431267322240385,1.7957562784551415,1.6360161484302114,2.391604754266902,2.523561358285354,0.7
full_seed101_freeze_0p1_noise0p1_s9_a0p2_b0p7,101,freeze,0.1,0.1,9,0.2,crp,1.7431267322240385,1.7957562784551415,1.6360161484302114,2.391604754266902,2.523561358285354,0.7
full_seed101_freeze_0p1_noise0p1_s9_a0p3_b0p8,101,freeze,0.1,0.1,9,0.3,fpr_owa,1.713528403845548,1.7869630988891485,1.5911349792257754,2.479236558855026,2.539427961443164,0.8
full_seed101_freeze_0p1_noise0p1_s9_a0p3_b0p8,101,freeze,0.1,0.1,9,0.3,crp,1.713528403845548,1.7869630988891485,1.5911349792257754,2.479236558855026,2.539427961443164,0.8
full_seed101_freeze_0p1_noise0p25_s13_a0p2_b0p7,101,freeze,0.1,0.25,13,0.2,fpr_owa,1.2248871321354111,1.285195674379019,1.19725866256588,1.8205840883688,1.93807001433504,0.7
full_seed101_freeze_0p1_noise0p25_s13_a0p2_b0p7,101,freeze,0.1,0.25,13,0.2,crp,1.2248871321354111,1.285195674379019,1.19725866256588,1.8205840883688,1.93807001433504,0.7
full_seed101_freeze_0p1_noise0p25_s13_a0p3_b0p8,101,freeze,0.1,0.25,13,0.3,fpr_owa,1.4201540703649094,1.5148726549838312,1.3935973055068982,2.1739971801382496,2.364904962084545,0.8
full_seed101_freeze_0p1_noise0p25_s13_a0p3_b0p8,101,freeze,0.1,0.25,13,0.3,crp,1.4201540703649094,1.5148726549838312,1.3935973055068982,2.1739971801382496,2.364904962084545,0.8
full_seed101_freeze_0p1_noise0p25_s5_a0p2_b0p7,101,freeze,0.1,0.25,5,0.2,fpr_owa,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_freeze_0p1_noise0p25_s5_a0p2_b0p7,101,freeze,0.1,0.25,5,0.2,crp,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_freeze_0p1_noise0p25_s5_a0p3_b0p8,101,freeze,0.1,0.25,5,0.3,fpr_owa,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_freeze_0p1_noise0p25_s5_a0p3_b0p8,101,freeze,0.1,0.25,5,0.3,crp,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_freeze_0p1_noise0p25_s9_a0p2_b0p7,101,freeze,0.1,0.25,9,0.2,fpr_owa,1.7149786288704485,1.7787291413451884,1.6096267924073056,2.4324882517854496,2.6353623763668463,0.7
full_seed101_freeze_0p1_noise0p25_s9_a0p2_b0p7,101,freeze,0.1,0.25,9,0.2,crp,1.7157425360028744,1.7796052901525736,1.6096267924073056,2.4324882517854496,2.6353623763668463,0.7
full_seed101_freeze_0p1_noise0p25_s9_a0p3_b0p8,101,freeze,0.1,0.25,9,0.3,fpr_owa,1.699676980724064,1.7724449887095768,1.6085728558567252,2.4637748117797917,2.671886585904733,0.8
full_seed101_freeze_0p1_noise0p25_s9_a0p3_b0p8,101,freeze,0.1,0.25,9,0.3,crp,1.7002074225668082,1.7731142766228607,1.6085728558567252,2.4637748117797917,2.671886585904733,0.8
full_seed101_freeze_0p1_noise0p5_s13_a0p2_b0p7,101,freeze,0.1,0.5,13,0.2,fpr_owa,1.2661904919682845,1.3434312872994345,1.240801419563994,2.0477269291336966,2.3215045262022573,0.7
full_seed101_freeze_0p1_noise0p5_s13_a0p2_b0p7,101,freeze,0.1,0.5,13,0.2,crp,1.2822595190038082,1.364183704072765,1.2387970940273552,2.0477269291336966,2.436701985267087,0.7
full_seed101_freeze_0p1_noise0p5_s13_a0p3_b0p8,101,freeze,0.1,0.5,13,0.3,fpr_owa,1.3224245099336511,1.4290564730045592,1.2836515648764424,2.331147786840297,2.4987166291150835,0.8
full_seed101_freeze_0p1_noise0p5_s13_a0p3_b0p8,101,freeze,0.1,0.5,13,0.3,crp,1.3419766453018778,1.4524453992423805,1.2728297273652078,2.335685621870911,2.638924195582395,0.8
full_seed101_freeze_0p1_noise0p5_s5_a0p2_b0p7,101,freeze,0.1,0.5,5,0.2,fpr_owa,1.709271226509631,1.8044491280747168,1.6461929187271442,2.6895015239178703,3.020868080479137,0.7
full_seed101_freeze_0p1_noise0p5_s5_a0p2_b0p7,101,freeze,0.1,0.5,5,0.2,crp,1.7108937448554966,1.806884459017612,1.6461929187271442,2.6986287482273794,3.020868080479137,0.7
full_seed101_freeze_0p1_noise0p5_s5_a0p3_b0p8,101,freeze,0.1,0.5,5,0.3,fpr_owa,1.703342370087818,1.80311874125599,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_freeze_0p1_noise0p5_s5_a0p3_b0p8,101,freeze,0.1,0.5,5,0.3,crp,1.70423412637046,1.8045258351022189,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_freeze_0p1_noise0p5_s9_a0p2_b0p7,101,freeze,0.1,0.5,9,0.2,fpr_owa,1.679200189049418,1.755870631591648,1.6081310323269815,2.514867069402352,2.870264594752112,0.7
full_seed101_freeze_0p1_noise0p5_s9_a0p2_b0p7,101,freeze,0.1,0.5,9,0.2,crp,1.6805705212189546,1.757593315826627,1.6081310323269815,2.514867069402352,2.870264594752112,0.7
full_seed101_freeze_0p1_noise0p5_s9_a0p3_b0p8,101,freeze,0.1,0.5,9,0.3,fpr_owa,1.669025005055487,1.7515884841454676,1.571148724148809,2.60260037386507,2.9266970499106346,0.8
full_seed101_freeze_0p1_noise0p5_s9_a0p3_b0p8,101,freeze,0.1,0.5,9,0.3,crp,1.671836953868195,1.7540443070251368,1.5727331946709362,2.595632806485862,2.9266970499106346,0.8
full_seed101_freeze_0p2_noise0p1_s13_a0p2_b0p7,101,freeze,0.2,0.1,13,0.2,fpr_owa,1.2265056745990537,1.2704683731572388,1.225990047351839,1.6539651722283146,1.718632736989035,0.7
full_seed101_freeze_0p2_noise0p1_s13_a0p2_b0p7,101,freeze,0.2,0.1,13,0.2,crp,1.2265056745990537,1.2704683731572388,1.225990047351839,1.6539651722283146,1.718632736989035,0.7
full_seed101_freeze_0p2_noise0p1_s13_a0p3_b0p8,101,freeze,0.2,0.1,13,0.3,fpr_owa,1.4928411499919712,1.5662044240834123,1.4869897173251232,2.083792561859703,2.1805322811617684,0.8
full_seed101_freeze_0p2_noise0p1_s13_a0p3_b0p8,101,freeze,0.2,0.1,13,0.3,crp,1.4928411499919712,1.5662044240834123,1.4869897173251232,2.083792561859703,2.1805322811617684,0.8
full_seed101_freeze_0p2_noise0p1_s5_a0p2_b0p7,101,freeze,0.2,0.1,5,0.2,fpr_owa,1.7186949486412002,1.790965364251446,1.6210164285291826,2.4565832105198773,2.623309323256321,0.7
full_seed101_freeze_0p2_noise0p1_s5_a0p2_b0p7,101,freeze,0.2,0.1,5,0.2,crp,1.7186949486412002,1.790965364251446,1.6210164285291826,2.4565832105198773,2.623309323256321,0.7
full_seed101_freeze_0p2_noise0p1_s5_a0p3_b0p8,101,freeze,0.2,0.1,5,0.3,fpr_owa,1.7056884763983675,1.7834175409952338,1.5911570102417278,2.4796899970927493,2.5856445900776754,0.8
full_seed101_freeze_0p2_noise0p1_s5_a0p3_b0p8,101,freeze,0.2,0.1,5,0.3,crp,1.7056884763983675,1.7834175409952338,1.5911570102417278,2.4796899970927493,2.5856445900776754,0.8
full_seed101_freeze_0p2_noise0p1_s9_a0p2_b0p7,101,freeze,0.2,0.1,9,0.2,fpr_owa,1.7676144168871124,1.817447115599277,1.6833170702005522,2.397370534849156,2.556822477164654,0.7
full_seed101_freeze_0p2_noise0p1_s9_a0p2_b0p7,101,freeze,0.2,0.1,9,0.2,crp,1.7676144168871124,1.817447115599277,1.6833170702005522,2.397370534849156,2.556822477164654,0.7
full_seed101_freeze_0p2_noise0p1_s9_a0p3_b0p8,101,freeze,0.2,0.1,9,0.3,fpr_owa,1.7463549407257573,1.817828616851076,1.6351448970085083,2.483087558392486,2.615982087131423,0.8
full_seed101_freeze_0p2_noise0p1_s9_a0p3_b0p8,101,freeze,0.2,0.1,9,0.3,crp,1.7463549407257573,1.817828616851076,1.6351448970085083,2.483087558392486,2.615982087131423,0.8
full_seed101_freeze_0p2_noise0p25_s13_a0p2_b0p7,101,freeze,0.2,0.25,13,0.2,fpr_owa,1.2485855832845496,1.3034869338153323,1.2398665029228702,1.820979321793661,1.93807001433504,0.7
full_seed101_freeze_0p2_noise0p25_s13_a0p2_b0p7,101,freeze,0.2,0.25,13,0.2,crp,1.2485855832845496,1.3034869338153323,1.2398665029228702,1.820979321793661,1.93807001433504,0.7
full_seed101_freeze_0p2_noise0p25_s13_a0p3_b0p8,101,freeze,0.2,0.25,13,0.3,fpr_owa,1.446167560462041,1.5384420008116133,1.4129804139742663,2.196101854236166,2.364904962084545,0.8
full_seed101_freeze_0p2_noise0p25_s13_a0p3_b0p8,101,freeze,0.2,0.25,13,0.3,crp,1.446167560462041,1.5384420008116133,1.4129804139742663,2.196101854236166,2.364904962084545,0.8
full_seed101_freeze_0p2_noise0p25_s5_a0p2_b0p7,101,freeze,0.2,0.25,5,0.2,fpr_owa,1.6994781896146631,1.776777795121539,1.6417163603941751,2.505650056969039,2.7327033676123493,0.7
full_seed101_freeze_0p2_noise0p25_s5_a0p2_b0p7,101,freeze,0.2,0.25,5,0.2,crp,1.6994781896146631,1.776777795121539,1.6417163603941751,2.505650056969039,2.7327033676123493,0.7
full_seed101_freeze_0p2_noise0p25_s5_a0p3_b0p8,101,freeze,0.2,0.25,5,0.3,fpr_owa,1.6913440002484912,1.7707290159889926,1.6143172300979542,2.5541707944410432,2.767724316695624,0.8
full_seed101_freeze_0p2_noise0p25_s5_a0p3_b0p8,101,freeze,0.2,0.25,5,0.3,crp,1.6913440002484912,1.7707290159889926,1.6143172300979542,2.5541707944410432,2.767724316695624,0.8
full_seed101_freeze_0p2_noise0p25_s9_a0p2_b0p7,101,freeze,0.2,0.25,9,0.2,fpr_owa,1.735984129050371,1.7998178071024762,1.6580164908534962,2.46384236319453,2.6353623763668463,0.7
full_seed101_freeze_0p2_noise0p25_s9_a0p2_b0p7,101,freeze,0.2,0.25,9,0.2,crp,1.7367480361827967,1.8006836949424516,1.6580164908534962,2.46384236319453,2.6353623763668463,0.7
full_seed101_freeze_0p2_noise0p25_s9_a0p3_b0p8,101,freeze,0.2,0.25,9,0.3,fpr_owa,1.7228756756400387,1.7962531950873908,1.6411332435115256,2.477798450971836,2.724353125984368,0.8
full_seed101_freeze_0p2_noise0p25_s9_a0p3_b0p8,101,freeze,0.2,0.25,9,0.3,crp,1.7234061174827828,1.79691361529256,1.6411332435115256,2.477798450971836,2.724353125984368,0.8
full_seed101_freeze_0p2_noise0p5_s13_a0p2_b0p7,101,freeze,0.2,0.5,13,0.2,fpr_owa,1.2800621104725636,1.3542986225439246,1.240801419563994,2.0512581199648063,2.44997996627012,0.7
full_seed101_freeze_0p2_noise0p5_s13_a0p2_b0p7,101,freeze,0.2,0.5,13,0.2,crp,1.2969864098504928,1.3735417551482263,1.2614763353502465,2.0512581199648063,2.436701985267087,0.7
full_seed101_freeze_0p2_noise0p5_s13_a0p3_b0p8,101,freeze,0.2,0.5,13,0.3,fpr_owa,1.352056749771235,1.459239131771244,1.3295854179872189,2.3365054897639945,2.61467936605722,0.8
full_seed101_freeze_0p2_noise0p5_s13_a0p3_b0p8,101,freeze,0.2,0.5,13,0.3,crp,1.3692186188428,1.4785613074291892,1.3227896446623446,2.336730480083853,2.8244658732345167,0.8
full_seed101_freeze_0p2_noise0p5_s5_a0p2_b0p7,101,freeze,0.2,0.5,5,0.2,fpr_owa,1.6705705504759565,1.7679917520712225,1.5930803466833434,2.6191433205467187,3.020868080479137,0.7
full_seed101_freeze_0p2_noise0p5_s5_a0p2_b0p7,101,freeze,0.2,0.5,5,0.2,crp,1.672193068821822,1.770477231658637,1.5930803466833434,2.6356246656506297,3.020868080479137,0.7
full_seed101_freeze_0p2_noise0p5_s5_a0p3_b0p8,101,freeze,0.2,0.5,5,0.3,fpr_owa,1.6708269665307858,1.7711684200273643,1.6270113370918875,2.70287780136473,3.089570498033422,0.8
full_seed101_freeze_0p2_noise0p5_s5_a0p3_b0p8,101,freeze,0.2,0.5,5,0.3,crp,1.6717187228134278,1.7726008762789796,1.6270113370918875,2.70287780136473,3.089570498033422,0.8
full_seed101_freeze_0p2_noise0p5_s9_a0p2_b0p7,101,freeze,0.2,0.5,9,0.2,fpr_owa,1.7023498851716026,1.7792748890853485,1.607675141305693,2.549626323415734,2.870264594752112,0.7
full_seed101_freeze_0p2_noise0p5_s9_a0p2_b0p7,101,freeze,0.2,0.5,9,0.2,crp,1.7019820458128618,1.7790863466799582,1.607675141305693,2.549626323415734,2.870264594752112,0.7
full_seed101_freeze_0p2_noise0p5_s9_a0p3_b0p8,101,freeze,0.2,0.5,9,0.3,fpr_owa,1.6939974669445723,1.7741419545548784,1.6143133082805834,2.6105405103414583,2.9577269650377063,0.8
full_seed101_freeze_0p2_noise0p5_s9_a0p3_b0p8,101,freeze,0.2,0.5,9,0.3,crp,1.696755453540706,1.7770334106347343,1.6143133082805834,2.6093255922234677,2.9577269650377063,0.8
full_seed101_freeze_0p3_noise0p1_s13_a0p2_b0p7,101,freeze,0.3,0.1,13,0.2,fpr_owa,1.2278730529185364,1.268691671347426,1.2305367836384886,1.6377492040854786,1.7108231043868751,0.7
full_seed101_freeze_0p3_noise0p1_s13_a0p2_b0p7,101,freeze,0.3,0.1,13,0.2,crp,1.2278730529185364,1.268691671347426,1.2305367836384886,1.6377492040854786,1.7108231043868751,0.7
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,fpr_owa,1.4989047948068055,1.5664831709117957,1.5145615314150092,2.0821620070444355,2.1805322811617684,0.8
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,crp,1.4989047948068055,1.5664831709117957,1.5145615314150092,2.0821620070444355,2.1805322811617684,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,fpr_owa,1.7685399923329714,1.835395269087492,1.667629823959527,2.486174470871711,2.6317778813505948,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,crp,1.7685399923329714,1.835395269087492,1.667629823959527,2.486174470871711,2.6317778813505948,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,fpr_owa,1.7548319396101044,1.8308694422372451,1.7071430022950145,2.5114486247602046,2.5856445900776754,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,crp,1.7548319396101044,1.8308694422372451,1.7071430022950145,2.5114486247602046,2.5856445900776754,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,fpr_owa,1.7772461660123478,1.8264179100392952,1.688603741471775,2.3995761498305272,2.6016583341996022,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,crp,1.7772461660123478,1.8264179100392952,1.688603741471775,2.3995761498305272,2.6016583341996022,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,fpr_owa,1.7672847660070194,1.835395835718048,1.659992678927206,2.486906006569736,2.586042908160543,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,crp,1.7672847660070194,1.835395835718048,1.659992678927206,2.486906006569736,2.586042908160543,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,fpr_owa,1.2527698821432245,1.3045092966437954,1.2456549603750893,1.820590858428842,1.93807001433504,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,crp,1.2527698821432245,1.3045092966437954,1.2456549603750893,1.820590858428842,1.93807001433504,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,fpr_owa,1.459142846078877,1.544233889271269,1.4357893867681866,2.192325854307477,2.348715633380049,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,crp,1.459142846078877,1.544233889271269,1.4357893867681866,2.192325854307477,2.348715633380049,0.8
full_seed101_freeze_0p3_noise0p25_s5_a0p2_b0p7,101,freeze,0.3,0.25,5,0.2,fpr_owa,1.7347331845210687,1.8102846944759847,1.6744679092833217,2.580478015543148,2.7327033676123493,0.7
