scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,mean_rounds,converged_rate,mean_consensus_degree,mean_excluded_per_tick,beta
full_seed101_bias_0p1_noise0p25_s9_a0p2_b0p7,101,bias,0.1,0.25,9,0.2,1.7416666666666667,0.5916666666666667,0.7233679835655411,1.2666666666666666,0.7
full_seed101_bias_0p1_noise0p25_s9_a0p3_b0p8,101,bias,0.1,0.25,9,0.3,1.7416666666666667,0.5916666666666667,0.7233679835655411,1.2666666666666666,0.8
full_seed101_bias_0p1_noise0p5_s13_a0p2_b0p7,101,bias,0.1,0.5,13,0.2,2.175,0.1458333333333333,0.5712183696528024,4.2,0.7
full_seed101_bias_0p1_noise0p5_s13_a0p3_b0p8,101,bias,0.1,0.5,13,0.3,2.175,0.1458333333333333,0.5712183696528024,4.2,0.8
full_seed101_bias_0p1_noise0p5_s5_a0p2_b0p7,101,bias,0.1,0.5,5,0.2,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.7
full_seed101_bias_0p1_noise0p5_s5_a0p3_b0p8,101,bias,0.1,0.5,5,0.3,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.8
full_seed101_bias_0p1_noise0p5_s9_a0p2_b0p7,101,bias,0.1,0.5,9,0.2,1.9375,0.6125,0.7142206959326959,2.2625,0.7
full_seed101_bias_0p1_noise0p5_s9_a0p3_b0p8,101,bias,0.1,0.5,9,0.3,1.9375,0.6125,0.7142206959326959,2.2625,0.8
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,1.6791666666666667,0.0125,0.4875114357546322,1.5125,0.7
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,1.6791666666666667,0.0125,0.4875114357546322,1.5125,0.8
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,1.4333333333333331,0.8958333333333334,0.7802880536469772,0.4708333333333333,0.7
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,1.4333333333333331,0.8958333333333334,0.7802880536469772,0.4708333333333333,0.8
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,1.7208333333333334,0.4166666666666667,0.6896198877415249,1.1833333333333331,0.7
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,1.7208333333333334,0.4166666666666667,0.6896198877415249,1.1833333333333331,0.8
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,2.1,0.0083333333333333,0.4946125330395325,2.558333333333333,0.7
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,2.1,0.0083333333333333,0.4946125330395325,2.558333333333333,0.8
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,1.4583333333333333,0.7625,0.7556825247921796,0.5541666666666667,0.7
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,1.4583333333333333,0.7625,0.7556825247921796,0.5541666666666667,0.8
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,1.8916666666666664,0.575,0.7179249941087522,1.7041666666666666,0.7
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,1.8916666666666664,0.575,0.7179249941087522,1.7041666666666666,0.8
full_seed101_bias_0p2_noise0p5_s13_a0p2_b0p7,101,bias,0.2,0.5,13,0.2,2.254166666666667,0.1416666666666666,0.543179386648944,5.020833333333333,0.7
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,2.254166666666667,0.1416666666666666,0.543179386648944,5.020833333333333,0.8
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,1.65,0.6333333333333333,0.7069894996490718,0.8625,0.7
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,1.65,0.6333333333333333,0.7069894996490718,0.8625,0.8
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,2.0083333333333333,0.625,0.7099125169624434,2.7,0.7
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,2.0083333333333333,0.625,0.7099125169624434,2.7,0.8
full_seed101_bias_0p3_noise0p1_s13_a0p2_b0p7,101,bias,0.3,0.1,13,0.2,1.7458333333333331,0.0166666666666666,0.485602221864104,1.7791666666666666,0.7
full_seed101_bias_0p3_noise0p1_s13_a0p3_b0p8,101,bias,0.3,0.1,13,0.3,1.7458333333333331,0.0166666666666666,0.485602221864104,1.7791666666666666,0.8
full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,101,bias,0.3,0.1,5,0.2,1.3375,0.6916666666666667,0.6688058096932908,0.4708333333333333,0.7
full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,101,bias,0.3,0.1,5,0.3,1.3375,0.6916666666666667,0.6688058096932908,0.4708333333333333,0.8
full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,101,bias,0.3,0.1,9,0.2,1.7666666666666666,0.3416666666666667,0.6442257883327268,1.4291666666666667,0.7
full_seed101_bias_0p3_noise0p1_s9_a0p3_b0p8,101,bias,0.3,0.1,9,0.3,1.7666666666666666,0.3416666666666667,0.6442257883327268,1.4291666666666667,0.8
full_seed101_bias_0p3_noise0p25_s13_a0p2_b0p7,101,bias,0.3,0.25,13,0.2,2.1,0.0041666666666666,0.4742726267992502,2.8125,0.7
full_seed101_bias_0p3_noise0p25_s13_a0p3_b0p8,101,bias,0.3,0.25,13,0.3,2.1,0.0041666666666666,0.4742726267992502,2.8125,0.8
full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,101,bias,0.3,0.25,5,0.2,1.4291666666666667,0.5541666666666667,0.6390730750493963,0.5958333333333333,0.7
full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,101,bias,0.3,0.25,5,0.3,1.4291666666666667,0.5541666666666667,0.6390730750493963,0.5958333333333333,0.8
full_seed101_bias_0p3_noise0p25_s9_a0p2_b0p7,101,bias,0.3,0.25,9,0.2,1.8916666666666664,0.4666666666666667,0.6621984723775013,1.8833333333333333,0.7
full_seed101_bias_0p3_noise0p25_s9_a0p3_b0p8,101,bias,0.3,0.25,9,0.3,1.8916666666666664,0.4666666666666667,0.6621984723775013,1.8833333333333333,0.8
full_seed101_bias_0p3_noise0p5_s13_a0p2_b0p7,101,bias,0.3,0.5,13,0.2,2.3125,0.1083333333333333,0.5235619061986548,5.3,0.7
full_seed101_bias_0p3_noise0p5_s13_a0p3_b0p8,101,bias,0.3,0.5,13,0.3,2.3125,0.1083333333333333,0.5235619061986548,5.3,0.8
full_seed101_bias_0p3_noise0p5_s5_a0p2_b0p7,101,bias,0.3,0.5,5,0.2,1.5291666666666666,0.4708333333333333,0.5836315139576845,0.725,0.7
full_seed101_bias_0p3_noise0p5_s5_a0p3_b0p8,101,bias,0.3,0.5,5,0.3,1.5291666666666666,0.4708333333333333,0.5836315139576845,0.725,0.8
full_seed101_bias_0p3_noise0p5_s9_a0p2_b0p7,101,bias,0.3,0.5,9,0.2,2.0458333333333334,0.525,0.647702186664029,2.7916666666666665,0.7
full_seed101_bias_0p3_noise0p5_s9_a0p3_b0p8,101,bias,0.3,0.5,9,0.3,2.0458333333333334,0.525,0.647702186664029,2.7916666666666665,0.8
full_seed101_bias_0p4_noise0p1_s13_a0p2_b0p7,101,bias,0.4,0.1,13,0.2,1.7541666666666669,0.0375,0.4829027697808239,1.8666666666666667,0.7
full_seed101_bias_0p4_noise0p1_s13_a0p3_b0p8,101,bias,0.4,0.1,13,0.3,1.7541666666666669,0.0375,0.4829027697808239,1.8666666666666667,0.8
full_seed101_bias_0p4_noise0p1_s5_a0p2_b0p7,101,bias,0.4,0.1,5,0.2,1.3375,0.6916666666666667,0.6688058096932908,0.4708333333333333,0.7
full_seed101_bias_0p4_noise0p1_s5_a0p3_b0p8,101,bias,0.4,0.1,5,0.3,1.3375,0.6916666666666667,0.6688058096932908,0.4708333333333333,0.8
full_seed101_bias_0p4_noise0p1_s9_a0p2_b0p7,101,bias,0.4,0.1,9,0.2,1.7541666666666669,0.3,0.5929502015393912,1.4958333333333331,0.7
full_seed101_bias_0p4_noise0p1_s9_a0p3_b0p8,101,bias,0.4,0.1,9,0.3,1.7541666666666669,0.3,0.5929502015393912,1.4958333333333331,0.8
full_seed101_bias_0p4_noise0p25_s13_a0p2_b0p7,101,bias,0.4,0.25,13,0.2,2.066666666666667,0.0125,0.4691838236057746,2.816666666666667,0.7
full_seed101_bias_0p4_noise0p25_s13_a0p3_b0p8,101,bias,0.4,0.25,13,0.3,2.066666666666667,0.0125,0.4691838236057746,2.816666666666667,0.8
full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,101,bias,0.4,0.25,5,0.2,1.4291666666666667,0.5541666666666667,0.6390730750493963,0.5958333333333333,0.7
full_seed101_bias_0p4_noise0p25_s5_a0p3_b0p8,101,bias,0.4,0.25,5,0.3,1.4291666666666667,0.5541666666666667,0.6390730750493963,0.5958333333333333,0.8
full_seed101_bias_0p4_noise0p25_s9_a0p2_b0p7,101,bias,0.4,0.25,9,0.2,1.8958333333333333,0.3833333333333333,0.6090887659247262,2.0,0.7
full_seed101_bias_0p4_noise0p25_s9_a0p3_b0p8,101,bias,0.4,0.25,9,0.3,1.8958333333333333,0.3833333333333333,0.6090887659247262,2.0,0.8
full_seed101_bias_0p4_noise0p5_s13_a0p2_b0p7,101,bias,0.4,0.5,13,0.2,2.3,0.1125,0.5119797102793187,5.270833333333333,0.7
full_seed101_bias_0p4_noise0p5_s13_a0p3_b0p8,101,bias,0.4,0.5,13,0.3,2.3,0.1125,0.5119797102793187,5.270833333333333,0.8
full_seed101_bias_0p4_noise0p5_s5_a0p2_b0p7,101,bias,0.4,0.5,5,0.2,1.5291666666666666,0.4708333333333333,0.5836315139576845,0.725,0.7
full_seed101_bias_0p4_noise0p5_s5_a0p3_b0p8,101,bias,0.4,0.5,5,0.3,1.5291666666666666,0.4708333333333333,0.5836315139576845,0.725,0.8
full_seed101_bias_0p4_noise0p5_s9_a0p2_b0p7,101,bias,0.4,0.5,9,0.2,2.029166666666667,0.4541666666666666,0.6084160718061692,2.904166666666667,0.7
full_seed101_bias_0p4_noise0p5_s9_a0p3_b0p8,101,bias,0.4,0.5,9,0.3,2.029166666666667,0.4541666666666666,0.6084160718061692,2.904166666666667,0.8
full_seed101_drift_0p0_noise0p1_s13_a0p2_b0p7,101,drift,0.0,0.1,13,0.2,1.1708333333333334,0.0,0.5009746071492321,0.2208333333333333,0.7
full_seed101_drift_0p0_noise0p1_s13_a0p3_b0p8,101,drift,0.0,0.1,13,0.3,1.1708333333333334,0.0,0.5009746071492321,0.2208333333333333,0.8
full_seed101_drift_0p0_noise0p1_s5_a0p2_b0p7,101,drift,0.0,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7776838277844688,0.0458333333333333,0.7
full_seed101_drift_0p0_noise0p1_s5_a0p3_b0p8,101,drift,0.0,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7776838277844688,0.0458333333333333,0.8
full_seed101_drift_0p0_noise0p1_s9_a0p2_b0p7,101,drift,0.0,0.1,9,0.2,1.3541666666666667,0.45,0.7049341736405818,0.3916666666666666,0.7
full_seed101_drift_0p0_noise0p1_s9_a0p3_b0p8,101,drift,0.0,0.1,9,0.3,1.3541666666666667,0.45,0.7049341736405818,0.3916666666666666,0.8
full_seed101_drift_0p0_noise0p25_s13_a0p2_b0p7,101,drift,0.0,0.25,13,0.2,1.7875,0.0,0.5126042265131526,1.2541666666666669,0.7
full_seed101_drift_0p0_noise0p25_s13_a0p3_b0p8,101,drift,0.0,0.25,13,0.3,1.7875,0.0,0.5126042265131526,1.2541666666666669,0.8
full_seed101_drift_0p0_noise0p25_s5_a0p2_b0p7,101,drift,0.0,0.25,5,0.2,1.1125,0.7458333333333333,0.7503294699997307,0.1208333333333333,0.7
full_seed101_drift_0p0_noise0p25_s5_a0p3_b0p8,101,drift,0.0,0.25,5,0.3,1.1125,0.7458333333333333,0.7503294699997307,0.1208333333333333,0.8
full_seed101_drift_0p0_noise0p25_s9_a0p2_b0p7,101,drift,0.0,0.25,9,0.2,1.6,0.5583333333333333,0.720335575477289,0.8041666666666667,0.7
full_seed101_drift_0p0_noise0p25_s9_a0p3_b0p8,101,drift,0.0,0.25,9,0.3,1.6,0.5583333333333333,0.720335575477289,0.8041666666666667,0.8
full_seed101_drift_0p0_noise0p5_s13_a0p2_b0p7,101,drift,0.0,0.5,13,0.2,2.2,0.1333333333333333,0.572015083673296,3.7916666666666665,0.7
full_seed101_drift_0p0_noise0p5_s13_a0p3_b0p8,101,drift,0.0,0.5,13,0.3,2.2,0.1333333333333333,0.572015083673296,3.7916666666666665,0.8
full_seed101_drift_0p0_noise0p5_s5_a0p2_b0p7,101,drift,0.0,0.5,5,0.2,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.7
full_seed101_drift_0p0_noise0p5_s5_a0p3_b0p8,101,drift,0.0,0.5,5,0.3,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.8
full_seed101_drift_0p0_noise0p5_s9_a0p2_b0p7,101,drift,0.0,0.5,9,0.2,1.9208333333333332,0.5875,0.7051118788756499,1.7791666666666666,0.7
full_seed101_drift_0p0_noise0p5_s9_a0p3_b0p8,101,drift,0.0,0.5,9,0.3,1.9208333333333332,0.5875,0.7051118788756499,1.7791666666666666,0.8
full_seed101_drift_0p1_noise0p1_s13_a0p2_b0p7,101,drift,0.1,0.1,13,0.2,1.3583333333333334,0.0,0.4946084064167648,0.4708333333333333,0.7
full_seed101_drift_0p1_noise0p1_s13_a0p3_b0p8,101,drift,0.1,0.1,13,0.3,1.3583333333333334,0.0,0.4946084064167648,0.4708333333333333,0.8
full_seed101_drift_0p1_noise0p1_s5_a0p2_b0p7,101,drift,0.1,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7776838277844688,0.0458333333333333,0.7
full_seed101_drift_0p1_noise0p1_s5_a0p3_b0p8,101,drift,0.1,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7776838277844688,0.0458333333333333,0.8
full_seed101_drift_0p1_noise0p1_s9_a0p2_b0p7,101,drift,0.1,0.1,9,0.2,1.4458333333333333,0.4541666666666666,0.7007014412757847,0.6125,0.7
full_seed101_drift_0p1_noise0p1_s9_a0p3_b0p8,101,drift,0.1,0.1,9,0.3,1.4458333333333333,0.4541666666666666,0.7007014412757847,0.6125,0.8
full_seed101_drift_0p1_noise0p25_s13_a0p2_b0p7,101,drift,0.1,0.25,13,0.2,1.825,0.0,0.505003345738997,1.4583333333333333,0.7
full_seed101_drift_0p1_noise0p25_s13_a0p3_b0p8,101,drift,0.1,0.25,13,0.3,1.825,0.0,0.505003345738997,1.4583333333333333,0.8
full_seed101_drift_0p1_noise0p25_s5_a0p2_b0p7,101,drift,0.1,0.25,5,0.2,1.1125,0.7458333333333333,0.7503294699997307,0.1208333333333333,0.7
full_seed101_drift_0p1_noise0p25_s5_a0p3_b0p8,101,drift,0.1,0.25,5,0.3,1.1125,0.7458333333333333,0.7503294699997307,0.1208333333333333,0.8
full_seed101_drift_0p1_noise0p25_s9_a0p2_b0p7,101,drift,0.1,0.25,9,0.2,1.6583333333333334,0.5625,0.7140173188952196,1.0041666666666669,0.7
full_seed101_drift_0p1_noise0p25_s9_a0p3_b0p8,101,drift,0.1,0.25,9,0.3,1.6583333333333334,0.5625,0.7140173188952196,1.0041666666666669,0.8
full_seed101_drift_0p1_noise0p5_s13_a0p2_b0p7,101,drift,0.1,0.5,13,0.2,2.1875,0.1333333333333333,0.5644046123280406,3.9625,0.7
full_seed101_drift_0p1_noise0p5_s13_a0p3_b0p8,101,drift,0.1,0.5,13,0.3,2.1875,0.1333333333333333,0.5644046123280406,3.9625,0.8
full_seed101_drift_0p1_noise0p5_s5_a0p2_b0p7,101,drift,0.1,0.5,5,0.2,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.7
full_seed101_drift_0p1_noise0p5_s5_a0p3_b0p8,101,drift,0.1,0.5,5,0.3,1.4958333333333331,0.6625,0.7267993370233424,0.6083333333333333,0.8
full_seed101_drift_0p1_noise0p5_s9_a0p2_b0p7,101,drift,0.1,0.5,9,0.2,1.9291666666666667,0.5791666666666667,0.702407760865081,1.9875,0.7
full_seed101_drift_0p1_noise0p5_s9_a0p3_b0p8,101,drift,0.1,0.5,9,0.3,1.9291666666666667,0.5791666666666667,0.702407760865081,1.9875,0.8
full_seed101_drift_0p2_noise0p1_s13_a0p2_b0p7,101,drift,0.2,0.1,13,0.2,1.4875,0.0,0.4764121349965042,0.8625,0.7
full_seed101_drift_0p2_noise0p1_s13_a0p3_b0p8,101,drift,0.2,0.1,13,0.3,1.4875,0.0,0.4764121349965042,0.8625,0.8
full_seed101_drift_0p2_noise0p1_s5_a0p2_b0p7,101,drift,0.2,0.1,5,0.2,1.2166666666666666,0.825,0.7611168170230543,0.2333333333333333,0.7
full_seed101_drift_0p2_noise0p1_s5_a0p3_b0p8,101,drift,0.2,0.1,5,0.3,1.2166666666666666,0.825,0.7611168170230543,0.2333333333333333,0.8
full_seed101_drift_0p2_noise0p1_s9_a0p2_b0p7,101,drift,0.2,0.1,9,0.2,1.55,0.4208333333333333,0.6872949747275281,0.7875,0.7
full_seed101_drift_0p2_noise0p1_s9_a0p3_b0p8,101,drift,0.2,0.1,9,0.3,1.55,0.4208333333333333,0.6872949747275281,0.7875,0.8
full_seed101_drift_0p2_noise0p25_s13_a0p2_b0p7,101,drift,0.2,0.25,13,0.2,1.9,0.0,0.4825610670880338,1.8083333333333331,0.7
full_seed101_drift_0p2_noise0p25_s13_a0p3_b0p8,101,drift,0.2,0.25,13,0.3,1.9,0.0,0.4825610670880338,1.8083333333333331,0.8
full_seed101_drift_0p2_noise0p25_s5_a0p2_b0p7,101,drift,0.2,0.25,5,0.2,1.2708333333333333,0.6875,0.738337767671935,0.3166666666666666,0.7
full_seed101_drift_0p2_noise0p25_s5_a0p3_b0p8,101,drift,0.2,0.25,5,0.3,1.2708333333333333,0.6875,0.738337767671935,0.3166666666666666,0.8
full_seed101_drift_0p2_noise0p25_s9_a0p2_b0p7,101,drift,0.2,0.25,9,0.2,1.7375,0.5166666666666667,0.7017133251343902,1.1875,0.7
full_seed101_drift_0p2_noise0p25_s9_a0p3_b0p8,101,drift,0.2,0.25,9,0.3,1.7375,0.5166666666666667,0.7017133251343902,1.1875,0.8
full_seed101_drift_0p2_noise0p5_s13_a0p2_b0p7,101,drift,0.2,0.5,13,0.2,2.2333333333333334,0.1208333333333333,0.535370363617671,4.4,0.7
full_seed101_drift_0p2_noise0p5_s13_a0p3_b0p8,101,drift,0.2,0.5,13,0.3,2.2333333333333334,0.1208333333333333,0.535370363617671,4.4,0.8
full_seed101_drift_0p2_noise0p5_s5_a0p2_b0p7,101,drift,0.2,0.5,5,0.2,1.5583333333333331,0.5958333333333333,0.7076264628066634,0.7125,0.7
full_seed101_drift_0p2_noise0p5_s5_a0p3_b0p8,101,drift,0.2,0.5,5,0.3,1.5583333333333331,0.5958333333333333,0.7076264628066634,0.7125,0.8
full_seed101_drift_0p2_noise0p5_s9_a0p2_b0p7,101,drift,0.2,0.5,9,0.2,1.9541666666666664,0.525,0.6843660154173982,2.129166666666667,0.7
full_seed101_drift_0p2_noise0p5_s9_a0p3_b0p8,101,drift,0.2,0.5,9,0.3,1.9541666666666664,0.525,0.6843660154173982,2.129166666666667,0.8
full_seed101_drift_0p3_noise0p1_s13_a0p2_b0p7,101,drift,0.3,0.1,13,0.2,1.5208333333333333,0.0,0.4745879831448152,1.0166666666666666,0.7
full_seed101_drift_0p3_noise0p1_s13_a0p3_b0p8,101,drift,0.3,0.1,13,0.3,1.5208333333333333,0.0,0.4745879831448152,1.0166666666666666,0.8
full_seed101_drift_0p3_noise0p1_s5_a0p2_b0p7,101,drift,0.3,0.1,5,0.2,1.1958333333333333,0.6875,0.703888983246116,0.2625,0.7
full_seed101_drift_0p3_noise0p1_s5_a0p3_b0p8,101,drift,0.3,0.1,5,0.3,1.1958333333333333,0.6875,0.703888983246116,0.2625,0.8
full_seed101_drift_0p3_noise0p1_s9_a0p2_b0p7,101,drift,0.3,0.1,9,0.2,1.575,0.3625,0.6492925811681496,0.8041666666666667,0.7
full_seed101_drift_0p3_noise0p1_s9_a0p3_b0p8,101,drift,0.3,0.1,9,0.3,1.575,0.3625,0.6492925811681496,0.8041666666666667,0.8
full_seed101_drift_0p3_noise0p25_s13_a0p2_b0p7,101,drift,0.3,0.25,13,0.2,1.9375,0.0,0.4761264373921859,1.9791666666666667,0.7
full_seed101_drift_0p3_noise0p25_s13_a0p3_b0p8,101,drift,0.3,0.25,13,0.3,1.9375,0.0,0.4761264373921859,1.9791666666666667,0.8
full_seed101_drift_0p3_noise0p25_s5_a0p2_b0p7,101,drift,0.3,0.25,5,0.2,1.2791666666666666,0.5791666666666667,0.686351672148215,0.3708333333333333,0.7
full_seed101_drift_0p3_noise0p25_s5_a0p3_b0p8,101,drift,0.3,0.25,5,0.3,1.2791666666666666,0.5791666666666667,0.686351672148215,0.3708333333333333,0.8
full_seed101_drift_0p3_noise0p25_s9_a0p2_b0p7,101,drift,0.3,0.25,9,0.2,1.7625,0.4375,0.6679478738641976,1.25,0.7
full_seed101_drift_0p3_noise0p25_s9_a0p3_b0p8,101,drift,0.3,0.25,9,0.3,1.7625,0.4375,0.6679478738641976,1.25,0.8
full_seed101_drift_0p3_noise0p5_s13_a0p2_b0p7,101,drift,0.3,0.5,13,0.2,2.2375,0.1125,0.5276479404565859,4.516666666666667,0.7
full_seed101_drift_0p3_noise0p5_s13_a0p3_b0p8,101,drift,0.3,0.5,13,0.3,2.2375,0.1125,0.5276479404565859,4.516666666666667,0.8
full_seed101_drift_0p3_noise0p5_s5_a0p2_b0p7,101,drift,0.3,0.5,5,0.2,1.5833333333333333,0.5375,0.6700503741107292,0.7708333333333334,0.7
full_seed101_drift_0p3_noise0p5_s5_a0p3_b0p8,101,drift,0.3,0.5,5,0.3,1.5833333333333333,0.5375,0.6700503741107292,0.7708333333333334,0.8
full_seed101_drift_0p3_noise0p5_s9_a0p2_b0p7,101,drift,0.3,0.5,9,0.2,1.9583333333333333,0.4791666666666667,0.663164095525213,2.2041666666666666,0.7
