scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,beta
full_seed101_freeze_0p3_noise0p1_s13_a0p2_b0p7,101,freeze,0.3,0.1,13,0.2,fpr_dominance_only,1.3720863181973375,1.4341213123782692,1.2869448808773911,2.028669444178264,2.135011543531012,0.7
full_seed101_freeze_0p3_noise0p1_s13_a0p2_b0p7,101,freeze,0.3,0.1,13,0.2,owa_only,0.9532582636073562,0.992198008203992,0.8984751009943004,1.406055503615586,1.52176925083943,0.7
full_seed101_freeze_0p3_noise0p1_s13_a0p2_b0p7,101,freeze,0.3,0.1,13,0.2,full_fpr_owa,1.2278730529185364,1.268691671347426,1.2305367836384886,1.6377492040854786,1.7108231043868751,0.7
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,reliability_only,1.3609079893769287,1.4409302946574445,1.239087318784922,2.248085948712913,2.4165841832132893,0.8
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,fpr_dominance_only,1.3720863181973375,1.4341213123782692,1.2869448808773911,2.028669444178264,2.135011543531012,0.8
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,owa_only,1.3235029386237604,1.3703083342391411,1.2203787207607673,1.88545372122086,1.998736201749609,0.8
full_seed101_freeze_0p3_noise0p1_s13_a0p3_b0p8,101,freeze,0.3,0.1,13,0.3,full_fpr_owa,1.4989047948068055,1.5664831709117957,1.5145615314150092,2.0821620070444355,2.1805322811617684,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,reliability_only,1.7423989461746423,1.813908232209308,1.6612730957343478,2.4973729891851013,2.6027632547285795,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,fpr_dominance_only,1.7439296300441596,1.8150500094057065,1.6605479930913605,2.4987604281867117,2.5465726220548066,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,owa_only,1.6968535514809082,1.7587913685540228,1.5765038702904746,2.4333076685153943,2.5323365730921896,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p2_b0p7,101,freeze,0.3,0.1,5,0.2,full_fpr_owa,1.7685399923329714,1.835395269087492,1.667629823959527,2.486174470871711,2.6317778813505948,0.7
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,reliability_only,1.7423989461746423,1.813908232209308,1.6612730957343478,2.4973729891851013,2.6027632547285795,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,fpr_dominance_only,1.7439296300441596,1.8150500094057065,1.6605479930913605,2.4987604281867117,2.5465726220548066,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,owa_only,1.7978007030389134,1.851951033828531,1.7005774128237263,2.4693609790255624,2.558084720691984,0.8
full_seed101_freeze_0p3_noise0p1_s5_a0p3_b0p8,101,freeze,0.3,0.1,5,0.3,full_fpr_owa,1.7548319396101044,1.8308694422372451,1.7071430022950145,2.5114486247602046,2.5856445900776754,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,reliability_only,1.722642999589167,1.7930421772445353,1.6283704828279144,2.459860101589474,2.601372273065269,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,fpr_dominance_only,1.710887212319136,1.7758406788042305,1.6223952886860382,2.390842288904909,2.5625074336163154,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,owa_only,1.621572533453573,1.6830136146689,1.5013087052294063,2.340707703448267,2.502971138964483,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p2_b0p7,101,freeze,0.3,0.1,9,0.2,full_fpr_owa,1.7772461660123478,1.8264179100392952,1.688603741471775,2.3995761498305272,2.6016583341996022,0.7
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,reliability_only,1.722642999589167,1.7930421772445353,1.6283704828279144,2.459860101589474,2.601372273065269,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,fpr_dominance_only,1.710887212319136,1.7758406788042305,1.6223952886860382,2.390842288904909,2.5625074336163154,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,owa_only,1.7620377393517166,1.8165424800920424,1.6452912980058052,2.42674219990413,2.586782167178734,0.8
full_seed101_freeze_0p3_noise0p1_s9_a0p3_b0p8,101,freeze,0.3,0.1,9,0.3,full_fpr_owa,1.7672847660070194,1.835395835718048,1.659992678927206,2.486906006569736,2.586042908160543,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,reliability_only,1.3158653769816753,1.3910921754809515,1.2369088399364192,2.170056059847824,2.384229909104618,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,fpr_dominance_only,1.33018834597332,1.3980674809745597,1.2844646113873397,2.0363162192055277,2.163214117124769,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,owa_only,0.9781386772515768,1.0187343428857043,0.9230389976197751,1.4785184664085658,1.659947640917376,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p2_b0p7,101,freeze,0.3,0.25,13,0.2,full_fpr_owa,1.2527698821432245,1.3045092966437954,1.2456549603750893,1.820590858428842,1.93807001433504,0.7
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,reliability_only,1.3158653769816753,1.3910921754809515,1.2369088399364192,2.170056059847824,2.384229909104618,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,fpr_dominance_only,1.33018834597332,1.3980674809745597,1.2844646113873397,2.0363162192055277,2.163214117124769,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,owa_only,1.3323848728863863,1.379811139645344,1.2405183263558568,1.932075683113899,2.094480881453036,0.8
full_seed101_freeze_0p3_noise0p25_s13_a0p3_b0p8,101,freeze,0.3,0.25,13,0.3,full_fpr_owa,1.459142846078877,1.544233889271269,1.4357893867681866,2.192325854307477,2.348715633380049,0.8
full_seed101_freeze_0p3_noise0p25_s5_a0p2_b0p7,101,freeze,0.3,0.25,5,0.2,reliability_only,1.7183626169581574,1.7887674489262737,1.6206342240993583,2.520259466930081,2.82624938407154,0.7
full_seed101_freeze_0p3_noise0p25_s5_a0p2_b0p7,101,freeze,0.3,0.25,5,0.2,fpr_dominance_only,1.7208171652162627,1.7917529572918502,1.6261379098262383,2.5343276109648487,2.772539362137452,0.7
full_seed101_freeze_0p3_noise0p25_s5_a0p2_b0p7,101,freeze,0.3,0.25,5,0.2,owa_only,1.6739482010057074,1.7368849362047674,1.5338255203002058,2.4221731263950037,2.675460637899026,0.7
full_seed101_freeze_0p3_noise0p25_s5_a0p2_b0p7,101,freeze,0.3,0.25,5,0.2,full_fpr_owa,1.7347331845210687,1.8102846944759847,1.6744679092833217,2.580478015543148,2.7327033676123493,0.7
full_seed101_freeze_0p3_noise0p25_s5_a0p3_b0p8,101,freeze,0.3,0.25,5,0.3,reliability_only,1.7183626169581574,1.7887674489262737,1.6206342240993583,2.520259466930081,2.82624938407154,0.8
full_seed101_freeze_0p3_noise0p25_s5_a0p3_b0p8,101,freeze,0.3,0.25,5,0.3,fpr_dominance_only,1.7208171652162627,1.7917529572918502,1.6261379098262383,2.5343276109648487,2.772539362137452,0.8
full_seed101_freeze_0p3_noise0p25_s5_a0p3_b0p8,101,freeze,0.3,0.25,5,0.3,owa_only,1.7798621150794345,1.836779978631762,1.6890237144500009,2.509154904728353,2.7485422634561543,0.8
full_seed101_freeze_0p3_noise0p25_s5_a0p3_b0p8,101,freeze,0.3,0.25,5,0.3,full_fpr_owa,1.7235811546688966,1.801935336303781,1.6366253477849442,2.5766362005104635,2.767724316695624,0.8
full_seed101_freeze_0p3_noise0p25_s9_a0p2_b0p7,101,freeze,0.3,0.25,9,0.2,reliability_only,1.7007436120971622,1.7648299551891449,1.580619939731014,2.4544671840739247,2.658007653378188,0.7
full_seed101_freeze_0p3_noise0p25_s9_a0p2_b0p7,101,freeze,0.3,0.25,9,0.2,fpr_dominance_only,1.6973203446032383,1.7591296403636023,1.6057880674848186,2.421727312546134,2.677035534907865,0.7
full_seed101_freeze_0p3_noise0p25_s9_a0p2_b0p7,101,freeze,0.3,0.25,9,0.2,owa_only,1.592464036342801,1.6528037826326896,1.4737503879692304,2.3129545366590825,2.4978985552969672,0.7
full_seed101_freeze_0p3_noise0p25_s9_a0p2_b0p7,101,freeze,0.3,0.25,9,0.2,full_fpr_owa,1.7493422502144336,1.8105099052382172,1.651757577450522,2.4808986829135944,2.63202489517159,0.7
full_seed101_freeze_0p3_noise0p25_s9_a0p3_b0p8,101,freeze,0.3,0.25,9,0.3,reliability_only,1.7007436120971622,1.7648299551891449,1.580619939731014,2.4544671840739247,2.658007653378188,0.8
full_seed101_freeze_0p3_noise0p25_s9_a0p3_b0p8,101,freeze,0.3,0.25,9,0.3,fpr_dominance_only,1.6973203446032383,1.7591296403636023,1.6057880674848186,2.421727312546134,2.677035534907865,0.8
full_seed101_freeze_0p3_noise0p25_s9_a0p3_b0p8,101,freeze,0.3,0.25,9,0.3,owa_only,1.7452491538775083,1.799277708300162,1.622405782066055,2.450994605887061,2.621099139351478,0.8
full_seed101_freeze_0p3_noise0p25_s9_a0p3_b0p8,101,freeze,0.3,0.25,9,0.3,full_fpr_owa,1.740977781335233,1.8096306591638605,1.6411332435115256,2.485224457342335,2.7449004468434475,0.8
full_seed101_freeze_0p3_noise0p5_s13_a0p2_b0p7,101,freeze,0.3,0.5,13,0.2,reliability_only,1.2414185697959288,1.317899367974789,1.1844970169526503,2.0420329014143075,2.504026069847657,0.7
full_seed101_freeze_0p3_noise0p5_s13_a0p2_b0p7,101,freeze,0.3,0.5,13,0.2,fpr_dominance_only,1.2552179337433738,1.3323495186946634,1.2101390918503496,2.070427768683638,2.467895240106229,0.7
full_seed101_freeze_0p3_noise0p5_s13_a0p2_b0p7,101,freeze,0.3,0.5,13,0.2,owa_only,0.9828433416845606,1.0385370303596724,0.9500903140902998,1.600187307110058,1.946082714383139,0.7
full_seed101_freeze_0p3_noise0p5_s13_a0p2_b0p7,101,freeze,0.3,0.5,13,0.2,full_fpr_owa,1.2831888220930243,1.356538260813096,1.2591364064849344,2.057347837523185,2.386969497805062,0.7
full_seed101_freeze_0p3_noise0p5_s13_a0p3_b0p8,101,freeze,0.3,0.5,13,0.3,reliability_only,1.2414185697959288,1.317899367974789,1.1844970169526503,2.0420329014143075,2.504026069847657,0.8
full_seed101_freeze_0p3_noise0p5_s13_a0p3_b0p8,101,freeze,0.3,0.5,13,0.3,fpr_dominance_only,1.2552179337433738,1.3323495186946634,1.2101390918503496,2.070427768683638,2.467895240106229,0.8
full_seed101_freeze_0p3_noise0p5_s13_a0p3_b0p8,101,freeze,0.3,0.5,13,0.3,owa_only,1.3319712132346369,1.3873200766500624,1.276103890446138,1.973261181396138,2.329256505151979,0.8
full_seed101_freeze_0p3_noise0p5_s13_a0p3_b0p8,101,freeze,0.3,0.5,13,0.3,full_fpr_owa,1.3617248165498368,1.4679368037038667,1.3416695804062218,2.335685621870911,2.551668897592163,0.8
full_seed101_freeze_0p3_noise0p5_s5_a0p2_b0p7,101,freeze,0.3,0.5,5,0.2,reliability_only,1.6955132596062412,1.7825794799880046,1.6254807164846774,2.6302732008627965,3.1924730780130703,0.7
full_seed101_freeze_0p3_noise0p5_s5_a0p2_b0p7,101,freeze,0.3,0.5,5,0.2,fpr_dominance_only,1.6952532469976151,1.7838574723598286,1.645414214976243,2.6699312699669755,3.095625337612136,0.7
full_seed101_freeze_0p3_noise0p5_s5_a0p2_b0p7,101,freeze,0.3,0.5,5,0.2,owa_only,1.6341510452290824,1.710786483789153,1.528873341617628,2.4680832611746464,2.930103452158296,0.7
full_seed101_freeze_0p3_noise0p5_s5_a0p2_b0p7,101,freeze,0.3,0.5,5,0.2,full_fpr_owa,1.7068481132738618,1.804264769352426,1.6266291230669725,2.7066877690532376,3.020868080479137,0.7
full_seed101_freeze_0p3_noise0p5_s5_a0p3_b0p8,101,freeze,0.3,0.5,5,0.3,reliability_only,1.6955132596062412,1.7825794799880046,1.6254807164846774,2.6302732008627965,3.1924730780130703,0.8
full_seed101_freeze_0p3_noise0p5_s5_a0p3_b0p8,101,freeze,0.3,0.5,5,0.3,fpr_dominance_only,1.6952532469976151,1.7838574723598286,1.645414214976243,2.6699312699669755,3.095625337612136,0.8
full_seed101_freeze_0p3_noise0p5_s5_a0p3_b0p8,101,freeze,0.3,0.5,5,0.3,owa_only,1.7722103673713103,1.8420006734227488,1.6913810352871912,2.604150849028127,3.0386510315498256,0.8
full_seed101_freeze_0p3_noise0p5_s5_a0p3_b0p8,101,freeze,0.3,0.5,5,0.3,full_fpr_owa,1.6973970819406383,1.7980869514635078,1.6563774825084892,2.725174442138963,3.089570498033422,0.8
full_seed101_freeze_0p3_noise0p5_s9_a0p2_b0p7,101,freeze,0.3,0.5,9,0.2,reliability_only,1.6598485184441998,1.729242419533672,1.5929877802122971,2.468246011498008,2.8654573825806584,0.7
full_seed101_freeze_0p3_noise0p5_s9_a0p2_b0p7,101,freeze,0.3,0.5,9,0.2,fpr_dominance_only,1.6629676542169711,1.7311640482223367,1.6007945326689654,2.4922162812581536,2.829394814547745,0.7
full_seed101_freeze_0p3_noise0p5_s9_a0p2_b0p7,101,freeze,0.3,0.5,9,0.2,owa_only,1.5346586538610625,1.6009402670374282,1.4565698356815415,2.334342213068121,2.680274570266199,0.7
full_seed101_freeze_0p3_noise0p5_s9_a0p2_b0p7,101,freeze,0.3,0.5,9,0.2,full_fpr_owa,1.7185683723654903,1.791827271597466,1.6468159611748028,2.5534234735537864,2.817641262497876,0.7
full_seed101_freeze_0p3_noise0p5_s9_a0p3_b0p8,101,freeze,0.3,0.5,9,0.3,reliability_only,1.6598485184441998,1.729242419533672,1.5929877802122971,2.468246011498008,2.8654573825806584,0.8
full_seed101_freeze_0p3_noise0p5_s9_a0p3_b0p8,101,freeze,0.3,0.5,9,0.3,fpr_dominance_only,1.6629676542169711,1.7311640482223367,1.6007945326689654,2.4922162812581536,2.829394814547745,0.8
full_seed101_freeze_0p3_noise0p5_s9_a0p3_b0p8,101,freeze,0.3,0.5,9,0.3,owa_only,1.7316027122709718,1.7904197214617488,1.6529234088578773,2.509503166083495,2.813646937815895,0.8
full_seed101_freeze_0p3_noise0p5_s9_a0p3_b0p8,101,freeze,0.3,0.5,9,0.3,full_fpr_owa,1.7136066698424472,1.7889941971752,1.640670811964922,2.629755645020305,2.899386382569466,0.8
full_seed101_freeze_0p4_noise0p1_s13_a0p2_b0p7,101,freeze,0.4,0.1,13,0.2,reliability_only,1.3080193028370248,1.37689873670148,1.225243201163279,2.116845013838113,2.4165841832132893,0.7
full_seed101_freeze_0p4_noise0p1_s13_a0p2_b0p7,101,freeze,0.4,0.1,13,0.2,fpr_dominance_only,1.33899087324141,1.3981596587639318,1.2773680271957848,1.9801338501910872,2.116599315264152,0.7
full_seed101_freeze_0p4_noise0p1_s13_a0p2_b0p7,101,freeze,0.4,0.1,13,0.2,owa_only,0.9291264997993716,0.9654636093295706,0.868213982315207,1.3714083557998362,1.52176925083943,0.7
full_seed101_freeze_0p4_noise0p1_s13_a0p2_b0p7,101,freeze,0.4,0.1,13,0.2,full_fpr_owa,1.2173537271562582,1.262182825371183,1.2253171969934522,1.6362619351894503,1.7148521088811317,0.7
full_seed101_freeze_0p4_noise0p1_s13_a0p3_b0p8,101,freeze,0.4,0.1,13,0.3,reliability_only,1.3080193028370248,1.37689873670148,1.225243201163279,2.116845013838113,2.4165841832132893,0.8
full_seed101_freeze_0p4_noise0p1_s13_a0p3_b0p8,101,freeze,0.4,0.1,13,0.3,fpr_dominance_only,1.33899087324141,1.3981596587639318,1.2773680271957848,1.9801338501910872,2.116599315264152,0.8
full_seed101_freeze_0p4_noise0p1_s13_a0p3_b0p8,101,freeze,0.4,0.1,13,0.3,owa_only,1.295040339707047,1.3394968067338622,1.2168512343729567,1.852641187388064,1.998736201749609,0.8
full_seed101_freeze_0p4_noise0p1_s13_a0p3_b0p8,101,freeze,0.4,0.1,13,0.3,full_fpr_owa,1.4736161327187447,1.5463334272929692,1.4695100360453828,2.083220548694629,2.142828786129591,0.8
full_seed101_freeze_0p4_noise0p1_s5_a0p2_b0p7,101,freeze,0.4,0.1,5,0.2,reliability_only,1.7423989461746423,1.813908232209308,1.6612730957343478,2.4973729891851013,2.6027632547285795,0.7
full_seed101_freeze_0p4_noise0p1_s5_a0p2_b0p7,101,freeze,0.4,0.1,5,0.2,fpr_dominance_only,1.7439296300441596,1.8150500094057065,1.6605479930913605,2.4987604281867117,2.5465726220548066,0.7
full_seed101_freeze_0p4_noise0p1_s5_a0p2_b0p7,101,freeze,0.4,0.1,5,0.2,owa_only,1.6968535514809082,1.7587913685540228,1.5765038702904746,2.4333076685153943,2.5323365730921896,0.7
full_seed101_freeze_0p4_noise0p1_s5_a0p2_b0p7,101,freeze,0.4,0.1,5,0.2,full_fpr_owa,1.7685399923329714,1.835395269087492,1.667629823959527,2.486174470871711,2.6317778813505948,0.7
full_seed101_freeze_0p4_noise0p1_s5_a0p3_b0p8,101,freeze,0.4,0.1,5,0.3,reliability_only,1.7423989461746423,1.813908232209308,1.6612730957343478,2.4973729891851013,2.6027632547285795,0.8
full_seed101_freeze_0p4_noise0p1_s5_a0p3_b0p8,101,freeze,0.4,0.1,5,0.3,fpr_dominance_only,1.7439296300441596,1.8150500094057065,1.6605479930913605,2.4987604281867117,2.5465726220548066,0.8
full_seed101_freeze_0p4_noise0p1_s5_a0p3_b0p8,101,freeze,0.4,0.1,5,0.3,owa_only,1.7978007030389134,1.851951033828531,1.7005774128237263,2.4693609790255624,2.558084720691984,0.8
full_seed101_freeze_0p4_noise0p1_s5_a0p3_b0p8,101,freeze,0.4,0.1,5,0.3,full_fpr_owa,1.7548319396101044,1.8308694422372451,1.7071430022950145,2.5114486247602046,2.5856445900776754,0.8
full_seed101_freeze_0p4_noise0p1_s9_a0p2_b0p7,101,freeze,0.4,0.1,9,0.2,reliability_only,1.7200008100183737,1.784923734815438,1.6395037097929142,2.448256154836417,2.5349541836421787,0.7
full_seed101_freeze_0p4_noise0p1_s9_a0p2_b0p7,101,freeze,0.4,0.1,9,0.2,fpr_dominance_only,1.712120985335586,1.7722976789256475,1.6322626274977394,2.3774432020188234,2.4744604119191624,0.7
full_seed101_freeze_0p4_noise0p1_s9_a0p2_b0p7,101,freeze,0.4,0.1,9,0.2,owa_only,1.6217073342297283,1.6803906538596165,1.5052918624338556,2.32867268224996,2.428677731350647,0.7
full_seed101_freeze_0p4_noise0p1_s9_a0p2_b0p7,101,freeze,0.4,0.1,9,0.2,full_fpr_owa,1.777517440705297,1.825243906808388,1.690044143966498,2.3981483074830336,2.57230255085972,0.7
full_seed101_freeze_0p4_noise0p1_s9_a0p3_b0p8,101,freeze,0.4,0.1,9,0.3,reliability_only,1.7200008100183737,1.784923734815438,1.6395037097929142,2.448256154836417,2.5349541836421787,0.8
full_seed101_freeze_0p4_noise0p1_s9_a0p3_b0p8,101,freeze,0.4,0.1,9,0.3,fpr_dominance_only,1.712120985335586,1.7722976789256475,1.6322626274977394,2.3774432020188234,2.4744604119191624,0.8
full_seed101_freeze_0p4_noise0p1_s9_a0p3_b0p8,101,freeze,0.4,0.1,9,0.3,owa_only,1.7586383860522177,1.8107582650919885,1.6558949573565542,2.4140190915023894,2.5123360999169284,0.8
full_seed101_freeze_0p4_noise0p1_s9_a0p3_b0p8,101,freeze,0.4,0.1,9,0.3,full_fpr_owa,1.7674692244326216,1.8309326888777904,1.700435866606468,2.481753228222399,2.562509804855292,0.8
full_seed101_freeze_0p4_noise0p25_s13_a0p2_b0p7,101,freeze,0.4,0.25,13,0.2,reliability_only,1.273615112266082,1.3418920446929898,1.2106903181112856,2.038528451746417,2.382357998437417,0.7
full_seed101_freeze_0p4_noise0p25_s13_a0p2_b0p7,101,freeze,0.4,0.25,13,0.2,fpr_dominance_only,1.297045229478654,1.3623497404257308,1.2671074630970331,1.9987044868931347,2.163214117124769,0.7
full_seed101_freeze_0p4_noise0p25_s13_a0p2_b0p7,101,freeze,0.4,0.25,13,0.2,owa_only,0.9555556747931224,0.9938420192041596,0.9026612556293584,1.4348440867997247,1.659947640917376,0.7
full_seed101_freeze_0p4_noise0p25_s13_a0p2_b0p7,101,freeze,0.4,0.25,13,0.2,full_fpr_owa,1.2306265100855929,1.2845062664270448,1.2044535377120542,1.820590858428842,1.93807001433504,0.7
full_seed101_freeze_0p4_noise0p25_s13_a0p3_b0p8,101,freeze,0.4,0.25,13,0.3,reliability_only,1.273615112266082,1.3418920446929898,1.2106903181112856,2.038528451746417,2.382357998437417,0.8
full_seed101_freeze_0p4_noise0p25_s13_a0p3_b0p8,101,freeze,0.4,0.25,13,0.3,fpr_dominance_only,1.297045229478654,1.3623497404257308,1.2671074630970331,1.9987044868931347,2.163214117124769,0.8
full_seed101_freeze_0p4_noise0p25_s13_a0p3_b0p8,101,freeze,0.4,0.25,13,0.3,owa_only,1.3057882793288338,1.351120207944311,1.2261847360353657,1.8649712714758888,2.094480881453036,0.8
full_seed101_freeze_0p4_noise0p25_s13_a0p3_b0p8,101,freeze,0.4,0.25,13,0.3,full_fpr_owa,1.4196455848724718,1.5080825297581586,1.40325475865085,2.189210494620096,2.348715633380049,0.8
full_seed101_freeze_0p4_noise0p25_s5_a0p2_b0p7,101,freeze,0.4,0.25,5,0.2,reliability_only,1.7183626169581574,1.7887674489262737,1.6206342240993583,2.520259466930081,2.82624938407154,0.7
full_seed101_freeze_0p4_noise0p25_s5_a0p2_b0p7,101,freeze,0.4,0.25,5,0.2,fpr_dominance_only,1.7208171652162627,1.7917529572918502,1.6261379098262383,2.5343276109648487,2.772539362137452,0.7
full_seed101_freeze_0p4_noise0p25_s5_a0p2_b0p7,101,freeze,0.4,0.25,5,0.2,owa_only,1.6739482010057074,1.7368849362047674,1.5338255203002058,2.4221731263950037,2.675460637899026,0.7
full_seed101_freeze_0p4_noise0p25_s5_a0p2_b0p7,101,freeze,0.4,0.25,5,0.2,full_fpr_owa,1.7347331845210687,1.8102846944759847,1.6744679092833217,2.580478015543148,2.7327033676123493,0.7
full_seed101_freeze_0p4_noise0p25_s5_a0p3_b0p8,101,freeze,0.4,0.25,5,0.3,reliability_only,1.7183626169581574,1.7887674489262737,1.6206342240993583,2.520259466930081,2.82624938407154,0.8
full_seed101_freeze_0p4_noise0p25_s5_a0p3_b0p8,101,freeze,0.4,0.25,5,0.3,fpr_dominance_only,1.7208171652162627,1.7917529572918502,1.6261379098262383,2.5343276109648487,2.772539362137452,0.8
full_seed101_freeze_0p4_noise0p25_s5_a0p3_b0p8,101,freeze,0.4,0.25,5,0.3,owa_only,1.7798621150794345,1.836779978631762,1.6890237144500009,2.509154904728353,2.7485422634561543,0.8
full_seed101_freeze_0p4_noise0p25_s5_a0p3_b0p8,101,freeze,0.4,0.25,5,0.3,full_fpr_owa,1.7235811546688966,1.801935336303781,1.6366253477849442,2.5766362005104635,2.767724316695624,0.8
full_seed101_freeze_0p4_noise0p25_s9_a0p2_b0p7,101,freeze,0.4,0.25,9,0.2,reliability_only,1.6997454192262489,1.7604990827918496,1.6086581484542497,2.439049230410528,2.6027676598427747,0.7
full_seed101_freeze_0p4_noise0p25_s9_a0p2_b0p7,101,freeze,0.4,0.25,9,0.2,fpr_dominance_only,1.6972161155398533,1.7557513919692245,1.615534436708725,2.411772979956332,2.550738365251774,0.7
full_seed101_freeze_0p4_noise0p25_s9_a0p2_b0p7,101,freeze,0.4,0.25,9,0.2,owa_only,1.5935153805474542,1.6512955160822185,1.49686306789595,2.311978559738273,2.4526309956866204,0.7
full_seed101_freeze_0p4_noise0p25_s9_a0p2_b0p7,101,freeze,0.4,0.25,9,0.2,full_fpr_owa,1.7443062765003907,1.803225412427768,1.6852839971654492,2.4398284480022494,2.5823984057279774,0.7
full_seed101_freeze_0p4_noise0p25_s9_a0p3_b0p8,101,freeze,0.4,0.25,9,0.3,reliability_only,1.6997454192262489,1.7604990827918496,1.6086581484542497,2.439049230410528,2.6027676598427747,0.8
full_seed101_freeze_0p4_noise0p25_s9_a0p3_b0p8,101,freeze,0.4,0.25,9,0.3,fpr_dominance_only,1.6972161155398533,1.7557513919692245,1.615534436708725,2.411772979956332,2.550738365251774,0.8
full_seed101_freeze_0p4_noise0p25_s9_a0p3_b0p8,101,freeze,0.4,0.25,9,0.3,owa_only,1.743106515344887,1.79489590087379,1.6378333433815129,2.437909715716349,2.5784591920256683,0.8
full_seed101_freeze_0p4_noise0p25_s9_a0p3_b0p8,101,freeze,0.4,0.25,9,0.3,full_fpr_owa,1.738418102019937,1.8031919248700097,1.6744650070957183,2.4637222532666665,2.671886585904733,0.8
full_seed101_freeze_0p4_noise0p5_s13_a0p2_b0p7,101,freeze,0.4,0.5,13,0.2,reliability_only,1.2103625886554004,1.2829706312767124,1.1616520514356496,1.9848258915615176,2.504026069847657,0.7
full_seed101_freeze_0p4_noise0p5_s13_a0p2_b0p7,101,freeze,0.4,0.5,13,0.2,fpr_dominance_only,1.2243040944632446,1.2982320245146777,1.1954757929965716,1.9598312263769813,2.467895240106229,0.7
full_seed101_freeze_0p4_noise0p5_s13_a0p2_b0p7,101,freeze,0.4,0.5,13,0.2,owa_only,0.9630273836479828,1.0171889206851257,0.9225087460468764,1.5371797644716114,1.946082714383139,0.7
full_seed101_freeze_0p4_noise0p5_s13_a0p2_b0p7,101,freeze,0.4,0.5,13,0.2,full_fpr_owa,1.2564227390011231,1.3305241064851612,1.2393184122616925,2.0469385824003457,2.2735603414359,0.7
full_seed101_freeze_0p4_noise0p5_s13_a0p3_b0p8,101,freeze,0.4,0.5,13,0.3,reliability_only,1.2103625886554004,1.2829706312767124,1.1616520514356496,1.9848258915615176,2.504026069847657,0.8
full_seed101_freeze_0p4_noise0p5_s13_a0p3_b0p8,101,freeze,0.4,0.5,13,0.3,fpr_dominance_only,1.2243040944632446,1.2982320245146777,1.1954757929965716,1.9598312263769813,2.467895240106229,0.8
full_seed101_freeze_0p4_noise0p5_s13_a0p3_b0p8,101,freeze,0.4,0.5,13,0.3,owa_only,1.3074587331827798,1.3612230418852038,1.241402071050365,1.9467510262187813,2.329256505151979,0.8
full_seed101_freeze_0p4_noise0p5_s13_a0p3_b0p8,101,freeze,0.4,0.5,13,0.3,full_fpr_owa,1.319691586851224,1.4245882606815816,1.2852734185273955,2.331178761822599,2.5397768976233057,0.8
full_seed101_freeze_0p4_noise0p5_s5_a0p2_b0p7,101,freeze,0.4,0.5,5,0.2,reliability_only,1.6955132596062412,1.7825794799880046,1.6254807164846774,2.6302732008627965,3.1924730780130703,0.7
full_seed101_freeze_0p4_noise0p5_s5_a0p2_b0p7,101,freeze,0.4,0.5,5,0.2,fpr_dominance_only,1.6952532469976151,1.7838574723598286,1.645414214976243,2.6699312699669755,3.095625337612136,0.7
